split_family,heldout_regime,model_id,family,description,n_features,n_test_cities,city,event_id,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,146,1331,0.8985032693,0.8837721594,0.8913735867,0.5223880597
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,147,1332,0.8983699054,0.8723849515,0.8817405597,0.5223880597
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,150,1593,0.902736835,0.8961689426,0.8992992125,0.525
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,152,5711,0.9029157624,0.9168835038,0.9114115795,0.6153846154
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,153,1793,0.9019128062,0.8902151247,0.8934158838,0.5333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,157,1615,0.89759247,0.8957363398,0.898983119,0.5185185185
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,158,1723,0.8986969493,0.8902720395,0.8934343516,0.5287356322
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Chicago,159,2008,0.9124370072,0.8928688252,0.8947397526,0.5148514851
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,55,1200,0.8729452298,0.8602611516,0.8312784836,0.3166666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,56,1200,0.8795434837,0.8730022698,0.8398275421,0.3333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,57,1200,0.8733701128,0.8586964838,0.8302712474,0.3166666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,58,1200,0.8750832902,0.8730022698,0.8398275421,0.3333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,59,1200,0.857124772,0.853456337,0.824863139,0.3166666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,60,1200,0.8735178771,0.8730022698,0.8398275421,0.3333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,61,1200,0.8678791927,0.8730022698,0.8398275422,0.3333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Dallas,64,1200,0.8726326538,0.8612543882,0.8311073323,0.3166666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Houston,52,1200,0.9209903378,0.9251545434,0.9198535005,0.65
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Houston,60,1200,0.9160666463,0.9152002806,0.9121477537,0.6333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Houston,61,1200,0.9244202932,0.9251545434,0.9198535005,0.65
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Houston,62,1200,0.9119414987,0.9097404246,0.9097956424,0.6333333333
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,100,3667,0.9001045588,0.9049637217,0.8955283154,0.6576086957
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,101,2057,0.8723030639,0.9005459053,0.8935320028,0.5825242718
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,102,1960,0.873709693,0.8964977972,0.8905377062,0.5816326531
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,103,2050,0.8688460454,0.8894943236,0.8841736468,0.572815534
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,104,2311,0.8731405677,0.8867371918,0.8822028826,0.5603448276
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,105,2026,0.8740914269,0.891417713,0.8869455105,0.5784313725
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,106,3249,0.8645769143,0.9020380144,0.8922457314,0.5521472393
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,109,2181,0.8683099458,0.8916156691,0.8858715418,0.5727272727
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,110,1947,0.8713827284,0.8964977972,0.8905377062,0.5816326531
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,111,2098,0.8827119345,0.9017214446,0.8944257492,0.580952381
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,112,1462,0.8923790065,0.8833602513,0.881150783,0.5675675676
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,113,1360,0.9167455642,0.8795420852,0.8784894126,0.5441176471
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,115,1320,0.8968645772,0.8800202439,0.8654466974,0.5454545455
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,116,1230,0.9131194269,0.8679273201,0.8526870875,0.5161290323
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,117,1284,0.9184228218,0.8748255298,0.8753095939,0.5230769231
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,119,2182,0.7040598452,0.6960935106,0.6271077793,0.2818181818
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,120,1439,0.8960439184,0.8752540682,0.8755398957,0.5277777778
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,New York,121,2076,0.8665988948,0.8821979607,0.8789460514,0.5673076923
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,640,1286,0.9015409702,0.7972372048,0.8030178597,0.3538461538
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,641,1200,0.8865088934,0.8002834861,0.8054448579,0.3666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,642,1200,0.8894182924,0.7888086984,0.797683347,0.35
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,646,1200,0.8919342105,0.7896990328,0.7974297512,0.35
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,647,1200,0.8879982356,0.8002834861,0.8054448579,0.3666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,651,1705,0.9086859206,0.7991193099,0.8018434679,0.3372093023
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,652,1898,0.9258330229,0.8222790181,0.818966826,0.3684210526
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,653,2136,0.9301544282,0.823992784,0.8193269885,0.3644859813
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,654,2425,0.9234805154,0.8251485956,0.8183418557,0.3524590164
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,655,2041,0.9364840993,0.832056452,0.8258269317,0.3786407767
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,656,1966,0.9382042989,0.8274047977,0.8225375997,0.3737373737
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,Philadelphia,657,2060,0.9348198527,0.8273635214,0.8222421435,0.3689320388
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,492,1259,0.9043358331,0.8970454444,0.8919174924,0.5714285714
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,493,1258,0.9170234966,0.8970454445,0.8919174924,0.5714285714
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,494,1200,0.893506341,0.8948687747,0.8903364546,0.5666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,496,1200,0.8854039406,0.8725269633,0.8117754273,0.5666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,497,1200,0.8959474872,0.8948687747,0.8903364546,0.5666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,499,1200,0.9103878822,0.8948687747,0.8903364546,0.5666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,500,2715,0.8773325163,0.8978662807,0.8887162749,0.6102941176
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,501,1792,0.8982824382,0.8856962351,0.8826099629,0.5444444444
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,502,1242,0.9160697971,0.8970454444,0.8919174924,0.5714285714
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,503,1200,0.9040420916,0.8686498733,0.8417076046,0.55
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,504,1200,0.9009382904,0.8848241042,0.8525748314,0.5666666667
weekend_regime,weekday,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,7,San Antonio,505,1200,0.9062046421,0.8926112015,0.8886853344,0.5666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,479,1200,0.02543725642,0.5018128653,0.4836170421,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,480,1200,0.03942671019,0.489299658,0.4757091823,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,482,1200,0.01876211995,0.4921957473,0.4805186934,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,484,1200,0.007882101878,0.4867325031,0.4699356851,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,485,1207,0.02075557846,0.4936458089,0.4802625961,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,486,1200,0.00425969181,0.4883866151,0.4772296813,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,487,1200,-0.01826294878,0.504936284,0.4864685688,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,488,1200,0.001124960288,0.503033696,0.4878858373,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,489,1200,0.02259851288,0.5024942831,0.4832567063,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Austin,490,1200,0.01285949138,0.5009741036,0.4531761758,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,145,1896,-0.4163917715,0.4346129216,0.4279048662,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,146,1331,-0.4379820995,0.394401878,0.3848063333,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,147,1332,-0.4610144191,0.4261835794,0.4254269671,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,150,1593,-0.4408145982,0.4473389205,0.4413351917,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,152,5711,-0.2895765359,0.4237731733,0.4039653538,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,153,1793,-0.4037944786,0.4568570501,0.4484485908,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,157,1615,-0.4263582314,0.4425311392,0.4394947959,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,158,1723,-0.3952272252,0.4374265004,0.4180273904,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Chicago,159,2008,-0.3919859599,0.44715949,0.4233024695,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,55,1200,-0.07952871002,0.6088250178,0.5572825297,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,56,1200,-0.08103732939,0.606952345,0.5923745129,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,57,1200,-0.06650167858,0.6203451247,0.6009573474,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,58,1200,-0.06266929465,0.6291374539,0.6074362741,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,59,1200,-0.08088912113,0.6273763148,0.6068753552,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,60,1200,-0.07290203445,0.6065086672,0.5921803643,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,61,1200,-0.04485667792,0.6101214719,0.5719460302,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Dallas,64,1200,-0.05968332904,0.6261909938,0.6017112272,0.01666666667
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Houston,52,1200,-0.08958515799,0.4664972909,0.4423903246,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Houston,60,1200,-0.1059577637,0.4337956252,0.4190266525,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Houston,61,1200,-0.06419062027,0.4599229862,0.4412286967,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Houston,62,1200,-0.100995915,0.448185269,0.4283904594,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,100,3667,-0.11486821,0.4652443894,0.4421321542,0.01630434783
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,101,2057,-0.09132068198,0.5258278783,0.5009424722,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,102,1960,-0.08890910317,0.5323073042,0.5079945979,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,103,2050,-0.08437432977,0.5286460371,0.4994778322,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,104,2311,-0.07145472996,0.5448131785,0.5123538671,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,105,2026,-0.08089158022,0.5449331226,0.5162872414,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,106,3249,-0.1088986494,0.513581443,0.4838336027,0.006134969325
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,109,2181,-0.09541129431,0.5355984724,0.5080994713,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,110,1947,-0.09925842239,0.5390386107,0.5127646565,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,111,2098,-0.09656541115,0.5166335748,0.4896242794,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,112,1462,-0.07687317843,0.5432583545,0.5123616754,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,113,1360,-0.06758235266,0.5406034973,0.5189291511,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,115,1320,-0.1175865907,0.5232248682,0.5044280199,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,116,1230,-0.08009832882,0.5112970444,0.4658661044,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,117,1284,-0.07838425561,0.5509768748,0.5193446707,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,119,2182,-0.09931096627,0.4184883905,0.3771568356,0.03636363636
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,120,1439,-0.07277370595,0.5104002557,0.4815320831,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,New York,121,2076,-0.07351070084,0.5419801787,0.5128432925,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,640,1286,-0.3568539876,0.3870420795,0.3816165293,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,641,1200,-0.3848563148,0.3526054239,0.3413271307,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,642,1200,-0.3538019954,0.3392127536,0.3191219519,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,646,1200,-0.3273207244,0.3785223025,0.361361496,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,647,1200,-0.3396192438,0.3781329787,0.3707376449,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,651,1705,-0.3286539361,0.4245294633,0.4079428819,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,652,1898,-0.3183158002,0.4164288886,0.4041464341,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,653,2136,-0.3081548672,0.4477695478,0.42853329,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,654,2425,-0.2981578222,0.4393474658,0.4162714141,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,655,2041,-0.3148453996,0.4252902156,0.4099434079,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,656,1966,-0.2936200261,0.4429160347,0.4236588535,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,Philadelphia,657,2060,-0.294245787,0.4410966095,0.4204353034,0
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,492,1259,-0.04020806265,0.5713126823,0.5824453104,0.04761904762
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,493,1258,-0.0001514569542,0.6210635454,0.5783443431,0.04761904762
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,494,1200,-0.02848489722,0.5889268674,0.5895874422,0.03333333333
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,496,1200,-0.02855308046,0.5787447592,0.5863166491,0.03333333333
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,497,1200,-0.01626469208,0.5850387218,0.5908987484,0.03333333333
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,499,1200,-0.01265911742,0.599647241,0.6021563561,0.03333333333
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,500,2715,-0.0348595479,0.565250212,0.5593907372,0.1102941176
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,501,1792,-0.06243423509,0.5695264105,0.5669100428,0.1222222222
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,502,1242,-0.0263575373,0.5886541882,0.5975176747,0.04761904762
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,503,1200,-0.01996981547,0.5970917399,0.599263313,0.03333333333
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,504,1200,0.008677890134,0.577276655,0.5490890389,0.03333333333
weekend_regime,weekday,H3_structure_only,heuristic,static structure-only one-factor score,0,7,San Antonio,505,1200,-0.003031569145,0.5903825621,0.5907655956,0.03333333333
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,479,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,480,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,482,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,484,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,485,1207,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,486,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,487,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,488,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,489,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Austin,490,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,145,1896,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,146,1331,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,147,1332,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,150,1593,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,152,5711,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,153,1793,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,157,1615,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,158,1723,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Chicago,159,2008,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,55,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,56,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,57,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,58,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,59,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,60,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,61,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Dallas,64,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Houston,52,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Houston,60,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Houston,61,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Houston,62,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,100,3667,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,101,2057,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,102,1960,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,103,2050,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,104,2311,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,105,2026,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,106,3249,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,109,2181,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,110,1947,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,111,2098,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,112,1462,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,113,1360,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,115,1320,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,116,1230,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,117,1284,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,119,2182,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,120,1439,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,New York,121,2076,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,640,1286,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,641,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,642,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,646,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,647,1200,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,651,1705,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,652,1898,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,653,2136,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,654,2425,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,655,2041,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,656,1966,1,1,1,1
weekend_regime,weekday,H4_activated_law,direct_law,hand-built activated bottleneck score,0,7,Philadelphia,657,2060,1,1,1,1
