model_id,heldout_city,feature,standardized_coef
P2_add_local_deficit,New York,passive_b_rank,0.43451429928349583
P2_add_local_deficit,New York,passive_ell_rank,-0.12187440032787353
P2_add_local_deficit,New York,b0_rank,-0.19465286842122068
P2_add_local_deficit,New York,h_total_rank,-0.5155225492112439
P2_add_local_deficit,New York,local_need_rank,-0.5463198261876461
P2_add_local_deficit,Philadelphia,time_remaining_frac,0.1081160031205668
P2_add_local_deficit,Philadelphia,delay_feasible,0.43197994467418505
P2_add_local_deficit,Philadelphia,delay_fraction,-0.33173514966346873
P2_add_local_deficit,Philadelphia,intervention_R,-0.9764236792194217
P2_add_local_deficit,Philadelphia,intervention_C,-0.2910601387662542
P2_add_local_deficit,Philadelphia,intervention_S,1.1252425883445913
P2_add_local_deficit,Philadelphia,budget_fraction_of_baseline,-0.05872194367689183
P2_add_local_deficit,Philadelphia,log_eta_per_cost,-1.6470202276754384
P2_add_local_deficit,Philadelphia,eta_per_cost_rank,57.30262852999629
P2_add_local_deficit,Philadelphia,local_remaining_rank,58.41805612036381
P2_add_local_deficit,Philadelphia,access_remaining_rank,0.1759658280488541
P2_add_local_deficit,Philadelphia,passive_b_rank,0.23243064605959293
P2_add_local_deficit,Philadelphia,passive_ell_rank,-0.19505056126489026
P2_add_local_deficit,Philadelphia,b0_rank,-0.21263413607909298
P2_add_local_deficit,Philadelphia,h_total_rank,-0.23202539750512602
P2_add_local_deficit,Philadelphia,local_need_rank,-0.7832697539852929
P2_add_local_deficit,San Antonio,time_remaining_frac,0.09855190412289995
P2_add_local_deficit,San Antonio,delay_feasible,0.41345562191790886
P2_add_local_deficit,San Antonio,delay_fraction,-0.17694155775439127
P2_add_local_deficit,San Antonio,intervention_R,-0.5252501303562681
P2_add_local_deficit,San Antonio,intervention_C,-0.15529810205737377
P2_add_local_deficit,San Antonio,intervention_S,0.5924563233460092
P2_add_local_deficit,San Antonio,budget_fraction_of_baseline,-0.03273815131397294
P2_add_local_deficit,San Antonio,log_eta_per_cost,-0.742744418816231
P2_add_local_deficit,San Antonio,eta_per_cost_rank,44.020254078471986
