model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Austin,Austin,489,1200,194.6619118285222,0.46823608641200126,0.5452757706766549,0.5613363501706827,0.08333333333333333,0.4547242293233451,0.570044718927405,0.5733531674804265,0.1,0.42995528107259495,0.6517341107587343,0.630611974235576,0.15833333333333333,0.34826588924126567
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Austin,Austin,490,1200,109.87994490279009,0.45744218984918367,0.545275770737998,0.5613363501948181,0.08333333333333333,0.45472422926200196,0.5519331728395982,0.5611974146997628,0.1,0.4480668271604018,0.6301837091944572,0.6141127490341032,0.15833333333333333,0.3698162908055428
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Austin,Austin,491,1200,331.85167937204,0.5077724868372488,0.5452757707323103,0.5613363502067876,0.08333333333333333,0.45472422926768974,0.5589877751297815,0.5651007196309105,0.1,0.4410122248702185,0.6400146881717867,0.6210186406728816,0.15833333333333333,0.35998531182821325
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Austin,Austin,492,1200,57.06381069598943,0.49165758230896206,0.5452757707075395,0.5613363501331201,0.08333333333333333,0.4547242292924605,0.5340785980706312,0.5489645895142641,0.1,0.4659214019293688,0.6289167765906288,0.6121271821118978,0.15833333333333333,0.37108322340937117
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,145,1896,34.631403642274364,0.2056883914823247,0.5087045398830478,0.568828333758496,0.05263157894736842,0.49129546011695224,0.4882753400133435,0.5129546838323462,0.021052631578947368,0.5117246599866565,0.5480105846098692,0.5493157517319933,0.04736842105263158,0.4519894153901308
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,146,1331,74.84148959590532,0.31215935081034807,0.5466059505026098,0.6038415246024554,0.07142857142857142,0.45339404949739015,0.45308550005568426,0.49328772642380614,0.029850746268656716,0.5469144999443157,0.5057484586878707,0.5197266422962373,0.022388059701492536,0.49425154131212934
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,147,1332,79.0933093902245,0.26720949710314074,0.5466059505420006,0.6038415246582689,0.07142857142857142,0.45339404945799944,0.47290355600051587,0.5081122549764228,0.029850746268656716,0.5270964439994841,0.5076999587415179,0.522786236045732,0.022388059701492536,0.49230004125848215
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,149,1200,169.719976423226,0.33246907669577125,0.5601061971493159,0.6185958452277694,0.08333333333333333,0.43989380285068413,0.49839901622697774,0.5296542367799384,0.03333333333333333,0.5016009837730222,0.4998476752720354,0.5196726197398853,0.03333333333333333,0.5001523247279647
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,150,1593,44.4847187084909,0.24903778937083096,0.5331510014216486,0.5907121310669463,0.0625,0.4668489985783514,0.5036403236498738,0.52780162663458,0.025,0.49635967635012623,0.5374521347178899,0.5446152164022404,0.05625,0.4625478652821101
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,152,5711,462.115456996926,0.03432002717118732,0.41940532049062207,0.46401385077431745,0.017241379310344827,0.5805946795093779,0.44265831492936575,0.4568903436934836,0.013986013986013986,0.5573416850706343,0.5032049361780087,0.49862215858284126,0.055944055944055944,0.49679506382199135
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,153,1793,11.56714515582571,0.21545256724483322,0.5166323253030239,0.5759306251918781,0.05555555555555555,0.48336767469697606,0.5010959674576907,0.5235104688810249,0.022222222222222223,0.4989040325423093,0.547584179233299,0.5506806471945206,0.05,0.45241582076670095
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,154,2226,208.748271410342,0.10490847558888287,0.4814470976015086,0.5440602163119675,0.043478260869565216,0.5185529023984914,0.4632360632335676,0.49204893349051093,0.008928571428571428,0.5367639367664324,0.5219831725056975,0.5272521447500096,0.03587443946188341,0.4780168274943025
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,155,1900,30.61347246064382,0.20417987822440023,0.5087045398843228,0.5688283337615855,0.05263157894736842,0.49129546011567715,0.4662451207466802,0.49703578612195304,0.021052631578947368,0.5337548792533198,0.5351995446287149,0.5387270608511233,0.04736842105263158,0.4648004553712851
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,156,1753,53.49009662642647,0.2245712609547677,0.5089084722235041,0.5708856426631048,0.05555555555555555,0.4910915277764959,0.48996647985896286,0.5153720111007235,0.022727272727272728,0.5100335201410371,0.5248980394965072,0.533007540290997,0.05113636363636364,0.47510196050349285
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,157,1615,13.19361951120569,0.23914329831461525,0.5072435332245375,0.5718474904771833,0.058823529411764705,0.4927564667754625,0.47559820379723805,0.5054941345762869,0.024691358024691357,0.524401796202762,0.5243829823352721,0.5318109902584438,0.05555555555555555,0.47561701766472786
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,158,1723,16.498801044867008,0.24085169645843404,0.5105651210740811,0.5720206503617243,0.05555555555555555,0.48943487892591886,0.4874566809158442,0.5139988825939132,0.022988505747126436,0.5125433190841557,0.5365806135119678,0.5417486764060054,0.05202312138728324,0.46341938648803216
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Chicago,Chicago,159,2008,36.5642554967451,0.16011515015554278,0.4932159955529852,0.5511336530631982,0.047619047619047616,0.5067840044470149,0.4669086608374722,0.49487301230436237,0.019801980198019802,0.5330913391625278,0.5284024869995753,0.5321946832935128,0.05970149253731343,0.47159751300042474
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,55,1200,8.15770610985017,0.18009467555521727,0.538796588780673,0.5524036648860701,0.0,0.46120341121932695,0.5761598944945241,0.5701425957950386,0.0,0.4238401055054759,0.5856249597561045,0.5777550827497678,0.09166666666666666,0.4143750402438955
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,56,1200,11.96265591695579,0.18953389589007869,0.5387965887757801,0.5524036648621741,0.0,0.46120341122421993,0.5830953020298775,0.5762159513360381,0.0,0.41690469797012253,0.5911451246128595,0.582849873241504,0.09166666666666666,0.4088548753871405
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,57,1200,9.0709392751297,0.15089939081392176,0.5387965888355396,0.5524036649315291,0.0,0.4612034111644604,0.5576216677911993,0.5564310233471259,0.0,0.44237833220880074,0.551930438557659,0.5527342690921585,0.08333333333333333,0.448069561442341
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,58,1200,11.83348416122386,0.15657960182731512,0.5387965888386052,0.5524036649454351,0.0,0.46120341116139485,0.5115229639042972,0.5226943921606739,0.0,0.4884770360957028,0.5549339713640468,0.551471358159498,0.075,0.44506602863595324
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,59,1200,8.10905195518874,0.17346335414654268,0.5387965888361441,0.5524036649317338,0.0,0.4612034111638559,0.5618223683798081,0.5593341901388854,0.0,0.43817763162019185,0.5669194028275438,0.5632316011058797,0.08333333333333333,0.43308059717245617
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,60,1200,8.003069737843798,0.14476512133034153,0.5387965887960591,0.5524036648936749,0.0,0.4612034112039409,0.5694600255284431,0.5653819776128911,0.0,0.4305399744715569,0.5603381364677309,0.5599848301029605,0.08333333333333333,0.4396618635322691
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,61,1200,7.356830582709611,0.17772392165583314,0.5387965887906521,0.5524036648836321,0.0,0.46120341120934794,0.5521213324733543,0.5521451791351969,0.0,0.44787866752664574,0.5724850492610253,0.5667531104950392,0.09166666666666666,0.4275149507389747
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,62,1200,29.931682329471716,0.15761634647791023,0.5387965887953992,0.5524036648861341,0.0,0.46120341120460084,0.5503809351574178,0.5503311041458717,0.0,0.4496190648425822,0.543054132023149,0.5448961648402589,0.075,0.456945867976851
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,63,1200,15.04949747990576,0.22720450353555544,0.5387965888281373,0.5524036649382643,0.0,0.4612034111718627,0.5675437752041445,0.5634387442809702,0.0,0.43245622479585555,0.5871872793292721,0.5788010307528335,0.09166666666666666,0.41281272067072794
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Dallas,Dallas,64,1200,8.2206442865007,0.19640634522272085,0.5387965888133264,0.5524036648926225,0.0,0.46120341118667363,0.5640595425203586,0.5606470198502654,0.0,0.4359404574796414,0.5429123654439728,0.5457869108621671,0.075,0.4570876345560272
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Houston,Houston,52,1200,54.596047452480924,0.300412528234424,0.4854698278616804,0.5433036133632321,0.08333333333333333,0.5145301721383195,0.4515571071845014,0.48175324757803434,0.03333333333333333,0.5484428928154985,0.5094813481518429,0.5141872246499731,0.05,0.49051865184815713
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Houston,Houston,60,1200,10.6728919922372,0.3385163505121871,0.48546982784953774,0.5433036133456154,0.08333333333333333,0.5145301721504623,0.4894575744933735,0.5090480930862824,0.03333333333333333,0.5105424255066264,0.5074442041513504,0.5168017584840128,0.05,0.4925557958486496
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Houston,Houston,61,1200,13.6490452924861,0.30718855725751076,0.48546982785804227,0.5433036133814845,0.08333333333333333,0.5145301721419577,0.4906280083818837,0.5105084638372615,0.03333333333333333,0.5093719916181163,0.5046233696484326,0.5149993353892134,0.05,0.4953766303515674
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",Houston,Houston,62,1200,12.02888271263955,0.320200694773462,0.48546982782234227,0.5433036133304694,0.08333333333333333,0.5145301721776577,0.5111256925208428,0.5263117758472153,0.03333333333333333,0.48887430747915717,0.5883182929239239,0.5751206520983907,0.13333333333333333,0.4116817070760761
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",New York,New York,98,2833,167.65489091369764,0.05848775110852441,0.013122859020779911,0.014441145289657453,0.0,0.9868771409792201,0.05219736780547301,0.04198356504778155,0.0,0.947802632194527,0.27768977325141975,0.21763185440418856,0.03169014084507042,0.7223102267485803
P0_policy_clock_only,parameter_deconfounding,"policy clock, response delay, intervention type, and budget only",New York,New York,99,3324,51.997705919016,0.004450526665205766,0.04595504907216619,0.050452061195073616,0.0,0.9540449509278338,0.37249444319774183,0.29685673323256173,0.09580838323353294,0.6275055568022582,0.47987991538524255,0.40496112979891974,0.13213213213213212,0.5201200846147574
