model_id,family,description,heldout_city,n_features,n_tokens,n_events,pearson,spearman,mae,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,Philadelphia,6,33719,20,0.3639681287836229,0.6048770063430318,0.0755986907284259,0.9577834019861697,0.9682714602728325,0.7733853020044972,0.042216598013830264,0.9688476879370486,0.9702598719104971,0.8159169769096124,0.031152312062951437,0.9707277412188366,0.9711346000181857,0.7806561610517999,0.02927225878116335
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,San Antonio,6,25076,19,0.30396368290022274,0.713605665149127,0.060748249458853806,0.9549499933075208,0.9695376034847724,0.7502570528886318,0.04505000669247916,0.9703005281330562,0.9736818014275938,0.782404581044382,0.029699471866943772,0.9770976889304566,0.9778782762366542,0.7938729921140562,0.022902311069543435
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Austin,7,18007,15,0.5118985510566116,0.7231495986110444,0.05129678047183207,0.9540352031822465,0.9714770381809038,0.8290598290598292,0.04596479681775345,0.9596167716097704,0.9634528047918913,0.8157741347905282,0.040383228390229564,0.9428740066490575,0.949314444952103,0.5902249770431588,0.05712599335094248
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Chicago,7,26081,13,0.4145956632504059,0.41837489792539995,0.03389305563488449,0.9904990920133941,0.9933821059328107,0.8062523742721569,0.009500907986605855,0.9714301274314889,0.9764912175146487,0.8182275985168432,0.028569872568511068,0.9707832449010798,0.9743690284493096,0.8064142191137217,0.02921675509892019
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Dallas,7,12000,10,0.5697949567764699,0.7484393134696736,0.03462068913731341,0.6696037685225507,0.6538485453822268,0.0,0.33039623147744934,0.8292498314771171,0.7825687089149203,0.16666666666666669,0.17075016852288294,0.8521596735888736,0.8153414707898268,0.4666666666666667,0.14784032641112643
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Houston,7,4800,4,0.5152664282339562,0.7239632957188484,0.0262180946319685,0.9690579116207768,0.9798900687799686,0.8333333333333334,0.030942088379223187,0.9497992812718518,0.9605456982859014,0.8,0.05020071872814824,0.9680583245261303,0.9703821413295968,0.8083333333333333,0.031941675473869724
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,New York,7,50454,24,0.2587954941181499,0.3756350899839141,0.015597737222270418,0.928400929464289,0.9183903623939087,0.43322412348781514,0.07159907053571102,0.9093976681492396,0.9113010675702155,0.6565494170595837,0.09060233185076039,0.9082953021379018,0.9096640175635228,0.6515336487875381,0.09170469786209823
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,7,33719,20,0.35423109664293095,0.5970497399164988,0.07578603339719246,0.9656834080102292,0.9740040125700047,0.7880746959438911,0.03431659198977077,0.9653020331571203,0.9693936738879229,0.7900779873723152,0.034697966842879735,0.966550681951356,0.9689928756275897,0.7537781695271344,0.03344931804864404
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,7,25076,19,0.30411636092809124,0.7136888124954374,0.060545413085023196,0.9589015631299421,0.9723093232650234,0.7546430178009125,0.041098436870057875,0.9571902890257541,0.9648412307570409,0.7343595045150645,0.04280971097424591,0.9764622833794476,0.9766285595479137,0.7881411379688893,0.023537716620552374
P7_full_additive,full_reference,full additive feature set used as reference,Austin,30,18007,15,0.8987099463922117,0.9442061028233538,0.035792370216214044,0.9707342071884807,0.9723092772873989,0.735042735042735,0.02926579281151931,0.9574277514603334,0.9611777471667715,0.7613479052823313,0.04257224853966657,0.9531773603601013,0.9569944594175603,0.6480027548209366,0.046822639639898744
