city,event_id,t,intervention,n_tokens,total_value,score_id,description,spearman,top10_value_capture,top10_ndcg,top10_precision
Philadelphia,656,5,S,107,1.701481871648,S1_deficit_only,within-channel local/access deficit only,0.3277591645604342,0.7725714225827942,0.751019353379436,0.18181818181818182
Philadelphia,656,5,S,107,1.701481871648,S2_exposure_only,within-channel OD exposure only,0.9963165422520034,0.9993159055760166,0.9981641461863716,0.9090909090909091
Philadelphia,656,5,S,107,1.701481871648,S3_structure_only,within-channel static OD structure only,-0.3117224083543957,0.6508923701443754,0.6351274431155332,0.0
Philadelphia,656,5,S,107,1.701481871648,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9963165422520034,0.9993159055760166,0.9981641461863716,0.9090909090909091
Philadelphia,656,5,S,107,1.701481871648,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,656,6,C,75,1.46029015663,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.1742501118035516,0.14131076107756688,0.0
Philadelphia,656,6,C,75,1.46029015663,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,6,C,75,1.46029015663,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,6,C,75,1.46029015663,S3_structure_only,within-channel static OD structure only,-0.34452347083926027,0.4813523398895433,0.44558746806569444,0.0
Philadelphia,656,6,C,75,1.46029015663,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,6,C,75,1.46029015663,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,6,S,99,1.6214722452839998,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.4551391465677179,0.3494018757485271,0.32773591078230296,0.0
Philadelphia,656,6,S,99,1.6214722452839998,S1_deficit_only,within-channel local/access deficit only,0.3344959802102659,0.7786232461434694,0.760734603255123,0.2
Philadelphia,656,6,S,99,1.6214722452839998,S2_exposure_only,within-channel OD exposure only,0.9961657390228817,0.9994699374724024,0.9981935499399704,0.9
Philadelphia,656,6,S,99,1.6214722452839998,S3_structure_only,within-channel static OD structure only,-0.44037105751391464,0.6201448896198545,0.6159600081515438,0.0
Philadelphia,656,6,S,99,1.6214722452839998,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9961657390228817,0.9994699374724024,0.9981935499399704,0.9
Philadelphia,656,6,S,99,1.6214722452839998,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,7,C,72,1.277009946213,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.10003480156407074,0.08387587327169994,0.0
Philadelphia,656,7,C,72,1.277009946213,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,656,7,C,72,1.277009946213,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,656,7,C,72,1.277009946213,S3_structure_only,within-channel static OD structure only,-0.3070615473663902,0.4659172831795204,0.45621355419049797,0.0
Philadelphia,656,7,C,72,1.277009946213,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,656,7,C,72,1.277009946213,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,656,7,S,98,1.557886812334,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.4415393148824665,0.3214965048664329,0.2766209660558626,0.0
Philadelphia,656,7,S,98,1.557886812334,S1_deficit_only,within-channel local/access deficit only,0.3193198554023296,0.7527077798149633,0.742538185284104,0.2
Philadelphia,656,7,S,98,1.557886812334,S2_exposure_only,within-channel OD exposure only,0.9960981581011035,0.999469937496281,0.9981935499462831,0.9
Philadelphia,656,7,S,98,1.557886812334,S3_structure_only,within-channel static OD structure only,-0.3836492422648534,0.5718222869931987,0.5612561989289275,0.0
Philadelphia,656,7,S,98,1.557886812334,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9960981581011035,0.999469937496281,0.9981935499462831,0.9
Philadelphia,656,7,S,98,1.557886812334,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,8,C,57,1.012700349392,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.11073508274141274,0.09029916162684835,0.0
Philadelphia,656,8,C,57,1.012700349392,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,656,8,C,57,1.012700349392,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,656,8,C,57,1.012700349392,S3_structure_only,within-channel static OD structure only,-0.24526834327197305,0.45521485848439186,0.4531111541225759,0.0
Philadelphia,656,8,C,57,1.012700349392,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,656,8,C,57,1.012700349392,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,656,8,S,86,1.3683770088760001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.43716213028916456,0.3772354629015739,0.3393600837972722,0.0
Philadelphia,656,8,S,86,1.3683770088760001,S1_deficit_only,within-channel local/access deficit only,0.20458512193971412,0.7415797727820207,0.7337275963038319,0.2222222222222222
Philadelphia,656,8,S,86,1.3683770088760001,S2_exposure_only,within-channel OD exposure only,0.9957733855370535,0.9999786843485048,0.9984205301612538,0.8888888888888888
Philadelphia,656,8,S,86,1.3683770088760001,S3_structure_only,within-channel static OD structure only,-0.44338883909618376,0.651518219527393,0.6294020896472974,0.0
Philadelphia,656,8,S,86,1.3683770088760001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9957733855370535,0.9999786843485048,0.9984205301612538,0.8888888888888888
Philadelphia,656,8,S,86,1.3683770088760001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,656,9,C,39,0.7095304947939998,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.14296558499450657,0.13069937306301543,0.0
Philadelphia,656,9,C,39,0.7095304947939998,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,656,9,C,39,0.7095304947939998,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,656,9,C,39,0.7095304947939998,S3_structure_only,within-channel static OD structure only,-0.2919028340080972,0.5663990017628143,0.5315758225925423,0.0
Philadelphia,656,9,C,39,0.7095304947939998,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,656,9,C,39,0.7095304947939998,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,656,9,S,74,1.11202666132,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.5131877082562013,0.33473059280563694,0.27279930114571543,0.0
Philadelphia,656,9,S,74,1.11202666132,S1_deficit_only,within-channel local/access deficit only,0.3271529063309885,0.7869512867817432,0.7161617012033623,0.25
Philadelphia,656,9,S,74,1.11202666132,S2_exposure_only,within-channel OD exposure only,0.9970677526841908,1.0,0.9983289934376283,1.0
Philadelphia,656,9,S,74,1.11202666132,S3_structure_only,within-channel static OD structure only,-0.47483154387263965,0.5595997544270049,0.578569381418245,0.0
Philadelphia,656,9,S,74,1.11202666132,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9970677526841908,1.0,0.9983289934376283,1.0
Philadelphia,656,9,S,74,1.11202666132,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,656,10,C,34,0.42436623096599996,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.08367460589868225,0.07498603805775042,0.0
Philadelphia,656,10,C,34,0.42436623096599996,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,656,10,C,34,0.42436623096599996,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,656,10,C,34,0.42436623096599996,S3_structure_only,within-channel static OD structure only,-0.31184110007639415,0.42254865624374033,0.3812101227898163,0.0
Philadelphia,656,10,C,34,0.42436623096599996,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,656,10,C,34,0.42436623096599996,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,656,10,S,35,0.47982157753699994,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.5109243697478992,0.23329548686751872,0.21518951447217746,0.0
Philadelphia,656,10,S,35,0.47982157753699994,S1_deficit_only,within-channel local/access deficit only,0.4885154061624651,0.7989692701058679,0.8152135846672767,0.25
Philadelphia,656,10,S,35,0.47982157753699994,S2_exposure_only,within-channel OD exposure only,0.9938375350140056,0.9993885666007126,0.9971366816016658,0.75
Philadelphia,656,10,S,35,0.47982157753699994,S3_structure_only,within-channel static OD structure only,-0.6226890756302521,0.5571650119295445,0.5115809023000067,0.0
Philadelphia,656,10,S,35,0.47982157753699994,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9938375350140056,0.9993885666007126,0.9971366816016658,0.75
Philadelphia,656,10,S,35,0.47982157753699994,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,0,C,95,5.288129989029,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.15564180495714494,0.1198460673421468,0.0
Philadelphia,657,0,C,95,5.288129989029,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,0,C,95,5.288129989029,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,0,C,95,5.288129989029,S3_structure_only,within-channel static OD structure only,-0.3083006718924972,0.4491587317010025,0.42505455888923444,0.0
Philadelphia,657,0,C,95,5.288129989029,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,0,C,95,5.288129989029,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,1,C,93,5.2186368331290005,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.17390046604426032,0.14326171804133472,0.0
Philadelphia,657,1,C,93,5.2186368331290005,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,1,C,93,5.2186368331290005,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,1,C,93,5.2186368331290005,S3_structure_only,within-channel static OD structure only,-0.39108054071797316,0.44915873174609194,0.4250545589259285,0.0
Philadelphia,657,1,C,93,5.2186368331290005,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,1,C,93,5.2186368331290005,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,1,S,113,5.118495057382,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.44027380397897403,0.3904488906165662,0.31618441765169714,0.0
Philadelphia,657,1,S,113,5.118495057382,S1_deficit_only,within-channel local/access deficit only,0.2542501164415464,0.71111136110725,0.6962465181950201,0.16666666666666666
Philadelphia,657,1,S,113,5.118495057382,S2_exposure_only,within-channel OD exposure only,0.9966730986758934,0.9991347248125219,0.9981068177019398,0.8333333333333334
Philadelphia,657,1,S,113,5.118495057382,S3_structure_only,within-channel static OD structure only,-0.26324106726994484,0.6528980926843633,0.640232978104889,0.0
Philadelphia,657,1,S,113,5.118495057382,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9966730986758934,0.9991347248125219,0.9981068177019398,0.8333333333333334
Philadelphia,657,1,S,113,5.118495057382,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,2,C,90,5.05638384822,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.15403589942706084,0.1353560010016006,0.0
Philadelphia,657,2,C,90,5.05638384822,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,2,C,90,5.05638384822,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,2,C,90,5.05638384822,S3_structure_only,within-channel static OD structure only,-0.3622916409433263,0.4466623059900494,0.4223076736043278,0.0
Philadelphia,657,2,C,90,5.05638384822,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,2,C,90,5.05638384822,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,2,S,109,5.055424830043999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.41163932907052175,0.47081968734028495,0.3948365531923489,0.0
Philadelphia,657,2,S,109,5.055424830043999,S1_deficit_only,within-channel local/access deficit only,0.25330367899175243,0.7210183459246341,0.7029864721753322,0.18181818181818182
Philadelphia,657,2,S,109,5.055424830043999,S2_exposure_only,within-channel OD exposure only,0.9962932073023817,0.9993159055730186,0.9981641461526133,0.9090909090909091
Philadelphia,657,2,S,109,5.055424830043999,S3_structure_only,within-channel static OD structure only,-0.3616077323884517,0.6469718002373265,0.6318762269713012,0.0
Philadelphia,657,2,S,109,5.055424830043999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9962932073023817,0.9993159055730186,0.9981641461526133,0.9090909090909091
Philadelphia,657,2,S,109,5.055424830043999,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,3,C,91,4.992518998145,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.12241387265197692,0.09546677165687678,0.0
Philadelphia,657,3,C,91,4.992518998145,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,3,C,91,4.992518998145,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,3,C,91,4.992518998145,S3_structure_only,within-channel static OD structure only,-0.32059245102723366,0.43815345200992234,0.41770283832717897,0.0
Philadelphia,657,3,C,91,4.992518998145,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,3,C,91,4.992518998145,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,3,S,103,4.903660137317,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.3959825154856566,0.4602936657202725,0.39063588998482385,0.0
Philadelphia,657,3,S,103,4.903660137317,S1_deficit_only,within-channel local/access deficit only,0.20705750560119496,0.7210183459586028,0.7092205075610599,0.18181818181818182
Philadelphia,657,3,S,103,4.903660137317,S2_exposure_only,within-channel OD exposure only,0.9956069059438563,0.9993159055789268,0.9981641461651553,0.9090909090909091
Philadelphia,657,3,S,103,4.903660137317,S3_structure_only,within-channel static OD structure only,-0.31948776523305367,0.6772628035127283,0.6549063794698105,0.0
Philadelphia,657,3,S,103,4.903660137317,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9956069059438563,0.9993159055789268,0.9981641461651553,0.9090909090909091
Philadelphia,657,3,S,103,4.903660137317,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,4,C,87,4.8267430465070005,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.14997944469169397,0.12726173518406408,0.0
Philadelphia,657,4,C,87,4.8267430465070005,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,C,87,4.8267430465070005,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,C,87,4.8267430465070005,S3_structure_only,within-channel static OD structure only,-0.31683312677699205,0.4748315235997513,0.43942153810783935,0.0
Philadelphia,657,4,C,87,4.8267430465070005,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,C,87,4.8267430465070005,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,R,26,0.5783535424570001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.03416029968373378,0.030196277423602348,0.0
Philadelphia,657,4,R,26,0.5783535424570001,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,R,26,0.5783535424570001,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,R,26,0.5783535424570001,S3_structure_only,within-channel static OD structure only,-0.011282051282051281,0.26648081044391336,0.30124388101795363,0.0
Philadelphia,657,4,R,26,0.5783535424570001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,R,26,0.5783535424570001,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,4,S,112,5.104720377833,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.3203266477602761,0.4087568891058749,0.32501430443793666,0.0
Philadelphia,657,4,S,112,5.104720377833,S1_deficit_only,within-channel local/access deficit only,0.17771722417740116,0.6354962672761858,0.6456122677872422,0.16666666666666666
Philadelphia,657,4,S,112,5.104720377833,S2_exposure_only,within-channel OD exposure only,0.9965831824238903,0.9991347248051138,0.9981068176961047,0.8333333333333334
Philadelphia,657,4,S,112,5.104720377833,S3_structure_only,within-channel static OD structure only,-0.32487955718044215,0.6810628533804858,0.6601382758749571,0.0
Philadelphia,657,4,S,112,5.104720377833,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9965831824238903,0.9991347248051138,0.9981068176961047,0.8333333333333334
Philadelphia,657,4,S,112,5.104720377833,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,5,C,88,4.734082915746001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.123830839327659,0.09985651014863338,0.0
Philadelphia,657,5,C,88,4.734082915746001,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,5,C,88,4.734082915746001,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,5,C,88,4.734082915746001,S3_structure_only,within-channel static OD structure only,-0.3467648198372724,0.4748315236206575,0.4394215381409346,0.0
Philadelphia,657,5,C,88,4.734082915746001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,5,C,88,4.734082915746001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,5,S,115,5.181107075866,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.44110313264420425,0.4171679877974093,0.34709489833886964,0.0
Philadelphia,657,5,S,115,5.181107075866,S1_deficit_only,within-channel local/access deficit only,0.26379704884399907,0.7504817700065286,0.7429522690235174,0.16666666666666666
Philadelphia,657,5,S,115,5.181107075866,S2_exposure_only,within-channel OD exposure only,0.9968436834214472,0.9991347248116154,0.9981068177100713,0.8333333333333334
Philadelphia,657,5,S,115,5.181107075866,S3_structure_only,within-channel static OD structure only,-0.3580841158368185,0.5856086328473596,0.5813185632406204,0.0
Philadelphia,657,5,S,115,5.181107075866,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9968436834214472,0.9991347248116154,0.9981068177100713,0.8333333333333334
Philadelphia,657,5,S,115,5.181107075866,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,6,C,80,4.279450458716001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.14713499846642344,0.12916802991983786,0.0
Philadelphia,657,6,C,80,4.279450458716001,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,6,C,80,4.279450458716001,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,6,C,80,4.279450458716001,S3_structure_only,within-channel static OD structure only,-0.36865916549460853,0.4732028797844124,0.43962960204546375,0.0
Philadelphia,657,6,C,80,4.279450458716001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,6,C,80,4.279450458716001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,6,S,103,4.8643532314039994,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.3205091596011071,0.5409387895620712,0.42810841736929245,0.0
Philadelphia,657,6,S,103,4.8643532314039994,S1_deficit_only,within-channel local/access deficit only,0.13015639414839872,0.6363984358894355,0.6437035130434414,0.18181818181818182
Philadelphia,657,6,S,103,4.8643532314039994,S2_exposure_only,within-channel OD exposure only,0.9956069059438563,0.9993159055760064,0.9981641461592957,0.9090909090909091
Philadelphia,657,6,S,103,4.8643532314039994,S3_structure_only,within-channel static OD structure only,-0.3252427184466019,0.6304536095121134,0.6157778831480077,0.0
Philadelphia,657,6,S,103,4.8643532314039994,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9956069059438563,0.9993159055760064,0.9981641461592957,0.9090909090909091
Philadelphia,657,6,S,103,4.8643532314039994,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,7,C,64,3.56106481818,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999998,0.15552206331302548,0.13778890944650118,0.0
Philadelphia,657,7,C,64,3.56106481818,S1_deficit_only,within-channel local/access deficit only,0.9999999999999998,1.0,1.0,1.0
Philadelphia,657,7,C,64,3.56106481818,S2_exposure_only,within-channel OD exposure only,0.9999999999999998,1.0,1.0,1.0
Philadelphia,657,7,C,64,3.56106481818,S3_structure_only,within-channel static OD structure only,-0.2823260073260073,0.49224868259099347,0.4755160179460572,0.0
Philadelphia,657,7,C,64,3.56106481818,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999998,1.0,1.0,1.0
Philadelphia,657,7,C,64,3.56106481818,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999998,1.0,1.0,1.0
Philadelphia,657,7,S,99,4.641962730826,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.37856524427953,0.4438326332023911,0.4483225281064504,0.0
Philadelphia,657,7,S,99,4.641962730826,S1_deficit_only,within-channel local/access deficit only,0.2946938775510204,0.7770750094964497,0.7627187177574765,0.2
Philadelphia,657,7,S,99,4.641962730826,S2_exposure_only,within-channel OD exposure only,0.9953494124922696,0.9994699375024719,0.9981935499538376,0.9
Philadelphia,657,7,S,99,4.641962730826,S3_structure_only,within-channel static OD structure only,-0.42911564625850335,0.6505622796454972,0.6348952482721524,0.0
Philadelphia,657,7,S,99,4.641962730826,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9953494124922696,0.9994699375024719,0.9981935499538376,0.9
Philadelphia,657,7,S,99,4.641962730826,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,8,C,63,3.078025583968,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.09818951680078102,0.08389054628321299,0.0
Philadelphia,657,8,C,63,3.078025583968,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,8,C,63,3.078025583968,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,8,C,63,3.078025583968,S3_structure_only,within-channel static OD structure only,-0.29454685099846395,0.4930553373108522,0.45628528689900766,0.0
Philadelphia,657,8,C,63,3.078025583968,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,8,C,63,3.078025583968,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,8,S,92,4.292586043189999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.39266063529738143,0.5255906472254787,0.5147138080099688,0.0
Philadelphia,657,8,S,92,4.292586043189999,S1_deficit_only,within-channel local/access deficit only,0.2447636514957693,0.7786232461956155,0.7661807257366632,0.2
Philadelphia,657,8,S,92,4.292586043189999,S2_exposure_only,within-channel OD exposure only,0.995283818565726,0.9994699375050344,0.9981935499752533,0.9
Philadelphia,657,8,S,92,4.292586043189999,S3_structure_only,within-channel static OD structure only,-0.49735678066673855,0.5792832880634984,0.5879079710386553,0.0
Philadelphia,657,8,S,92,4.292586043189999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.995283818565726,0.9994699375050344,0.9981935499752533,0.9
Philadelphia,657,8,S,92,4.292586043189999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,9,C,51,2.165535716394,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.07925047266420136,0.07107019215104185,0.0
Philadelphia,657,9,C,51,2.165535716394,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,9,C,51,2.165535716394,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,9,C,51,2.165535716394,S3_structure_only,within-channel static OD structure only,-0.25846153846153846,0.47846479053515134,0.4654776239387167,0.16666666666666666
Philadelphia,657,9,C,51,2.165535716394,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,9,C,51,2.165535716394,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,657,9,S,79,3.42455609725,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.502288218111003,0.41495733420412273,0.41054040488605437,0.0
Philadelphia,657,9,S,79,3.42455609725,S1_deficit_only,within-channel local/access deficit only,0.24330574488802337,0.8023794379697304,0.7807804401153126,0.25
Philadelphia,657,9,S,79,3.42455609725,S2_exposure_only,within-channel OD exposure only,0.9949367088607596,0.9999999999999999,0.9983289934119673,1.0
Philadelphia,657,9,S,79,3.42455609725,S3_structure_only,within-channel static OD structure only,-0.6125365141187926,0.5509313103578365,0.5256863202948955,0.0
Philadelphia,657,9,S,79,3.42455609725,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9949367088607596,0.9999999999999999,0.9983289934119673,1.0
Philadelphia,657,9,S,79,3.42455609725,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,10,C,33,1.2267067416259998,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.06900967232555588,0.05920666492850584,0.0
Philadelphia,657,10,C,33,1.2267067416259998,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,657,10,C,33,1.2267067416259998,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,657,10,C,33,1.2267067416259998,S3_structure_only,within-channel static OD structure only,-0.25467914438502676,0.6518221753847223,0.5701983371545586,0.0
