city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_segment_count,selected_action_count,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,oracle_value_proxy,relative_to_greedy_oracle,value_proxy_vs_lp_recoverable_fraction
New York,117,2019-06-20 07:00:00,base,1,0,structure_only,1.521707899,0.04272884062,283,283,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1394367106,0.3064389604,0.3465418081
New York,117,2019-06-20 07:00:00,base,1,0,random_positive,1.521707899,0.01401753463,400,400,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1394367106,0.1005297284,0.1136857852
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,greedy_oracle,0.7608539494,0.07873645567,151,141,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.07873645567,1,0.6385727607
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,activated_bottleneck_law,0.7608539494,0.07873645567,151,141,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.07873645567,1,0.6385727607
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,exposure_only,0.7608539494,0.0648764534,191,191,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.07873645567,0.8239696954,0.5261646031
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,deficit_only,0.7608539494,0.06063022837,190,190,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.07873645567,0.7700401022,0.4917266339
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,structure_only,0.7608539494,0.02252798478,141,141,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.07873645567,0.286118858,0.1827077091
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,random_positive,0.7608539494,0.007295555947,210,210,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.07873645567,0.09265791665,0.05916882163
New York,117,2019-06-20 07:00:00,high_budget,2,0,greedy_oracle,3.043415798,0.2435719578,690,607,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.2435719578,1,1.975430773
New York,117,2019-06-20 07:00:00,high_budget,2,0,activated_bottleneck_law,3.043415798,0.2435719578,690,607,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.2435719578,1,1.975430773
New York,117,2019-06-20 07:00:00,high_budget,2,0,exposure_only,3.043415798,0.2018436777,764,764,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.2435719578,0.8286819202,1.637003766
New York,117,2019-06-20 07:00:00,high_budget,2,0,deficit_only,3.043415798,0.193066485,760,760,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.2435719578,0.7926466032,1.565818492
New York,117,2019-06-20 07:00:00,high_budget,2,0,structure_only,3.043415798,0.07972407647,574,574,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.2435719578,0.3273122128,0.6465826175
New York,117,2019-06-20 07:00:00,high_budget,2,0,random_positive,3.043415798,0.0260337227,837,832,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.2435719578,0.1068830868,0.2111401387
New York,117,2019-06-20 07:00:00,delay_2h,1,2,greedy_oracle,1.521707899,0.1209391391,413,371,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1209391391,1,0.9808472999
New York,117,2019-06-20 07:00:00,delay_2h,1,2,activated_bottleneck_law,1.521707899,0.1209391391,413,371,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1209391391,1,0.9808472999
New York,117,2019-06-20 07:00:00,delay_2h,1,2,exposure_only,1.521707899,0.09896928296,384,384,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1209391391,0.8183395687,0.8026661564
New York,117,2019-06-20 07:00:00,delay_2h,1,2,deficit_only,1.521707899,0.09355111644,382,382,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1209391391,0.773538799,0.7587234423
New York,117,2019-06-20 07:00:00,delay_2h,1,2,structure_only,1.521707899,0.04111260449,285,285,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1209391391,0.3399445769,0.3334337204
New York,117,2019-06-20 07:00:00,delay_2h,1,2,random_positive,1.521707899,0.01308023453,397,397,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1209391391,0.1081555121,0.106084042
New York,117,2019-06-20 07:00:00,delay_4h,1,4,greedy_oracle,1.521707899,0.1029765728,519,465,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1029765728,1,0.8351663003
New York,117,2019-06-20 07:00:00,delay_4h,1,4,activated_bottleneck_law,1.521707899,0.1029765728,519,465,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1029765728,1,0.8351663003
New York,117,2019-06-20 07:00:00,delay_4h,1,4,exposure_only,1.521707899,0.08201373771,390,390,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1029765728,0.7964310277,0.6651523549
New York,117,2019-06-20 07:00:00,delay_4h,1,4,deficit_only,1.521707899,0.07704881397,390,390,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1029765728,0.7482169184,0.6248855555
New York,117,2019-06-20 07:00:00,delay_4h,1,4,structure_only,1.521707899,0.03326091678,293,293,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1029765728,0.3229949869,0.2697545282
New York,117,2019-06-20 07:00:00,delay_4h,1,4,random_positive,1.521707899,0.01040294134,397,396,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.1029765728,0.1010224078,0.0843705106
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,greedy_oracle,0.7608539494,0.0682073303,215,208,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.0682073303,1,0.5531788653
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,0.7608539494,0.0682073303,215,208,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.0682073303,1,0.5531788653
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,exposure_only,0.7608539494,0.0564838752,192,192,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.0682073303,0.8281203055,0.4580986509
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,deficit_only,0.7608539494,0.0533647519,190,190,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.0682073303,0.7823902749,0.4328017645
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,structure_only,0.7608539494,0.01940231681,143,143,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.0682073303,0.2844608743,0.1573577437
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,random_positive,0.7608539494,0.00594141512,196,196,0.02864635885,0.1233006801,0.00338160594,0.02362206,0.0682073303,0.08710816116,0.04818639375
New York,119,2019-06-20 21:00:00,base,1,0,greedy_oracle,3.846498066,0.1483805427,1293,1095,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.1483805427,1,1.162613926
New York,119,2019-06-20 21:00:00,base,1,0,activated_bottleneck_law,3.846498066,0.1483805427,1293,1095,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.1483805427,1,1.162613926
New York,119,2019-06-20 21:00:00,base,1,0,exposure_only,3.846498066,0.1068482202,965,965,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.1483805427,0.7200958984,0.8371935198
New York,119,2019-06-20 21:00:00,base,1,0,deficit_only,3.846498066,0.103634114,964,964,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.1483805427,0.698434661,0.8120098635
New York,119,2019-06-20 21:00:00,base,1,0,structure_only,3.846498066,0.04520327213,750,750,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.1483805427,0.3046442027,0.3541835927
New York,119,2019-06-20 21:00:00,base,1,0,random_positive,3.846498066,0.01499555914,1045,1041,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.1483805427,0.1010614927,0.1174954989
New York,119,2019-06-20 21:00:00,low_budget,0.5,0,greedy_oracle,1.923249033,0.08681584568,688,612,0.01783321113,0.1276266689,0.009006987358,0.03805776333,0.08681584568,1,0.6802327946
