city,event_id,unit,t,intervention,selected_count,mean_perturbed_cost,total_perturbed_cost,n_successful_perturbations,selection_frequency,selected_by_base_lp,selected_by_static_small_signal_greedy,selected_by_residual_finite_greedy
Philadelphia,656,390,3,C,3,0.006806136281,0.02041840884,3,1,True,True,True
Philadelphia,656,301,4,C,3,0.006798074575,0.02039422372,3,1,True,True,True
Philadelphia,656,319,5,C,3,0.006793632025,0.02038089607,3,1,True,True,True
Philadelphia,656,562,5,C,3,0.00679113527,0.02037340581,3,1,True,True,True
Philadelphia,656,94,0,C,3,0.006790436415,0.02037130925,3,1,True,True,True
Philadelphia,656,312,5,C,3,0.00678773712,0.02036321136,3,1,True,True,True
Philadelphia,656,71,0,C,3,0.006786308904,0.02035892671,3,1,False,False,False
Philadelphia,656,540,0,C,3,0.006783998638,0.02035199591,3,1,True,True,True
Philadelphia,656,321,4,C,3,0.006772399195,0.02031719759,3,1,True,True,True
Philadelphia,656,94,3,C,3,0.006772139052,0.02031641716,3,1,True,True,True
Philadelphia,656,71,3,C,3,0.00676884794,0.02030654382,3,1,False,False,False
Philadelphia,656,540,3,C,3,0.006765332278,0.02029599683,3,1,True,True,True
Philadelphia,656,562,2,C,3,0.006759997531,0.02027999259,3,1,True,True,True
Philadelphia,656,312,2,C,3,0.006756254202,0.02026876261,3,1,True,True,True
Philadelphia,656,101,5,C,3,0.006740889416,0.02022266825,3,1,True,True,True
Philadelphia,656,515,4,C,3,0.00673505626,0.02020516878,3,1,True,True,True
Philadelphia,656,390,5,C,3,0.006728209168,0.0201846275,3,1,True,True,True
Philadelphia,656,562,6,C,3,0.006707541376,0.02012262413,3,1,True,True,True
Philadelphia,656,281,5,C,3,0.006703877862,0.02011163359,3,1,True,True,True
Philadelphia,656,390,2,C,3,0.006696420148,0.02008926044,3,1,True,True,True
Philadelphia,656,94,5,C,3,0.006695389965,0.0200861699,3,1,True,True,True
Philadelphia,656,515,3,C,3,0.006693797684,0.02008139305,3,1,True,True,True
Philadelphia,656,627,1,C,3,0.006693053406,0.02007916022,3,1,True,True,True
Philadelphia,656,540,5,C,3,0.006687035422,0.02006110627,3,1,True,True,True
Philadelphia,656,602,4,C,3,0.006682024258,0.02004607277,3,1,True,True,True
Philadelphia,656,261,0,C,3,0.006681900491,0.02004570147,3,1,True,True,True
Philadelphia,656,583,6,C,3,0.006676595634,0.0200297869,3,1,True,True,True
Philadelphia,656,389,1,C,3,0.006673749597,0.02002124879,3,1,True,True,True
Philadelphia,656,301,5,C,3,0.006672737976,0.02001821393,3,1,True,True,True
Philadelphia,656,520,0,C,3,0.006667234179,0.02000170254,3,1,True,False,True
Philadelphia,656,615,0,C,3,0.00666579899,0.01999739697,3,1,True,True,True
Philadelphia,656,71,2,C,3,0.006665729853,0.01999718956,3,1,False,False,False
Philadelphia,656,94,2,C,3,0.006664081502,0.0199922445,3,1,True,True,True
Philadelphia,656,602,5,C,3,0.006662317644,0.01998695293,3,1,True,True,True
Philadelphia,656,540,2,C,3,0.006655095573,0.01996528672,3,1,True,True,True
Philadelphia,656,321,5,C,3,0.006646644071,0.01993993221,3,1,True,True,True
Philadelphia,656,390,6,C,3,0.006642866813,0.01992860044,3,1,True,True,True
Philadelphia,656,602,3,C,3,0.00664011356,0.01992034068,3,1,True,True,True
Chicago,159,551,2,C,3,0.006627254339,0.01988176302,3,1,True,True,True
Philadelphia,656,343,5,C,3,0.006626689555,0.01988006867,3,1,True,True,True
Philadelphia,656,515,5,C,3,0.006615394314,0.01984618294,3,1,True,True,True
Philadelphia,656,540,6,C,3,0.006601288142,0.01980386443,3,1,True,True,True
Chicago,159,845,2,C,3,0.006600889557,0.01980266867,3,1,True,True,True
Philadelphia,656,596,4,C,3,0.006592411977,0.01977723593,3,1,True,True,True
Chicago,159,275,2,C,3,0.006590377101,0.0197711313,3,1,True,True,True
Philadelphia,656,426,5,C,3,0.00658699531,0.01976098593,3,1,True,True,True
Philadelphia,656,303,4,C,3,0.006576790982,0.01973037295,3,1,True,True,True
Philadelphia,656,627,4,C,3,0.006558653408,0.01967596022,3,1,True,True,True
Philadelphia,656,343,4,C,3,0.006558086967,0.0196742609,3,1,True,True,True
Philadelphia,656,321,6,C,3,0.006556407956,0.01966922387,3,1,True,True,True
Philadelphia,656,303,0,C,3,0.006554026103,0.01966207831,3,1,True,True,True
Philadelphia,656,520,2,C,3,0.006545025974,0.01963507792,3,1,True,False,True
Philadelphia,656,627,0,C,3,0.006536543116,0.01960962935,3,1,True,True,True
Philadelphia,656,303,3,C,3,0.006535170302,0.0196055109,3,1,True,True,True
Philadelphia,656,485,1,C,3,0.006523396416,0.01957018925,3,1,True,True,True
Chicago,159,31,4,C,3,0.006522790017,0.01956837005,3,1,True,True,True
Philadelphia,656,389,0,C,3,0.00651997112,0.01955991336,3,1,True,True,True
Philadelphia,656,627,3,C,3,0.006518229501,0.0195546885,3,1,True,True,True
Philadelphia,656,115,1,C,3,0.006512426741,0.01953728022,3,1,True,False,True
Chicago,159,47,3,C,3,0.006509863427,0.01952959028,3,1,True,True,True
Philadelphia,656,305,1,C,3,0.00650503278,0.01951509834,3,1,True,True,True
Philadelphia,656,389,3,C,3,0.00650197716,0.01950593148,3,1,True,True,True
Philadelphia,656,481,1,C,3,0.006497960788,0.01949388236,3,1,True,True,True
Philadelphia,656,59,6,C,3,0.006489037983,0.01946711395,3,1,True,True,True
Chicago,159,275,3,C,3,0.006488584435,0.0194657533,3,1,True,True,True
Chicago,159,773,5,C,3,0.006480063802,0.01944019141,3,1,True,True,True
Chicago,159,140,2,C,3,0.006476415704,0.01942924711,3,1,True,True,True
Philadelphia,656,145,0,C,3,0.006476067675,0.01942820302,3,1,True,True,True
Philadelphia,656,596,5,C,3,0.006470531844,0.01941159553,3,1,True,True,True
Philadelphia,656,519,1,C,3,0.006470223986,0.01941067196,3,1,True,True,True
Philadelphia,656,352,5,C,3,0.006461269472,0.01938380841,3,1,True,True,True
Philadelphia,656,352,4,C,3,0.006460708001,0.019382124,3,1,True,True,True
Philadelphia,656,189,0,C,3,0.006458697475,0.01937609243,3,1,True,False,True
Philadelphia,656,145,3,C,3,0.006458124501,0.0193743735,3,1,True,True,True
Philadelphia,656,303,5,C,3,0.006456078826,0.01936823648,3,1,True,True,True
Philadelphia,656,627,5,C,3,0.006441412246,0.01932423674,3,1,True,True,True
Philadelphia,656,189,3,C,3,0.006441022135,0.0193230664,3,1,True,False,True
Philadelphia,656,352,0,C,3,0.006438436711,0.01931531013,3,1,True,True,True
Chicago,159,275,0,C,3,0.006426780671,0.01928034201,3,1,True,True,True
Philadelphia,656,303,2,C,3,0.006423814825,0.01927144447,3,1,True,True,True
Chicago,159,391,3,C,3,0.00642195586,0.01926586758,3,1,True,True,True
Philadelphia,656,352,3,C,3,0.006419989743,0.01925996923,3,1,True,True,True
Philadelphia,656,627,2,C,3,0.006410075975,0.01923022792,3,1,True,True,True
Philadelphia,656,21,0,C,3,0.006409476944,0.01922843083,3,1,True,False,True
Philadelphia,656,417,4,C,3,0.006405441746,0.01921632524,3,1,True,True,True
Philadelphia,656,30,1,C,3,0.006397656798,0.0191929704,3,1,True,True,True
Philadelphia,656,389,2,C,3,0.006395711402,0.01918713421,3,1,True,True,True
Philadelphia,656,493,7,C,3,0.006392562849,0.01917768855,3,1,True,True,True
Philadelphia,656,21,3,C,3,0.006391725798,0.01917517739,3,1,True,False,True
Philadelphia,656,485,4,C,3,0.006388031522,0.01916409457,3,1,True,True,True
Philadelphia,656,417,0,C,3,0.006383617507,0.01915085252,3,1,True,True,True
Philadelphia,656,115,4,C,3,0.006381740483,0.01914522145,3,1,True,False,True
Chicago,159,140,3,C,3,0.00637624603,0.01912873809,3,1,True,True,True
Philadelphia,656,242,1,C,3,0.006375762601,0.0191272878,3,1,True,True,True
Philadelphia,656,305,4,C,3,0.006373160987,0.01911948296,3,1,True,True,True
Philadelphia,656,321,7,C,3,0.006371353181,0.01911405954,3,1,True,True,True
Philadelphia,656,396,0,C,3,0.006370480242,0.01911144073,3,1,True,False,True
Philadelphia,656,485,0,C,3,0.006365762495,0.01909728748,3,1,True,True,True
Philadelphia,656,417,3,C,3,0.006365540826,0.01909662248,3,1,True,True,True
Philadelphia,656,481,4,C,3,0.006364274985,0.01909282495,3,1,True,True,True
Philadelphia,656,115,0,C,3,0.006360241142,0.01908072343,3,1,True,False,True
Philadelphia,656,533,1,C,3,0.006355118428,0.01906535528,3,1,True,True,True
Philadelphia,656,396,3,C,3,0.006352739922,0.01905821977,3,1,True,False,True
Philadelphia,656,145,2,C,3,0.006352158668,0.019056476,3,1,True,True,True
Philadelphia,656,305,0,C,3,0.006351466613,0.01905439984,3,1,True,True,True
Chicago,159,625,5,C,3,0.006348373156,0.01904511947,3,1,True,True,True
Philadelphia,656,485,3,C,3,0.006347317401,0.0190419522,3,1,True,True,True
Philadelphia,656,481,0,C,3,0.006342282186,0.01902684656,3,1,True,True,True
Philadelphia,656,519,4,C,3,0.006334478099,0.0190034343,3,1,True,True,True
Chicago,159,551,1,C,3,0.006333034867,0.0189991046,3,1,True,True,True
Philadelphia,656,306,6,C,3,0.006331846935,0.0189955408,3,1,True,True,True
Chicago,159,140,5,C,3,0.006326211726,0.01897863518,3,1,True,True,True
Philadelphia,656,481,3,C,3,0.006324065888,0.01897219766,3,1,True,True,True
Chicago,159,140,0,C,3,0.006315427673,0.01894628302,3,1,True,True,True
Chicago,159,275,1,C,3,0.006314927605,0.01894478282,3,1,True,True,True
Philadelphia,656,519,0,C,3,0.006312146393,0.01893643918,3,1,True,True,True
Philadelphia,656,352,2,C,3,0.006311048683,0.01893314605,3,1,True,True,True
Chicago,159,538,0,C,3,0.00630472502,0.01891417506,3,1,True,True,True
Philadelphia,656,352,6,C,3,0.006297212627,0.01889163788,3,1,True,True,True
Chicago,159,551,4,C,3,0.006296377037,0.01888913111,3,1,True,True,True
Philadelphia,656,519,3,C,3,0.006293649385,0.01888094815,3,1,True,True,True
Philadelphia,656,417,5,C,3,0.006289717398,0.01886915219,3,1,True,True,True
Philadelphia,656,21,2,C,3,0.006286894008,0.01886068202,3,1,True,False,True
Philadelphia,656,59,7,C,3,0.006280170045,0.01884051013,3,1,True,True,True
Philadelphia,656,602,6,C,3,0.006279880696,0.01883964209,3,1,True,True,True
Philadelphia,656,85,1,C,3,0.006278341186,0.01883502356,3,1,True,False,True
Philadelphia,656,627,6,C,3,0.00627715893,0.01883147679,3,1,True,True,True
Chicago,159,275,4,C,3,0.006274025003,0.01882207501,3,1,True,True,True
Chicago,159,733,2,C,3,0.006271309305,0.01881392792,3,1,True,True,True
Philadelphia,656,485,5,C,3,0.006269948654,0.01880984596,3,1,True,True,True
Philadelphia,656,30,4,C,3,0.006264932279,0.01879479684,3,1,True,True,True
Philadelphia,656,169,4,C,3,0.006263515737,0.01879054721,3,1,True,True,True
Chicago,159,538,3,C,3,0.006260389505,0.01878116851,3,1,True,True,True
Philadelphia,656,94,6,C,3,0.006259877689,0.01877963307,3,1,True,True,True
Philadelphia,656,417,2,C,3,0.006258786541,0.01877635962,3,1,True,True,True
Philadelphia,656,305,5,C,3,0.006258125255,0.01877437577,3,1,True,False,True
Philadelphia,656,191,4,C,3,0.006253862046,0.01876158614,3,1,True,False,True
Chicago,159,538,1,C,3,0.006250608101,0.0187518243,3,1,True,True,True
Philadelphia,656,30,0,C,3,0.006243097622,0.01872929287,3,1,True,True,True
Philadelphia,656,169,0,C,3,0.006241348941,0.01872404682,3,1,True,True,True
Philadelphia,656,485,2,C,3,0.006238387411,0.01871516223,3,1,True,True,True
Philadelphia,656,115,2,C,3,0.006237268541,0.01871180562,3,1,True,False,True
Philadelphia,656,567,4,C,3,0.006233714762,0.01870114429,3,1,True,False,True
Philadelphia,656,191,0,C,3,0.006232428014,0.01869728404,3,1,True,False,True
Philadelphia,656,305,2,C,3,0.006227378452,0.01868213536,3,1,True,True,True
Philadelphia,656,30,3,C,3,0.006225012311,0.01867503693,3,1,True,True,True
Philadelphia,656,169,3,C,3,0.006222988524,0.01866896557,3,1,True,True,True
Philadelphia,656,528,1,C,3,0.006221024256,0.01866307277,3,1,True,True,True
Philadelphia,656,481,2,C,3,0.006216487084,0.01864946125,3,1,True,True,True
Philadelphia,656,519,5,C,3,0.006216062877,0.01864818863,3,1,True,True,True
Philadelphia,656,191,3,C,3,0.006214674534,0.0186440236,3,1,True,False,True
Philadelphia,656,567,0,C,3,0.006212321893,0.01863696568,3,1,True,False,True
Philadelphia,656,533,4,C,3,0.00620852999,0.01862558997,3,1,True,True,True
Chicago,159,140,1,C,3,0.006205358005,0.01861607401,3,1,True,True,True
Philadelphia,656,567,3,C,3,0.006194602508,0.01858380753,3,1,True,False,True
Philadelphia,656,533,0,C,3,0.006186629328,0.01855988798,3,1,True,True,True
Philadelphia,656,485,6,C,3,0.006185217798,0.01855565339,3,1,True,True,True
Philadelphia,656,519,2,C,3,0.006184412803,0.01855323841,3,1,True,True,True
Chicago,159,845,4,C,3,0.006173896539,0.01852168962,3,1,True,True,True
Philadelphia,656,533,3,C,3,0.006168489346,0.01850546804,3,1,True,True,True
Chicago,159,47,2,C,3,0.006167298992,0.01850189698,3,1,True,True,True
Chicago,159,140,4,C,3,0.006165107558,0.01849532267,3,1,True,True,True
Chicago,159,770,4,C,3,0.006157436393,0.01847230918,3,1,True,True,True
Philadelphia,656,30,5,C,3,0.006149152688,0.01844745806,3,1,True,True,True
Philadelphia,656,85,4,C,3,0.006147678472,0.01844303542,3,1,True,False,True
Philadelphia,656,169,5,C,3,0.006145974958,0.01843792487,3,1,True,True,True
Chicago,159,209,5,C,3,0.006140798972,0.01842239692,3,1,True,True,True
Philadelphia,656,519,6,C,3,0.006131093541,0.01839328062,3,1,True,True,True
Philadelphia,656,242,5,C,3,0.006129518961,0.01838855688,3,1,True,False,True
Philadelphia,656,85,0,C,3,0.006126183005,0.01837854901,3,1,True,False,True
Philadelphia,656,30,2,C,3,0.006118207066,0.0183546212,3,1,True,True,True
Chicago,159,463,10,C,3,0.006117195266,0.0183515858,3,1,True,True,True
Philadelphia,656,169,2,C,3,0.006114558605,0.01834367581,3,1,True,True,True
Philadelphia,656,191,2,C,3,0.006109828962,0.01832948689,3,1,True,False,True
Philadelphia,656,85,3,C,3,0.006108378639,0.01832513592,3,1,True,False,True
Philadelphia,656,515,6,C,3,0.006103326969,0.01830998091,3,1,True,True,True
Chicago,159,396,5,C,3,0.00609909573,0.01829728719,3,1,True,True,True
Philadelphia,656,242,2,C,3,0.00609885483,0.01829656449,3,1,True,True,True
Chicago,159,64,2,C,3,0.006097633888,0.01829290166,3,1,True,True,True
Philadelphia,656,567,2,C,3,0.006089958288,0.01826987487,3,1,True,False,True
Philadelphia,656,528,4,C,3,0.006088879725,0.01826663918,3,1,True,True,True
Philadelphia,656,508,0,C,3,0.006083859099,0.0182515773,3,1,True,False,True
Chicago,159,439,1,C,3,0.006074445062,0.01822333519,3,1,True,True,True
Philadelphia,656,312,6,C,3,0.00607433025,0.01822299075,3,1,True,True,True
Chicago,159,393,2,C,3,0.006071877109,0.01821563133,3,1,True,True,True
Philadelphia,656,528,0,C,3,0.006067140483,0.01820142145,3,1,True,True,True
Philadelphia,656,508,3,C,3,0.006066121653,0.01819836496,3,1,True,False,True
Philadelphia,656,533,2,C,3,0.006061361234,0.0181840837,3,1,True,True,True
Philadelphia,656,222,5,C,3,0.006050184164,0.01815055249,3,1,True,False,True
Philadelphia,656,528,3,C,3,0.006049134203,0.01814740261,3,1,True,True,True
Chicago,159,876,2,C,3,0.006041341453,0.01812402436,3,1,True,True,True
Chicago,159,516,0,C,3,0.006036068761,0.01810820628,3,1,True,True,True
Philadelphia,656,85,5,C,3,0.006033697456,0.01810109237,3,1,True,False,True
Philadelphia,656,222,0,C,3,0.006028943434,0.0180868303,3,1,True,False,True
Chicago,159,876,3,C,3,0.00601462713,0.01804388139,3,1,True,True,True
Chicago,159,700,10,C,3,0.006013063327,0.01803918998,3,1,True,True,True
Philadelphia,656,222,3,C,3,0.00601125342,0.01803376026,3,1,True,False,True
Philadelphia,656,316,2,C,3,0.00600518968,0.01801556904,3,1,False,False,False
Philadelphia,656,85,2,C,3,0.006003232557,0.01800969767,3,1,True,False,True
Chicago,159,733,1,C,3,0.00599041713,0.01797125139,3,1,True,True,True
Philadelphia,656,191,5,C,3,0.005989988757,0.01796996627,3,1,True,False,True
Chicago,159,47,1,C,3,0.005972838164,0.01791851449,3,1,True,True,True
Philadelphia,656,387,0,C,3,0.005965600671,0.01789680201,3,1,True,False,True
Chicago,159,64,3,C,3,0.005962154215,0.01788646264,3,1,True,True,True
Philadelphia,656,508,2,C,3,0.005961370771,0.01788411231,3,1,True,False,True
Philadelphia,656,453,1,C,3,0.005960823005,0.01788246901,3,1,True,True,True
Chicago,159,733,4,C,3,0.005955419794,0.01786625938,3,1,True,True,True
Philadelphia,656,453,0,C,3,0.005944808169,0.01783442451,3,1,True,True,True
Philadelphia,656,528,2,C,3,0.005942795683,0.01782838705,3,1,True,True,True
Chicago,159,282,5,C,3,0.005908571533,0.0177257146,3,1,True,True,True
Philadelphia,656,222,2,C,3,0.005906782661,0.01772034798,3,1,True,False,True
Chicago,159,64,5,C,3,0.005896652882,0.01768995865,3,1,True,True,True
Philadelphia,656,193,0,C,3,0.005884689228,0.01765406768,3,1,False,False,False
Philadelphia,656,343,6,C,3,0.005865863715,0.01759759115,3,1,True,True,True
Philadelphia,656,453,3,C,3,0.00583313014,0.01749939042,3,1,True,False,True
Philadelphia,656,453,4,C,3,0.00582965574,0.01748896722,3,1,True,False,True
Chicago,159,289,0,C,3,0.005825430463,0.01747629139,3,1,True,True,True
Chicago,159,289,2,C,3,0.005814971706,0.01744491512,3,1,True,True,True
Chicago,159,717,1,C,3,0.005811330193,0.01743399058,3,1,True,True,True
Philadelphia,656,242,6,C,3,0.005809814685,0.01742944405,3,1,True,False,True
Philadelphia,656,86,7,C,3,0.005799865345,0.01739959604,3,1,True,True,True
Philadelphia,656,30,6,C,3,0.005799188524,0.01739756557,3,1,True,True,True
Chicago,159,393,1,C,3,0.005797809392,0.01739342818,3,1,True,True,True
Chicago,159,562,2,C,3,0.005795443365,0.01738633009,3,1,True,True,True
Chicago,159,289,3,C,3,0.005788760841,0.01736628252,3,1,True,True,True
Chicago,159,64,4,C,3,0.005777065162,0.01733119549,3,1,True,True,True
Chicago,159,393,4,C,3,0.00576366234,0.01729098702,3,1,True,True,True
Chicago,159,876,1,C,3,0.005760271928,0.01728081578,3,1,True,True,True
Philadelphia,656,533,6,C,3,0.005759459011,0.01727837703,3,1,True,True,True
Chicago,159,493,0,C,3,0.005753312181,0.01725993654,3,1,True,True,True
Chicago,159,88,0,C,3,0.005742072028,0.01722621608,3,1,True,True,True
Chicago,159,292,1,C,3,0.005728393683,0.01718518105,3,1,True,True,True
Chicago,159,876,4,C,3,0.005725252495,0.01717575749,3,1,True,True,True
Philadelphia,656,453,2,C,3,0.005723871625,0.01717161488,3,1,True,True,True
Philadelphia,656,191,6,C,3,0.005706334993,0.01711900498,3,1,True,False,True
Chicago,159,174,1,C,3,0.005704593864,0.01711378159,3,1,True,True,True
Chicago,159,88,3,C,3,0.005698067646,0.01709420294,3,1,True,True,True
Chicago,159,292,4,C,3,0.005694290774,0.01708287232,3,1,True,True,True
Chicago,159,562,3,C,3,0.005680961729,0.01704288519,3,1,True,True,True
Chicago,159,562,5,C,3,0.005673861585,0.01702158476,3,1,True,True,True
Philadelphia,656,505,7,C,3,0.005671241552,0.01701372466,3,1,True,True,True
Chicago,159,562,4,C,3,0.005645677793,0.01693703338,3,1,True,True,True
Philadelphia,656,583,7,C,3,0.005641570814,0.01692471244,3,1,True,True,False
Philadelphia,656,303,6,C,3,0.005627917078,0.01688375123,3,1,True,True,True
Philadelphia,656,417,6,C,3,0.005566222938,0.01669866881,3,1,True,False,True
Philadelphia,656,314,7,C,3,0.005554633891,0.01666390167,3,1,True,True,True
Philadelphia,656,169,6,C,3,0.005546382396,0.01663914719,3,1,True,True,True
Philadelphia,656,85,6,C,3,0.005544215469,0.01663264641,3,1,True,False,True
Chicago,159,209,10,C,3,0.005540729781,0.01662218934,3,1,True,True,True
Chicago,159,289,1,C,3,0.005539199212,0.01661759764,3,1,True,True,True
Chicago,159,719,4,C,3,0.00551419033,0.01654257099,3,1,True,True,True
Chicago,159,289,4,C,3,0.00550629965,0.01651889895,3,1,True,True,True
Philadelphia,656,489,6,C,3,0.005489476227,0.01646842868,3,1,True,True,True
Philadelphia,656,305,6,C,3,0.005443695259,0.01633108578,3,1,True,False,True
Philadelphia,656,86,9,C,3,0.005428394877,0.01628518463,3,1,True,True,True
Chicago,159,31,10,C,3,0.005396893653,0.01619068096,3,1,True,False,True
Philadelphia,656,48,7,C,3,0.005396545978,0.01618963793,3,1,True,True,True
Philadelphia,656,602,7,C,3,0.005352691587,0.01605807476,3,1,True,True,True
Chicago,159,396,10,C,3,0.005329240054,0.01598772016,3,1,True,True,True
Philadelphia,656,453,6,C,3,0.005307954378,0.01592386313,3,1,True,False,True
Chicago,159,257,10,C,3,0.005287575618,0.01586272686,3,1,True,True,True
Chicago,159,849,5,C,3,0.005282464585,0.01584739376,3,1,True,True,True
Philadelphia,656,400,7,C,3,0.005273228797,0.01581968639,3,1,True,True,False
Chicago,159,31,5,C,3,0.005257065208,0.01577119562,3,1,True,True,True
Philadelphia,656,505,9,C,3,0.005241476323,0.01572442897,3,1,True,True,False
Philadelphia,656,281,6,C,3,0.005227779769,0.01568333931,3,1,True,True,True
Austin,491,63,0,C,3,0.005196770205,0.01559031061,3,1,True,True,True
Philadelphia,656,314,9,C,3,0.005166063464,0.01549819039,3,1,True,True,True
Philadelphia,656,350,7,C,3,0.005164274317,0.01549282295,3,1,True,True,True
Chicago,159,64,6,C,3,0.005153756358,0.01546126907,3,1,True,True,True
Philadelphia,656,413,7,C,3,0.005150319399,0.0154509582,3,1,True,True,True
Chicago,159,282,10,C,3,0.005147845484,0.01544353645,3,1,True,True,True
Chicago,159,793,10,C,3,0.005142416559,0.01542724968,3,1,True,True,True
Chicago,159,823,10,C,3,0.005139721925,0.01541916577,3,1,True,False,True
Philadelphia,656,301,6,C,3,0.00511739099,0.01535217297,3,1,True,True,True
Philadelphia,656,267,7,C,3,0.005116472318,0.01534941695,3,1,True,True,True
Chicago,159,242,2,C,3,0.005094777365,0.0152843321,3,1,True,True,True
Chicago,159,391,2,C,3,0.005034189457,0.01510256837,3,1,True,True,True
