city,unit,t,intervention,u,e,cost,effective_cost,scenario
San Antonio,268,11,C,0.0,0.0,0.9525701838386748,0.0,base
San Antonio,268,11,S,0.0,0.0,0.7284360229354573,0.0,base
San Antonio,170,11,R,0.0,0.0,1.3865548114525765,0.0,base
San Antonio,170,11,C,0.0,0.0,0.9428572717877521,0.0,base
San Antonio,170,11,S,0.0,0.0,0.7210085019553398,0.0,base
San Antonio,95,11,R,0.0,0.0,1.3990881097018881,0.0,base
San Antonio,95,11,C,0.0,0.0,0.9513799145972839,0.0,base
San Antonio,95,11,S,0.0,0.0,0.7275258170449819,0.0,base
San Antonio,165,11,R,0.0,0.0,1.352250509080226,0.0,base
San Antonio,165,11,C,0.0,0.0,0.9195303461745535,0.0,base
San Antonio,165,11,S,0.0,0.0,0.7031702647217175,0.0,base
San Antonio,297,11,R,0.0,0.0,1.3315838093992847,0.0,base
San Antonio,297,11,C,0.0,0.0,0.9054769903915135,0.0,base
San Antonio,297,11,S,0.0,0.0,0.692423580887628,0.0,base
San Antonio,51,11,R,0.0,0.0,1.3664983970861981,0.0,base
San Antonio,51,11,C,0.0,0.0,0.9292189100186148,0.0,base
San Antonio,51,11,S,0.0,0.0,0.7105791664848231,0.0,base
San Antonio,280,11,R,0.0,0.0,1.366277952104843,0.0,base
San Antonio,280,11,C,0.0,0.0,0.9290690074312932,0.0,base
San Antonio,280,11,S,0.0,0.0,0.7104645350945183,0.0,base
San Antonio,239,11,R,0.0,0.0,1.3654358210807784,0.0,base
San Antonio,239,11,C,0.0,0.0,0.9284963583349294,0.0,base
San Antonio,239,11,S,0.0,0.0,0.7100266269620048,0.0,base
San Antonio,219,11,R,0.0,0.0,1.2966692452608777,0.0,base
San Antonio,219,11,C,0.0,0.0,0.8817350867773969,0.0,base
San Antonio,219,11,S,0.0,0.0,0.6742680075356564,0.0,base
San Antonio,171,11,R,0.0,0.0,1.3541136813339714,0.0,base
San Antonio,171,11,C,0.0,0.0,0.9207973033071004,0.0,base
San Antonio,171,11,S,0.0,0.0,0.7041391142936652,0.0,base
San Antonio,82,11,R,0.0,0.0,1.3352562325391626,0.0,base
San Antonio,82,11,C,0.0,0.0,0.9079742381266306,0.0,base
San Antonio,82,11,S,0.0,0.0,0.6943332409203645,0.0,base
San Antonio,76,11,R,0.0,0.0,1.3497948552442263,0.0,base
San Antonio,76,11,C,0.0,0.0,0.9178605015660738,0.0,base
San Antonio,76,11,S,0.0,0.0,0.7018933247269977,0.0,base
San Antonio,21,11,R,0.0,0.0,1.3279904584126079,0.0,base
San Antonio,21,11,C,0.0,0.0,0.9030335117205733,0.0,base
San Antonio,21,11,S,0.0,0.0,0.6905550383745561,0.0,base
San Antonio,46,11,R,0.0,0.0,1.329767937045646,0.0,base
San Antonio,46,11,C,0.0,0.0,0.9042421971910394,0.0,base
San Antonio,46,11,S,0.0,0.0,0.691479327263736,0.0,base
San Antonio,62,11,R,0.0,0.0,1.3032013463929686,0.0,base
San Antonio,62,11,C,0.0,0.0,0.8861769155472187,0.0,base
San Antonio,62,11,S,0.0,0.0,0.6776647001243438,0.0,base
San Antonio,128,11,R,0.0,0.0,1.3031026917941064,0.0,base
San Antonio,128,11,C,0.0,0.0,0.8861098304199923,0.0,base
San Antonio,128,11,S,0.0,0.0,0.6776133997329353,0.0,base
San Antonio,33,11,R,0.0,0.0,1.3042177112785587,0.0,base
San Antonio,33,11,C,0.0,0.0,0.8868680436694198,0.0,base
San Antonio,33,11,S,0.0,0.0,0.6781932098648504,0.0,base
San Antonio,123,11,R,0.0,0.0,1.3292157133458795,0.0,base
San Antonio,123,11,C,0.0,0.0,0.9038666850751981,0.0,base
San Antonio,123,11,S,0.0,0.0,0.6911921709398574,0.0,base
San Antonio,213,11,R,0.0,0.0,1.352352237442907,0.0,base
San Antonio,213,11,C,0.0,0.0,0.9195995214611767,0.0,base
San Antonio,213,11,S,0.0,0.0,0.7032231634703117,0.0,base
San Antonio,15,11,R,0.0,0.0,1.3361545698928146,0.0,base
San Antonio,15,11,C,0.0,0.0,0.9085851075271139,0.0,base
San Antonio,15,11,S,0.0,0.0,0.6948003763442636,0.0,base
San Antonio,5,11,R,0.0,0.0,1.329977681914817,0.0,base
San Antonio,5,11,C,0.0,0.0,0.9043848237020756,0.0,base
San Antonio,5,11,S,0.0,0.0,0.6915883945957049,0.0,base
San Antonio,35,11,R,0.0,0.0,1.2999147010555678,0.0,base
San Antonio,35,11,C,0.0,0.0,0.8839419967177861,0.0,base
San Antonio,35,11,S,0.0,0.0,0.6759556445488953,0.0,base
San Antonio,6,11,R,0.0,0.0,1.2674967950051874,0.0,base
San Antonio,6,11,C,0.0,0.0,0.8618978206035274,0.0,base
San Antonio,6,11,S,0.0,0.0,0.6590983334026975,0.0,base
San Antonio,136,11,R,0.0,0.0,1.3140149550783984,0.0,base
San Antonio,136,11,C,0.0,0.0,0.8935301694533109,0.0,base
San Antonio,136,11,S,0.0,0.0,0.6832877766407671,0.0,base
San Antonio,144,11,R,0.0,0.0,1.2934543395196028,0.0,base
San Antonio,144,11,C,0.0,0.0,0.8795489508733298,0.0,base
San Antonio,144,11,S,0.0,0.0,0.6725962565501934,0.0,base
San Antonio,172,11,R,0.0,0.0,1.336863481647763,0.0,base
San Antonio,172,11,C,0.0,0.0,0.9090671675204787,0.0,base
San Antonio,172,11,S,0.0,0.0,0.6951690104568368,0.0,base
San Antonio,167,11,R,0.0,0.0,1.277788321647952,0.0,base
San Antonio,167,11,C,0.0,0.0,0.8688960587206073,0.0,base
San Antonio,167,11,S,0.0,0.0,0.664449927256935,0.0,base
San Antonio,148,11,R,0.0,0.0,1.318024039732748,0.0,base
San Antonio,148,11,C,0.0,0.0,0.8962563470182686,0.0,base
San Antonio,148,11,S,0.0,0.0,0.6853725006610291,0.0,base
San Antonio,230,11,R,0.0,0.0,1.3346655498448485,0.0,base
San Antonio,230,11,C,0.0,0.0,0.9075725738944969,0.0,base
San Antonio,230,11,S,0.0,0.0,0.6940260859193212,0.0,base
San Antonio,214,0,R,0.0,0.0,1.459232101020616,0.0,low_budget
San Antonio,214,0,C,0.0,0.0,0.9922778286940189,0.0,low_budget
San Antonio,214,0,S,0.0,0.0,0.7588006925307204,0.0,low_budget
San Antonio,57,0,R,0.0,0.0,1.5000000000000002,0.0,low_budget
San Antonio,57,0,C,0.0,0.0,1.02,0.0,low_budget
San Antonio,57,0,S,0.0,0.0,0.7800000000000001,0.0,low_budget
San Antonio,1,0,R,0.0,0.0,1.3499632541672875,0.0,low_budget
San Antonio,1,0,C,0.0,0.0,0.9179750128337554,0.0,low_budget
San Antonio,1,0,S,0.0,0.0,0.7019808921669894,0.0,low_budget
San Antonio,131,0,R,0.0,0.0,1.4489137319338996,0.0,low_budget
San Antonio,131,0,C,0.0,0.0,0.9852613377150518,0.0,low_budget
San Antonio,131,0,S,0.0,0.0,0.7534351406056278,0.0,low_budget
San Antonio,98,0,R,0.0,0.0,1.3927309576672666,0.0,low_budget
San Antonio,98,0,C,0.0,0.0,0.9470570512137413,0.0,low_budget
San Antonio,98,0,S,0.0,0.0,0.7242200979869787,0.0,low_budget
San Antonio,215,0,R,0.0,0.0,1.338934931423907,0.0,low_budget
San Antonio,215,0,C,0.0,0.0,0.9104757533682566,0.0,low_budget
San Antonio,215,0,S,0.0,0.0,0.6962461643404316,0.0,low_budget
San Antonio,268,0,R,0.0,0.0,1.40083850564511,0.0,low_budget
San Antonio,268,0,C,0.0,0.0,0.9525701838386748,0.0,low_budget
San Antonio,268,0,S,0.0,0.0,0.7284360229354573,0.0,low_budget
San Antonio,170,0,R,0.0,0.0,1.3865548114525765,0.0,low_budget
San Antonio,170,0,C,0.0,0.0,0.9428572717877521,0.0,low_budget
San Antonio,170,0,S,0.0,0.0,0.7210085019553398,0.0,low_budget
San Antonio,95,0,R,0.0,0.0,1.3990881097018881,0.0,low_budget
San Antonio,95,0,C,0.0,0.0,0.9513799145972839,0.0,low_budget
San Antonio,95,0,S,0.0,0.0,0.7275258170449819,0.0,low_budget
San Antonio,165,0,R,0.0,0.0,1.352250509080226,0.0,low_budget
San Antonio,165,0,C,0.0,0.0,0.9195303461745535,0.0,low_budget
San Antonio,165,0,S,0.0,0.0,0.7031702647217175,0.0,low_budget
San Antonio,297,0,R,0.0,0.0,1.3315838093992847,0.0,low_budget
San Antonio,297,0,C,0.0,0.0,0.9054769903915135,0.0,low_budget
San Antonio,297,0,S,0.0,0.0,0.692423580887628,0.0,low_budget
San Antonio,51,0,R,0.0,0.0,1.3664983970861981,0.0,low_budget
San Antonio,51,0,C,0.0,0.0,0.9292189100186148,0.0,low_budget
San Antonio,51,0,S,0.0,0.0,0.7105791664848231,0.0,low_budget
San Antonio,280,0,R,0.0,0.0,1.366277952104843,0.0,low_budget
San Antonio,280,0,C,0.0,0.0,0.9290690074312932,0.0,low_budget
San Antonio,280,0,S,0.0,0.0,0.7104645350945183,0.0,low_budget
San Antonio,239,0,R,0.0,0.0,1.3654358210807784,0.0,low_budget
San Antonio,239,0,C,0.0,0.0,0.9284963583349294,0.0,low_budget
San Antonio,239,0,S,0.0,0.0,0.7100266269620048,0.0,low_budget
San Antonio,219,0,R,0.0,0.0,1.2966692452608777,0.0,low_budget
San Antonio,219,0,C,0.0,0.0,0.8817350867773969,0.0,low_budget
San Antonio,219,0,S,0.0,0.0,0.6742680075356564,0.0,low_budget
San Antonio,171,0,R,0.0,0.0,1.3541136813339714,0.0,low_budget
San Antonio,171,0,C,0.0,0.0,0.9207973033071004,0.0,low_budget
San Antonio,171,0,S,0.0,0.0,0.7041391142936652,0.0,low_budget
San Antonio,82,0,R,0.0,0.0,1.3352562325391626,0.0,low_budget
San Antonio,82,0,C,0.0,0.0,0.9079742381266306,0.0,low_budget
San Antonio,82,0,S,0.0,0.0,0.6943332409203645,0.0,low_budget
San Antonio,76,0,R,0.0,0.0,1.3497948552442263,0.0,low_budget
San Antonio,76,0,C,0.0,0.0,0.9178605015660738,0.0,low_budget
San Antonio,76,0,S,0.0,0.0,0.7018933247269977,0.0,low_budget
San Antonio,21,0,R,0.0,0.0,1.3279904584126079,0.0,low_budget
San Antonio,21,0,C,0.0,0.0,0.9030335117205733,0.0,low_budget
San Antonio,21,0,S,0.0,0.0,0.6905550383745561,0.0,low_budget
San Antonio,46,0,R,0.0,0.0,1.329767937045646,0.0,low_budget
San Antonio,46,0,C,0.0,0.0,0.9042421971910394,0.0,low_budget
San Antonio,46,0,S,0.0,0.0,0.691479327263736,0.0,low_budget
San Antonio,62,0,R,0.0,0.0,1.3032013463929686,0.0,low_budget
San Antonio,62,0,C,0.0,0.0,0.8861769155472187,0.0,low_budget
San Antonio,62,0,S,0.0,0.0,0.6776647001243438,0.0,low_budget
San Antonio,128,0,R,0.0,0.0,1.3031026917941064,0.0,low_budget
San Antonio,128,0,C,0.0,0.0,0.8861098304199923,0.0,low_budget
San Antonio,128,0,S,0.0,0.0,0.6776133997329353,0.0,low_budget
San Antonio,33,0,R,0.0,0.0,1.3042177112785587,0.0,low_budget
San Antonio,33,0,C,0.0,0.0,0.8868680436694198,0.0,low_budget
San Antonio,33,0,S,0.0,0.0,0.6781932098648504,0.0,low_budget
San Antonio,123,0,R,0.0,0.0,1.3292157133458795,0.0,low_budget
San Antonio,123,0,C,0.0,0.0,0.9038666850751981,0.0,low_budget
San Antonio,123,0,S,0.0,0.0,0.6911921709398574,0.0,low_budget
San Antonio,213,0,R,0.0,0.0,1.352352237442907,0.0,low_budget
San Antonio,213,0,C,0.0,0.0,0.9195995214611767,0.0,low_budget
San Antonio,213,0,S,0.0,0.0,0.7032231634703117,0.0,low_budget
San Antonio,15,0,R,0.0,0.0,1.3361545698928146,0.0,low_budget
San Antonio,15,0,C,0.0,0.0,0.9085851075271139,0.0,low_budget
San Antonio,15,0,S,0.0,0.0,0.6948003763442636,0.0,low_budget
San Antonio,5,0,R,0.0,0.0,1.329977681914817,0.0,low_budget
San Antonio,5,0,C,0.0,0.0,0.9043848237020756,0.0,low_budget
San Antonio,5,0,S,0.0,0.0,0.6915883945957049,0.0,low_budget
San Antonio,35,0,R,0.0,0.0,1.2999147010555678,0.0,low_budget
San Antonio,35,0,C,0.0,0.0,0.8839419967177861,0.0,low_budget
San Antonio,35,0,S,0.0,0.0,0.6759556445488953,0.0,low_budget
San Antonio,6,0,R,0.0,0.0,1.2674967950051874,0.0,low_budget
San Antonio,6,0,C,0.0,0.0,0.8618978206035274,0.0,low_budget
San Antonio,6,0,S,0.0,0.0,0.6590983334026975,0.0,low_budget
San Antonio,136,0,R,0.0,0.0,1.3140149550783984,0.0,low_budget
San Antonio,136,0,C,0.0,0.0,0.8935301694533109,0.0,low_budget
San Antonio,136,0,S,0.0,0.0,0.6832877766407671,0.0,low_budget
San Antonio,144,0,R,0.0,0.0,1.2934543395196028,0.0,low_budget
San Antonio,144,0,C,0.0,0.0,0.8795489508733298,0.0,low_budget
San Antonio,144,0,S,0.0,0.0,0.6725962565501934,0.0,low_budget
San Antonio,172,0,R,0.0,0.0,1.336863481647763,0.0,low_budget
San Antonio,172,0,C,0.0,0.0,0.9090671675204787,0.0,low_budget
San Antonio,172,0,S,0.0,0.0,0.6951690104568368,0.0,low_budget
San Antonio,167,0,R,0.0,0.0,1.277788321647952,0.0,low_budget
San Antonio,167,0,C,0.0,0.0,0.8688960587206073,0.0,low_budget
San Antonio,167,0,S,0.0,0.0,0.664449927256935,0.0,low_budget
San Antonio,148,0,R,0.0,0.0,1.318024039732748,0.0,low_budget
San Antonio,148,0,C,0.0,0.0,0.8962563470182686,0.0,low_budget
San Antonio,148,0,S,0.0,0.0,0.6853725006610291,0.0,low_budget
San Antonio,230,0,R,0.0,0.0,1.3346655498448485,0.0,low_budget
San Antonio,230,0,C,0.0,0.0,0.9075725738944969,0.0,low_budget
San Antonio,230,0,S,0.0,0.0,0.6940260859193212,0.0,low_budget
San Antonio,214,1,R,0.0,0.0,1.459232101020616,0.0,low_budget
San Antonio,214,1,C,0.0,0.0,0.9922778286940189,0.0,low_budget
San Antonio,214,1,S,0.0,0.0,0.7588006925307204,0.0,low_budget
San Antonio,57,1,R,0.0,0.0,1.5000000000000002,0.0,low_budget
San Antonio,57,1,C,0.0,0.0,1.02,0.0,low_budget
San Antonio,57,1,S,0.0,0.0,0.7800000000000001,0.0,low_budget
San Antonio,1,1,R,0.0,0.0,1.3499632541672875,0.0,low_budget
San Antonio,1,1,C,0.0,0.0,0.9179750128337554,0.0,low_budget
San Antonio,1,1,S,0.14694380028831558,0.054515015996781324,0.7019808921669894,0.1031517400247997,low_budget
San Antonio,131,1,R,0.0,0.0,1.4489137319338996,0.0,low_budget
San Antonio,131,1,C,0.0,0.0,0.9852613377150518,0.0,low_budget
San Antonio,131,1,S,0.0,0.0,0.7534351406056278,0.0,low_budget
San Antonio,98,1,R,0.0,0.0,1.3927309576672666,0.0,low_budget
San Antonio,98,1,C,0.0,0.0,0.9470570512137413,0.0,low_budget
San Antonio,98,1,S,0.0,0.0,0.7242200979869787,0.0,low_budget
San Antonio,215,1,R,0.0,0.0,1.338934931423907,0.0,low_budget
San Antonio,215,1,C,0.0,0.0,0.9104757533682566,0.0,low_budget
San Antonio,215,1,S,0.0,0.0,0.6962461643404316,0.0,low_budget
San Antonio,268,1,R,0.0,0.0,1.40083850564511,0.0,low_budget
San Antonio,268,1,C,0.0,0.0,0.9525701838386748,0.0,low_budget
San Antonio,268,1,S,0.0,0.0,0.7284360229354573,0.0,low_budget
San Antonio,170,1,R,0.0,0.0,1.3865548114525765,0.0,low_budget
San Antonio,170,1,C,0.0,0.0,0.9428572717877521,0.0,low_budget
San Antonio,170,1,S,0.0,0.0,0.7210085019553398,0.0,low_budget
San Antonio,95,1,R,0.0,0.0,1.3990881097018881,0.0,low_budget
San Antonio,95,1,C,0.0,0.0,0.9513799145972839,0.0,low_budget
San Antonio,95,1,S,0.0,0.0,0.7275258170449819,0.0,low_budget
San Antonio,165,1,R,0.0,0.0,1.352250509080226,0.0,low_budget
San Antonio,165,1,C,0.0,0.0,0.9195303461745535,0.0,low_budget
San Antonio,165,1,S,0.0,0.0,0.7031702647217175,0.0,low_budget
San Antonio,297,1,R,0.0,0.0,1.3315838093992847,0.0,low_budget
San Antonio,297,1,C,0.0,0.0,0.9054769903915135,0.0,low_budget
San Antonio,297,1,S,0.0,0.0,0.692423580887628,0.0,low_budget
San Antonio,51,1,R,0.0,0.0,1.3664983970861981,0.0,low_budget
San Antonio,51,1,C,0.0,0.0,0.9292189100186148,0.0,low_budget
San Antonio,51,1,S,0.0,0.0,0.7105791664848231,0.0,low_budget
San Antonio,280,1,R,0.0,0.0,1.366277952104843,0.0,low_budget
San Antonio,280,1,C,0.0,0.0,0.9290690074312932,0.0,low_budget
San Antonio,280,1,S,0.0,0.0,0.7104645350945183,0.0,low_budget
San Antonio,239,1,R,0.0,0.0,1.3654358210807784,0.0,low_budget
San Antonio,239,1,C,0.0,0.0,0.9284963583349294,0.0,low_budget
San Antonio,239,1,S,0.0,0.0,0.7100266269620048,0.0,low_budget
San Antonio,219,1,R,0.0,0.0,1.2966692452608777,0.0,low_budget
San Antonio,219,1,C,0.0,0.0,0.8817350867773969,0.0,low_budget
San Antonio,219,1,S,0.0,0.0,0.6742680075356564,0.0,low_budget
San Antonio,171,1,R,0.0,0.0,1.3541136813339714,0.0,low_budget
San Antonio,171,1,C,0.0,0.0,0.9207973033071004,0.0,low_budget
San Antonio,171,1,S,0.0,0.0,0.7041391142936652,0.0,low_budget
San Antonio,82,1,R,0.0,0.0,1.3352562325391626,0.0,low_budget
San Antonio,82,1,C,0.0,0.0,0.9079742381266306,0.0,low_budget
San Antonio,82,1,S,0.0,0.0,0.6943332409203645,0.0,low_budget
San Antonio,76,1,R,0.0,0.0,1.3497948552442263,0.0,low_budget
San Antonio,76,1,C,0.0,0.0,0.9178605015660738,0.0,low_budget
San Antonio,76,1,S,0.0,0.0,0.7018933247269977,0.0,low_budget
San Antonio,21,1,R,0.0,0.0,1.3279904584126079,0.0,low_budget
San Antonio,21,1,C,0.0,0.0,0.9030335117205733,0.0,low_budget
San Antonio,21,1,S,0.0,0.0,0.6905550383745561,0.0,low_budget
San Antonio,46,1,R,0.0,0.0,1.329767937045646,0.0,low_budget
San Antonio,46,1,C,0.0,0.0,0.9042421971910394,0.0,low_budget
San Antonio,46,1,S,0.0,0.0,0.691479327263736,0.0,low_budget
San Antonio,62,1,R,0.0,0.0,1.3032013463929686,0.0,low_budget
San Antonio,62,1,C,0.0,0.0,0.8861769155472187,0.0,low_budget
San Antonio,62,1,S,0.0,0.0,0.6776647001243438,0.0,low_budget
San Antonio,128,1,R,0.0,0.0,1.3031026917941064,0.0,low_budget
San Antonio,128,1,C,0.0,0.0,0.8861098304199923,0.0,low_budget
San Antonio,128,1,S,0.0,0.0,0.6776133997329353,0.0,low_budget
San Antonio,33,1,R,0.0,0.0,1.3042177112785587,0.0,low_budget
San Antonio,33,1,C,0.0,0.0,0.8868680436694198,0.0,low_budget
San Antonio,33,1,S,0.0,0.0,0.6781932098648504,0.0,low_budget
San Antonio,123,1,R,0.0,0.0,1.3292157133458795,0.0,low_budget
San Antonio,123,1,C,0.0,0.0,0.9038666850751981,0.0,low_budget
San Antonio,123,1,S,0.0,0.0,0.6911921709398574,0.0,low_budget
San Antonio,213,1,R,0.0,0.0,1.352352237442907,0.0,low_budget
San Antonio,213,1,C,0.0,0.0,0.9195995214611767,0.0,low_budget
San Antonio,213,1,S,0.0,0.0,0.7032231634703117,0.0,low_budget
San Antonio,15,1,R,0.0,0.0,1.3361545698928146,0.0,low_budget
San Antonio,15,1,C,0.0,0.0,0.9085851075271139,0.0,low_budget
San Antonio,15,1,S,0.0,0.0,0.6948003763442636,0.0,low_budget
San Antonio,5,1,R,0.0,0.0,1.329977681914817,0.0,low_budget
San Antonio,5,1,C,0.0,0.0,0.9043848237020756,0.0,low_budget
San Antonio,5,1,S,0.0,0.0,0.6915883945957049,0.0,low_budget
San Antonio,35,1,R,0.0,0.0,1.2999147010555678,0.0,low_budget
San Antonio,35,1,C,0.0,0.0,0.8839419967177861,0.0,low_budget
San Antonio,35,1,S,0.0,0.0,0.6759556445488953,0.0,low_budget
San Antonio,6,1,R,0.0,0.0,1.2674967950051874,0.0,low_budget
San Antonio,6,1,C,0.0,0.0,0.8618978206035274,0.0,low_budget
San Antonio,6,1,S,0.0,0.0,0.6590983334026975,0.0,low_budget
San Antonio,136,1,R,0.0,0.0,1.3140149550783984,0.0,low_budget
San Antonio,136,1,C,0.0,0.0,0.8935301694533109,0.0,low_budget
San Antonio,136,1,S,0.0,0.0,0.6832877766407671,0.0,low_budget
San Antonio,144,1,R,0.0,0.0,1.2934543395196028,0.0,low_budget
San Antonio,144,1,C,0.0,0.0,0.8795489508733298,0.0,low_budget
San Antonio,144,1,S,0.0,0.0,0.6725962565501934,0.0,low_budget
San Antonio,172,1,R,0.0,0.0,1.336863481647763,0.0,low_budget
San Antonio,172,1,C,0.0,0.0,0.9090671675204787,0.0,low_budget
San Antonio,172,1,S,0.0,0.0,0.6951690104568368,0.0,low_budget
San Antonio,167,1,R,0.0,0.0,1.277788321647952,0.0,low_budget
San Antonio,167,1,C,0.0,0.0,0.8688960587206073,0.0,low_budget
San Antonio,167,1,S,0.0,0.0,0.664449927256935,0.0,low_budget
San Antonio,148,1,R,0.0,0.0,1.318024039732748,0.0,low_budget
San Antonio,148,1,C,0.0,0.0,0.8962563470182686,0.0,low_budget
San Antonio,148,1,S,0.0,0.0,0.6853725006610291,0.0,low_budget
San Antonio,230,1,R,0.0,0.0,1.3346655498448485,0.0,low_budget
San Antonio,230,1,C,0.0,0.0,0.9075725738944969,0.0,low_budget
San Antonio,230,1,S,0.0,0.0,0.6940260859193212,0.0,low_budget
San Antonio,214,2,R,0.0,0.0,1.459232101020616,0.0,low_budget
San Antonio,214,2,C,0.0,0.0,0.9922778286940189,0.0,low_budget
San Antonio,214,2,S,0.0,0.0,0.7588006925307204,0.0,low_budget
San Antonio,57,2,R,0.0,0.0,1.5000000000000002,0.0,low_budget
San Antonio,57,2,C,0.0,0.0,1.02,0.0,low_budget
San Antonio,57,2,S,0.0,0.0,0.7800000000000001,0.0,low_budget
San Antonio,1,2,R,0.0,0.0,1.3499632541672875,0.0,low_budget
San Antonio,1,2,C,0.0,0.0,0.9179750128337554,0.0,low_budget
San Antonio,1,2,S,0.1391338694287117,0.05161759191417499,0.7019808921669894,0.09766931779221245,low_budget
San Antonio,131,2,R,0.0,0.0,1.4489137319338996,0.0,low_budget
San Antonio,131,2,C,0.0,0.0,0.9852613377150518,0.0,low_budget
San Antonio,131,2,S,0.0,0.0,0.7534351406056278,0.0,low_budget
San Antonio,98,2,R,0.0,0.0,1.3927309576672666,0.0,low_budget
San Antonio,98,2,C,0.0,0.0,0.9470570512137413,0.0,low_budget
San Antonio,98,2,S,0.0,0.0,0.7242200979869787,0.0,low_budget
San Antonio,215,2,R,0.0,0.0,1.338934931423907,0.0,low_budget
San Antonio,215,2,C,0.0,0.0,0.9104757533682566,0.0,low_budget
San Antonio,215,2,S,0.0,0.0,0.6962461643404316,0.0,low_budget
San Antonio,268,2,R,0.0,0.0,1.40083850564511,0.0,low_budget
San Antonio,268,2,C,0.0,0.0,0.9525701838386748,0.0,low_budget
San Antonio,268,2,S,0.0,0.0,0.7284360229354573,0.0,low_budget
San Antonio,170,2,R,0.0,0.0,1.3865548114525765,0.0,low_budget
San Antonio,170,2,C,0.0,0.0,0.9428572717877521,0.0,low_budget
San Antonio,170,2,S,0.0,0.0,0.7210085019553398,0.0,low_budget
San Antonio,95,2,R,0.0,0.0,1.3990881097018881,0.0,low_budget
San Antonio,95,2,C,0.0,0.0,0.9513799145972839,0.0,low_budget
San Antonio,95,2,S,0.0,0.0,0.7275258170449819,0.0,low_budget
San Antonio,165,2,R,0.0,0.0,1.352250509080226,0.0,low_budget
San Antonio,165,2,C,0.0,0.0,0.9195303461745535,0.0,low_budget
San Antonio,165,2,S,0.0,0.0,0.7031702647217175,0.0,low_budget
San Antonio,297,2,R,0.0,0.0,1.3315838093992847,0.0,low_budget
San Antonio,297,2,C,0.0,0.0,0.9054769903915135,0.0,low_budget
San Antonio,297,2,S,0.0,0.0,0.692423580887628,0.0,low_budget
San Antonio,51,2,R,0.0,0.0,1.3664983970861981,0.0,low_budget
San Antonio,51,2,C,0.0,0.0,0.9292189100186148,0.0,low_budget
San Antonio,51,2,S,0.0,0.0,0.7105791664848231,0.0,low_budget
San Antonio,280,2,R,0.0,0.0,1.366277952104843,0.0,low_budget
San Antonio,280,2,C,0.0,0.0,0.9290690074312932,0.0,low_budget
San Antonio,280,2,S,0.0,0.0,0.7104645350945183,0.0,low_budget
San Antonio,239,2,R,0.0,0.0,1.3654358210807784,0.0,low_budget
San Antonio,239,2,C,0.0,0.0,0.9284963583349294,0.0,low_budget
San Antonio,239,2,S,0.0,0.0,0.7100266269620048,0.0,low_budget
San Antonio,219,2,R,0.0,0.0,1.2966692452608777,0.0,low_budget
San Antonio,219,2,C,0.0,0.0,0.8817350867773969,0.0,low_budget
San Antonio,219,2,S,0.0,0.0,0.6742680075356564,0.0,low_budget
San Antonio,171,2,R,0.0,0.0,1.3541136813339714,0.0,low_budget
San Antonio,171,2,C,0.0,0.0,0.9207973033071004,0.0,low_budget
San Antonio,171,2,S,0.0,0.0,0.7041391142936652,0.0,low_budget
San Antonio,82,2,R,0.0,0.0,1.3352562325391626,0.0,low_budget
San Antonio,82,2,C,0.0,0.0,0.9079742381266306,0.0,low_budget
San Antonio,82,2,S,0.0,0.0,0.6943332409203645,0.0,low_budget
San Antonio,76,2,R,0.0,0.0,1.3497948552442263,0.0,low_budget
San Antonio,76,2,C,0.0,0.0,0.9178605015660738,0.0,low_budget
San Antonio,76,2,S,0.0,0.0,0.7018933247269977,0.0,low_budget
San Antonio,21,2,R,0.0,0.0,1.3279904584126079,0.0,low_budget
San Antonio,21,2,C,0.0,0.0,0.9030335117205733,0.0,low_budget
San Antonio,21,2,S,0.0,0.0,0.6905550383745561,0.0,low_budget
San Antonio,46,2,R,0.0,0.0,1.329767937045646,0.0,low_budget
San Antonio,46,2,C,0.0,0.0,0.9042421971910394,0.0,low_budget
San Antonio,46,2,S,0.0,0.0,0.691479327263736,0.0,low_budget
San Antonio,62,2,R,0.0,0.0,1.3032013463929686,0.0,low_budget
San Antonio,62,2,C,0.0,0.0,0.8861769155472187,0.0,low_budget
San Antonio,62,2,S,0.0,0.0,0.6776647001243438,0.0,low_budget
San Antonio,128,2,R,0.0,0.0,1.3031026917941064,0.0,low_budget
San Antonio,128,2,C,0.0,0.0,0.8861098304199923,0.0,low_budget
San Antonio,128,2,S,0.0,0.0,0.6776133997329353,0.0,low_budget
San Antonio,33,2,R,0.0,0.0,1.3042177112785587,0.0,low_budget
San Antonio,33,2,C,0.0,0.0,0.8868680436694198,0.0,low_budget
San Antonio,33,2,S,0.0,0.0,0.6781932098648504,0.0,low_budget
San Antonio,123,2,R,0.0,0.0,1.3292157133458795,0.0,low_budget
San Antonio,123,2,C,0.0,0.0,0.9038666850751981,0.0,low_budget
San Antonio,123,2,S,0.0,0.0,0.6911921709398574,0.0,low_budget
San Antonio,213,2,R,0.0,0.0,1.352352237442907,0.0,low_budget
San Antonio,213,2,C,0.0,0.0,0.9195995214611767,0.0,low_budget
San Antonio,213,2,S,0.0,0.0,0.7032231634703117,0.0,low_budget
San Antonio,15,2,R,0.0,0.0,1.3361545698928146,0.0,low_budget
San Antonio,15,2,C,0.0,0.0,0.9085851075271139,0.0,low_budget
San Antonio,15,2,S,0.0,0.0,0.6948003763442636,0.0,low_budget
San Antonio,5,2,R,0.0,0.0,1.329977681914817,0.0,low_budget
