model_id,heldout_city,feature,standardized_coef
O1_scalar_od_graph,Houston,weighted_b0,-0.34728991009985966
O1_scalar_od_graph,Houston,weighted_h_total,-0.23661792392769398
O1_scalar_od_graph,Houston,origin_exposure_rank,-0.04218754392645787
O1_scalar_od_graph,Houston,destination_importance_rank,-1.033629590304615
O1_scalar_od_graph,Houston,log_law_exposure,0.9132801688532269
O1_scalar_od_graph,Houston,out_degree_rank,0.005638166417860196
O1_scalar_od_graph,Houston,in_degree_rank,-0.02101124888197974
O1_scalar_od_graph,Houston,od_scarcity,-0.005638205658090839
O1_scalar_od_graph,Houston,structure_only_score,-0.009694692172371011
O1_scalar_od_graph,New York,local_remaining_rank,1.565268936588204
O1_scalar_od_graph,New York,access_remaining_rank,-0.004647121905424581
O1_scalar_od_graph,New York,passive_b_rank,-0.08792303319123175
O1_scalar_od_graph,New York,passive_ell_rank,0.003958636041544947
O1_scalar_od_graph,New York,b0_rank,0.06812246808668124
O1_scalar_od_graph,New York,h_total_rank,-0.27153419095511827
O1_scalar_od_graph,New York,local_need_rank,-0.1876645530325704
O1_scalar_od_graph,New York,time_remaining_frac,0.028864979900897238
O1_scalar_od_graph,New York,log_active_weighted_horizon,0.2582057880546274
O1_scalar_od_graph,New York,active_future_loss_share,0.05116117629793564
O1_scalar_od_graph,New York,delay_feasible,0.48621241215117905
O1_scalar_od_graph,New York,delay_fraction,0.06953659783571653
O1_scalar_od_graph,New York,log_eta_per_cost,1.0913228919243083
O1_scalar_od_graph,New York,eta_per_cost_rank,2.0083724973938937
O1_scalar_od_graph,New York,intervention_R,0.3580028704164914
O1_scalar_od_graph,New York,intervention_C,0.16875560293177325
O1_scalar_od_graph,New York,intervention_S,-0.44025755399375277
O1_scalar_od_graph,New York,budget_fraction_of_baseline,0.21685126373205524
O1_scalar_od_graph,New York,log_event_total_precip,0.13259924227626035
O1_scalar_od_graph,New York,log_event_peak_precip,-0.14198530604367193
O1_scalar_od_graph,New York,event_peak_positive_abnormal_deficit,-0.12215567035223343
O1_scalar_od_graph,New York,weighted_b0,-0.4865376415771373
O1_scalar_od_graph,New York,weighted_h_total,-0.420623911220091
O1_scalar_od_graph,New York,origin_exposure_rank,-0.011010256140580042
O1_scalar_od_graph,New York,destination_importance_rank,0.8392498915257037
O1_scalar_od_graph,New York,log_law_exposure,0.7456618810994369
O1_scalar_od_graph,New York,out_degree_rank,0.006681710955468286
O1_scalar_od_graph,New York,in_degree_rank,0.010452215041602314
O1_scalar_od_graph,New York,od_scarcity,-0.0066817547444923
O1_scalar_od_graph,New York,structure_only_score,-0.0013253069575576216
O1_scalar_od_graph,Philadelphia,local_remaining_rank,4.0756772716351986
O1_scalar_od_graph,Philadelphia,access_remaining_rank,0.0179007168479852
O1_scalar_od_graph,Philadelphia,passive_b_rank,-0.0067462779364978655
O1_scalar_od_graph,Philadelphia,passive_ell_rank,-0.042112430202552474
O1_scalar_od_graph,Philadelphia,b0_rank,0.008238875192877892
O1_scalar_od_graph,Philadelphia,h_total_rank,-0.16788519599352764
O1_scalar_od_graph,Philadelphia,local_need_rank,-0.3418738517690416
O1_scalar_od_graph,Philadelphia,time_remaining_frac,0.03445360830289838
O1_scalar_od_graph,Philadelphia,log_active_weighted_horizon,0.30556649772210953
O1_scalar_od_graph,Philadelphia,active_future_loss_share,0.09228707661150623
O1_scalar_od_graph,Philadelphia,delay_feasible,0.39259636414275506
O1_scalar_od_graph,Philadelphia,delay_fraction,0.054972964863861606
O1_scalar_od_graph,Philadelphia,log_eta_per_cost,0.8542753065856128
O1_scalar_od_graph,Philadelphia,eta_per_cost_rank,3.208448767999575
O1_scalar_od_graph,Philadelphia,intervention_R,0.2289878415603325
O1_scalar_od_graph,Philadelphia,intervention_C,0.10371242951063946
O1_scalar_od_graph,Philadelphia,intervention_S,-0.3002413937591278
O1_scalar_od_graph,Philadelphia,budget_fraction_of_baseline,0.3149897927160135
O1_scalar_od_graph,Philadelphia,log_event_total_precip,-0.007336653096006909
O1_scalar_od_graph,Philadelphia,log_event_peak_precip,0.07172403050101203
O1_scalar_od_graph,Philadelphia,event_peak_positive_abnormal_deficit,-0.26845454974878963
O1_scalar_od_graph,Philadelphia,weighted_b0,-0.3275662620215127
