city,event_id,unit,origin_exposure,destination_importance,b0,h_total,h_peak,a_retention,local_need,out_degree,in_degree,small_signal_value,finite_value,max_small_signal_value,max_finite_value,positive_action_tokens,footprint_weight,od_structure_score,need_structure_score,small_signal_rank,finite_value_rank,footprint_rank,od_structure_rank,need_structure_rank,hybrid_screen_score,n_units
New York,112,1538,0.0014489414399599416,0.0025330231057561804,0.0006140950488285079,0.007613155392819953,0.007613155392819953,0.9253515613067158,0.02,553.0,1281.0,1.0585242691942953,0.013457901989034082,0.050914431529017375,0.0008999955045093536,33,0.00032413895871341846,0.001990982272858061,0.0001251985031620168,0.9938144329896907,0.9824742268041237,0.7304123711340206,0.9938144329896907,0.959278350515464,0.9251288659793815,1940
New York,112,1085,0.0023633203550479515,0.0019064076479361513,0.0005504998704400631,0.006824743279371141,0.006824743279371141,0.9196048149486343,0.02,877.0,704.0,1.047493351866214,0.013375775677891518,0.04507704620174746,0.0012009905196869366,33,0.0002724662762289155,0.0021348640014920515,0.0001248878455046046,0.993298969072165,0.9819587628865979,0.6768041237113402,0.9963917525773196,0.9407216494845361,0.9118041237113403,1940
New York,112,379,0.0011371176561920046,0.0026468153613041687,0.00045762820100585076,0.005673380062321795,0.005673380062321795,0.9263968751430955,0.02,492.0,1450.0,1.0328266179808887,0.010180330374963062,0.0533493071918482,0.0007025937263397526,33,0.00011555803238840658,0.0018919665087480868,0.0001252549180415079,0.9927835051546392,0.9654639175257732,0.44123711340206184,0.9917525773195877,0.9597938144329897,0.8479123711340205,1940
New York,112,1884,0.001427616397617832,0.002424527747572575,0.0010896280935548989,0.013508508190125801,0.013508508190125801,0.9243658515565201,0.02,430.0,1243.0,1.021769955025927,0.019625220139167145,0.048607595708787296,0.001524900019205115,33,0.0009463033529928539,0.0019260720725952035,0.0001251447143296591,0.9922680412371134,0.9943298969072165,0.9314432989690722,0.9927835051546392,0.9561855670103093,0.9776546391752576,1940
New York,112,854,0.0013340509445461824,0.002482328053247222,0.0005760562894547721,0.007141575322902781,0.007141575322902781,0.9248782290369525,0.02,261.0,765.0,1.0211534130199578,0.012125134219567974,0.04983329403652888,0.0008264071394952883,33,0.0002773327427937158,0.0019081894988967022,0.0001251733700344211,0.9917525773195877,0.977319587628866,0.6814432989690722,0.9922680412371134,0.9577319587628866,0.9106443298969072,1940
New York,112,487,0.0011450980173870115,0.0025294879788500674,0.00041827004332707987,0.005185442940934468,0.005185442940934468,0.9253297838106995,0.02,756.0,1042.0,0.9989714829088641,0.009211908854027387,0.05084045309985447,0.0006121137324083982,33,7.022512458580908e-05,0.0018372929981185396,0.00012519675054926266,0.9912371134020619,0.9582474226804124,0.3731958762886598,0.9902061855670103,0.9582474226804124,0.8283247422680412,1940
New York,112,1875,0.0006554725731090247,0.0028379469930180042,0.0005158985343060893,0.006395778171624925,0.006395778171624925,0.9281482326732212,0.02,486.0,1364.0,0.9981498973705287,0.010229738629141378,0.05747111920663716,0.0008529164968549016,33,0.00018175408937411036,0.0017467097830635146,0.00012534967552670008,0.9907216494845361,0.965979381443299,0.5427835051546391,0.9860824742268042,0.961340206185567,0.8718556701030928,1940
New York,112,480,0.0010400277977258593,0.002529790743188085,0.0011596129201350545,0.01437613505165269,0.01437613505165269,0.9253283596523741,0.02,519.0,1619.0,0.9788425161360639,0.02008676928274749,0.05084634734483702,0.0016972229355244665,33,0.0010319271603432588,0.0017849092704569722,0.00012519690065098586,0.9902061855670103,0.9953608247422681,0.9381443298969072,0.9876288659793815,0.9587628865979382,0.9780927835051547,1940
New York,112,947,0.0013398087608297218,0.002311515186920142,0.001163092592897498,0.01441927379622844,0.01441927379622844,0.9233201287615558,0.02,952.0,1205.0,0.9708128425250824,0.01940685424372976,0.04621588400487973,0.0015479790337349756,33,0.0010472130927218597,0.0018256619738749318,0.0001250886860001433,0.9896907216494846,0.9938144329896907,0.9396907216494845,0.9896907216494846,0.9541237113402062,0.978221649484536,1940
New York,112,21,0.0013044516161247858,0.002278466344875587,0.0006211699004247137,0.00770086485194327,0.00770086485194327,0.9230229964829307,0.02,553.0,1092.0,0.954022552808538,0.011943588146351481,0.04552009838731828,0.0008143322559861518,33,0.00034580692050551967,0.0017914589805001864,0.00012507230134872494,0.9891752577319588,0.9768041237113402,0.7489690721649485,0.9881443298969073,0.9536082474226805,0.9258762886597938,1940
New York,112,431,0.0013894449456502928,0.0022122659036108447,0.0008403356685069937,0.01041794106413578,0.01041794106413578,0.9224240799193135,0.02,555.0,1302.0,0.9504972214361563,0.015137591782170246,0.04412935439992313,0.0010681342208860945,33,0.0006333285127804361,0.0018008554246305686,0.00012503948110187928,0.988659793814433,0.9871134020618557,0.884020618556701,0.988659793814433,0.9530927835051546,0.9621134020618556,1940
New York,112,1548,0.001088931832210774,0.0023613955110927546,0.0005571249324113183,0.006906876536055829,0.006906876536055829,0.9237776458288737,0.02,576.0,1441.0,0.937434115906554,0.010772023574882175,0.04726930484224705,0.0007583110106593419,33,0.00025867780123521475,0.0017251636716517642,0.00012511341520920612,0.9881443298969073,0.9706185567010309,0.6618556701030928,0.9850515463917526,0.9551546391752578,0.9017268041237113,1940
New York,112,1370,0.000934913036144736,0.0024459678583100782,0.0007264729874280956,0.009006344787386072,0.009006344787386072,0.9245561621054179,0.02,453.0,1565.0,0.9332808999217473,0.013257273966060116,0.04906187276479233,0.0010261342700641142,33,0.000474185778216027,0.001690440447227407,0.00012515534371087408,0.9876288659793815,0.9804123711340206,0.8283505154639176,0.9835051546391752,0.9572164948453609,0.9453865979381444,1940
New York,112,343,0.0014513787179054266,0.0020969847798630145,0.0005511183189410659,0.006832410406063617,0.006832410406063617,0.9213601195078899,0.02,833.0,1554.0,0.9277688365044043,0.011212697689976472,0.04171612565856525,0.000755885179378704,33,0.000263853237887215,0.0017741817488842206,0.00012498232808498446,0.9871134020618557,0.9742268041237113,0.668041237113402,0.9871134020618557,0.9489690721649484,0.9041237113402062,1940
