city,event_id,event_start,budget_scale,activated_bottleneck_law,deficit_only,exposure_only,greedy_oracle,random_positive,structure_only,replay_gain_activated_bottleneck_law,replay_gain_deficit_only,replay_gain_exposure_only,replay_gain_greedy_oracle,replay_gain_random_positive,replay_gain_structure_only,proxy_leverage_vs_random_positive,proxy_ratio_vs_random_positive,replay_gain_leverage_vs_random_positive,replay_gain_ratio_vs_random_positive,proxy_leverage_vs_exposure_only,proxy_ratio_vs_exposure_only,replay_gain_leverage_vs_exposure_only,replay_gain_ratio_vs_exposure_only,proxy_leverage_vs_deficit_only,proxy_ratio_vs_deficit_only,replay_gain_leverage_vs_deficit_only,replay_gain_ratio_vs_deficit_only,proxy_leverage_vs_structure_only,proxy_ratio_vs_structure_only,replay_gain_leverage_vs_structure_only,replay_gain_ratio_vs_structure_only,law_fraction_of_oracle_proxy,law_fraction_of_oracle_replay_gain,baseline_objective,recoverable_fraction,top_5pct_value_share,marginal_value_gini,decision_criticality_score,event_peak_positive_abnormal_deficit,event_total_precip
Philadelphia,645,2023-07-09 18:00:00,2,0.2523378614,0.1940530293,0.2026274453,0.2523378614,0.04742688099,0.09240369035,0.01428157757,0.007328931335,0.008083576909,0.01428157757,0.004048791809,0.003177771935,0.2049109804,5.32056623,0.01023278576,3.527367729,0.04971041612,1.245329136,0.00619800066,1.766739864,0.05828483213,1.300355178,0.006952646235,1.948657576,0.1599341711,2.73082017,0.01110380563,4.494210995,1,1,0.09158145415,0.1343933078,0.1535494671,0.4372857976,0.009023838818,0.02620668832,0.592520005
Philadelphia,646,2023-07-14 06:00:00,2,0.3226811774,0.244335824,0.2571825876,0.3226811774,0.04990564438,0.1050588133,0.004496059976,0.001993399552,0.002234759166,0.004496059976,0.001019510571,0.0006521535453,0.272775533,6.465825287,0.003476549405,4.410018007,0.06549858978,1.254677388,0.002261300809,2.011876735,0.07834535343,1.3206462,0.002502660424,2.255473556,0.2176223641,3.07143368,0.003843906431,6.894173938,1,1,0.0218368079,0.1736460156,0.1535494671,0.4372857976,0.01165946193,0.003129179863,0.15354339
Philadelphia,647,2023-07-14 08:00:00,2,0.3672574987,0.2684152176,0.2812955091,0.3672574987,0.04071494172,0.1140367096,0.002214805794,0.000826686277,0.0009609946339,0.002214805794,0.0004008158608,0.0002670874498,0.326542557,9.02021428,0.001813989933,5.525743889,0.08596198961,1.305593182,0.00125381116,2.30470152,0.09884228107,1.368243954,0.001388119517,2.679137002,0.2532207891,3.220519952,0.001947718344,8.292436786,1,1,0.01199311988,0.1843734931,0.1535494671,0.4372857976,0.01237975842,0.001727634009,0.005905515
Philadelphia,648,2023-07-16 04:00:00,2,0.2959085787,0.2274722538,0.2376147559,0.2959085787,0.05857593507,0.1083588667,0.02025664964,0.01518361055,0.0159972962,0.02025664964,0.004758329672,0.006809123949,0.2373326437,5.051709006,0.01549831997,4.257092518,0.05829382281,1.245329136,0.004259353443,1.266254584,0.06843632492,1.300855703,0.005073039099,1.334112831,0.1875497121,2.73082017,0.01344752569,2.974927435,1,1,0.08146607583,0.1693919213,0.1535494671,0.4372857976,0.01137382076,0.01069273532,0.50787429
Philadelphia,649,2023-07-16 10:00:00,2,0.251589891,0.1932053142,0.2020268246,0.251589891,0.04856982182,0.0921297908,0.01487394987,0.008608387801,0.009244496816,0.01487394987,0.003477374902,0.003859461334,0.2030200692,5.179963227,0.01139657497,4.277350095,0.04956306637,1.245329136,0.005629453052,1.608951808,0.05838457678,1.30218929,0.006265562067,1.727843844,0.1594601002,2.73082017,0.01101448853,3.853892702,1,1,0.07318801366,0.1442909584,0.1535494671,0.4372857976,0.009688416576,0.01069273532,0.61811057
Philadelphia,650,2023-07-16 19:00:00,2,0.3312853399,0.2524503449,0.2657650884,0.3312853399,0.05395700575,0.109758212,0.004790847097,0.002234406937,0.002555674254,0.004790847097,0.001255727992,0.0007474857903,0.2773283341,6.139802149,0.003535119106,3.815194954,0.06552025147,1.246534456,0.002235172843,1.874592229,0.07883499504,1.312279213,0.00255644016,2.144124697,0.2215271279,3.018319394,0.004043361307,6.409281835,1,1,0.0243808805,0.1729218069,0.1535494671,0.4372857976,0.01161083493,0.001318960432,0.12992133
Philadelphia,651,2023-07-18 11:00:00,2,0.2785696611,0.214054857,0.2236915953,0.2785696611,0.0544472899,0.1020095223,0.02222985851,0.01726335486,0.01812272598,0.02222985851,0.004910092795,0.007800207914,0.2241223712,5.116318216,0.01731976572,4.527380528,0.05487806584,1.245329136,0.004107132535,1.226628849,0.06451480406,1.301393787,0.00496650365,1.287690527,0.1765601388,2.73082017,0.0144296506,2.849905895,1,1,0.09123606506,0.1588102475,0.1535494671,0.4372857976,0.01066331426,0.01025791362,0.01574804
Philadelphia,652,2023-07-19 06:00:00,2,0.2500106181,0.1919823138,0.2007586676,0.2500106181,0.04805739611,0.09155147631,0.01635893752,0.00916003143,0.009888434498,0.01635893752,0.003951630786,0.004064495315,0.201953222,5.202333841,0.01240730674,4.139794027,0.04925195051,1.245329136,0.006470503024,1.654350598,0.05802830434,1.302258595,0.007198906093,1.785904082,0.1584591418,2.73082017,0.01229444221,4.024838573,1,1,0.08686271948,0.1410089263,0.1535494671,0.4372857976,0.009468044526,0.01343162498,0.05118113
Philadelphia,653,2023-07-19 11:00:00,2,0.2988531682,0.2288823032,0.2399336658,0.2988531682,0.05210526835,0.1035856726,0.006349461498,0.003466403446,0.003827807722,0.006349461498,0.001650253162,0.001264671429,0.2467478999,5.735565283,0.004699208337,3.847568147,0.0589195024,1.245565799,0.002521653777,1.658772321,0.06997086497,1.30570675,0.002883058052,1.831714513,0.1952674957,2.885082086,0.005084790069,5.020641213,1,1,0.03839710662,0.1511064161,0.1535494671,0.4372857976,0.01014604049,0.003021297138,0.005905515
Philadelphia,654,2023-07-20 18:00:00,2,0.3733334088,0.2871419382,0.2997869382,0.3733334088,0.07286642096,0.1367110925,0.01539575833,0.009859646381,0.01071744234,0.01539575833,0.00468019111,0.004428667058,0.3004669878,5.123531578,0.01071556722,3.28955762,0.07354647059,1.245329136,0.004678315987,1.43651422,0.08619147057,1.300170261,0.005536111948,1.561491937,0.2366223163,2.73082017,0.01096709127,3.47638649,1,1,0.06758702171,0.1946529106,0.1535494671,0.4372857976,0.01306996992,0.01436661912,0.12992133
Philadelphia,655,2023-07-21 04:00:00,2,0.2629501006,0.2019094956,0.2111477065,0.2629501006,0.05051398973,0.09629089155,0.01270281198,0.007207206103,0.007831794644,0.01270281198,0.003294316375,0.00317086173,0.2124361109,5.205490637,0.009408495603,3.855978155,0.05180239415,1.245337233,0.004871017333,1.621954169,0.06104060505,1.302316664,0.005495605875,1.762515432,0.1666592091,2.730788929,0.009531950248,4.006107191,1,1,0.06696318033,0.1448335335,0.1535494671,0.4372857976,0.009724847786,0.01436661912,0.273622195
Philadelphia,656,2023-07-25 15:00:00,2,0.2517821372,0.193490647,0.2021811984,0.2517821372,0.04918597141,0.09220018949,0.02940992657,0.01584553498,0.01723744343,0.02940992657,0.00770414393,0.006905964911,0.2025961657,5.118982709,0.02170578264,3.817416553,0.04960093875,1.245329136,0.01217248314,1.706165227,0.05829149012,1.301262573,0.01356439158,1.856038726,0.1595819477,2.73082017,0.02250396166,4.258626701,1,1,0.1611150664,0.1410576712,0.1535494671,0.4372857976,0.009471317502,0.02881938331,0.50000027
Philadelphia,657,2023-07-28 22:00:00,2,0.2507238438,0.1910306336,0.2007240874,0.2507238438,0.04759209153,0.09037157022,0.009097867047,0.004654486293,0.005112184452,0.009097867047,0.002365278236,0.001863630838,0.2031317522,5.268182921,0.006732588811,3.846425722,0.04999975633,1.249096942,0.003985682595,1.779643738,0.05969321012,1.312479779,0.004443380754,1.954644718,0.1603522735,2.774366354,0.007234236209,4.881796792,1,1,0.05620795867,0.1357204427,0.1535494671,0.4372857976,0.009112949291,0.01507816758,0.261811165
Philadelphia,658,2023-07-29 09:00:00,2,0.2150402296,0.1132087664,0.1178794867,0.2150402296,0.02415410698,0.04958129205,0.003954148107,0.001548533085,0.001641168901,0.003954148107,0.0003458575736,0.0006456999839,0.1908861226,8.902843304,0.003608290533,11.43287992,0.09716074292,1.82423792,0.002312979206,2.409348669,0.1018314632,1.89950157,0.002405615022,2.5534799,0.1654589376,4.337124361,0.003308448123,6.123816332,1,1,0.0198147851,0.126623227,0.2767547552,0.6622602184,0.02320796907,0.00879234695,0.01574804
Philadelphia,659,2023-07-29 19:00:00,2,0.2741490868,0.2092076402,0.2198603102,0.2741490868,0.04931337135,0.09936159964,0.01024624435,0.00581155609,0.006302196245,0.01024624435,0.002272548301,0.002273185297,0.2248357155,5.559325581,0.007973696044,4.508702561,0.05428877658,1.246923951,0.003944048101,1.625821213,0.06494144657,1.310416228,0.004434688256,1.763081038,0.1747874872,2.759105004,0.007973059049,4.507439125,1,1,0.046383602,0.1553082087,0.1535494671,0.4372857976,0.01042816986,0.00879234695,0.12598432
San Antonio,491,2024-07-06 20:00:00,2,0.2292373322,0.1708896677,0.178203284,0.2292373322,0.04161731732,0.09898934817,0.008859896183,0.004150824213,0.004504809554,0.008859896183,0.002110726909,0.002104932679,0.1876200149,5.508219822,0.006749169274,4.197556843,0.05103404815,1.286381076,0.004355086629,1.966763762,0.0583476645,1.341434712,0.00470907197,2.134490821,0.130247984,2.315777772,0.006754963505,4.209111424,1,1,0.05846105751,0.1250674491,0.1479586789,0.4295330819,0.007948430021,0.01636790638,0.6548559967
San Antonio,492,2024-07-09 16:00:00,2,0.2261679437,0.1707671991,0.1775677068,0.2261679437,0.04659440868,0.0971332018,0.01413540091,0.006761667452,0.007278835285,0.01413540091,0.003974727085,0.003434198174,0.1795735351,4.853971757,0.01016067383,3.556319871,0.04860023693,1.27369975,0.006856565629,1.941986645,0.05540074462,1.324422634,0.007373733462,2.090519981,0.1290347419,2.328430851,0.01070120274,4.116070243,1,1,0.09517465171,0.1233021434,0.1479586789,0.4295330819,0.007836239284,0.02679911393,0.1666667567
San Antonio,493,2024-07-10 17:00:00,2,0.2439690242,0.1837438946,0.1915435912,0.2439690242,0.05165541817,0.1047782991,0.01229575891,0.006167837325,0.006649657099,0.01229575891,0.003533866043,0.003150501755,0.192313606,4.723009373,0.008761892869,3.479407188,0.05242543299,1.27369975,0.005646101813,1.849081649,0.0602251296,1.327766698,0.006127921587,1.993528406,0.1391907251,2.328430851,0.009145257157,3.902793862,1,1,0.07381571949,0.1331121895,0.1479586789,0.4295330819,0.008459698594,0.0160701046,0.06692917
San Antonio,494,2024-07-12 13:00:00,2,0.2284055569,0.1716698281,0.1793244891,0.2284055569,0.04561997891,0.098094198,0.01908804423,0.009592293553,0.01034476975,0.01908804423,0.004718624406,0.004994735811,0.182785578,5.006700186,0.01436941983,4.045256115,0.04908106781,1.27369975,0.008743274482,1.845187925,0.05673572887,1.330493305,0.009495750682,1.989935372,0.1303113589,2.328430851,0.01409330842,3.821632406,1,1,0.1079999845,0.1286389832,0.1479586789,0.4295330819,0.008175412251,0.01986233264,0.03018374333
San Antonio,495,2024-07-13 13:00:00,2,0.2573669087,0.1901829777,0.1982247758,0.2573669087,0.04393258349,0.1074396685,0.004898938726,0.001958551864,0.002155638616,0.004898938726,0.001176950392,0.0009729916569,0.2134343252,5.858223857,0.003721988334,4.162400351,0.05914213285,1.298358934,0.00274330011,2.272615962,0.06718393095,1.353259433,0.002940386862,2.501306612,0.1499272401,2.395455163,0.003925947069,5.034923672,1,1,0.03348498918,0.1345568653,0.1479586789,0.4295330819,0.008551512284,0.009428645376,0.1443570333
San Antonio,496,2024-07-18 12:00:00,2,0.2318176293,0.1747929008,0.1820033563,0.2318176293,0.04990286779,0.09955959364,0.02217528354,0.01205793283,0.01286286673,0.02217528354,0.005640512213,0.006128709192,0.1819147616,4.645376902,0.01653477133,3.931430818,0.04981427308,1.27369975,0.009312416808,1.723976778,0.05702472856,1.326241674,0.01011735071,1.83906179,0.1322580357,2.328430851,0.01604657435,3.6182633,1,1,0.1142010555,0.133067066,0.1479586789,0.4295330819,0.00845683085,0.02527631584,0.02362206
San Antonio,497,2024-07-19 12:00:00,2,0.2498049099,0.1885126085,0.1961283947,0.2498049099,0.05178559654,0.1072920269,0.0131906241,0.007021791639,0.007508358331,0.0131906241,0.003511934205,0.003530127693,0.1980193134,4.823829918,0.009678689894,3.755942831,0.0536765152,1.27368049,0.005682265767,1.756792033,0.06129230136,1.325136349,0.00616883246,1.878526846,0.1425128829,2.328270954,0.009660496406,3.736585542,1,1,0.06820293445,0.1394337131,0.1479586789,0.4295330819,0.008861451313,0.01603436315,0.4540684867
San Antonio,498,2024-07-21 19:00:00,2,0.2423920948,0.1813707151,0.1888620567,0.2423920948,0.04846607528,0.1043906135,0.009373583508,0.004586545361,0.004999924692,0.009373583508,0.002536911048,0.002330464417,0.1939260195,5.001273435,0.006836672461,3.694880637,0.05353003805,1.283434582,0.004373658816,1.874744938,0.06102137963,1.336445603,0.004787038148,2.043713246,0.1380014813,2.321972127,0.007043119092,4.022195508,1,1,0.05579872396,0.1322226481,0.1479586789,0.4295330819,0.008403165436,0.01193186401,0.08792655667
San Antonio,499,2024-07-22 20:00:00,2,0.2809166491,0.2071684267,0.2160674946,0.2809166491,0.04580743284,0.1234924371,0.002879223545,0.001105913877,0.001203155947,0.002879223545,0.0007251306872,0.0005473468841,0.2351092162,6.132556043,0.002154092858,3.970627082,0.06484915449,1.300133783,0.001676067598,2.393059314,0.07374822238,1.355981959,0.001773309668,2.603478992,0.157424212,2.27476804,0.002331876661,5.260326912,1,1,0.02160154324,0.1417816949,0.1479586789,0.4295330819,0.009010672946,0.006082525209,0.1902888167
San Antonio,500,2024-07-23 00:00:00,2,0.4258702409,0.3211169451,0.3343568537,0.4258702409,0.08677235971,0.1829001023,0.01383617624,0.01059641201,0.01130604688,0.01383617624,0.004801223227,0.005727028731,0.3390978812,4.907902036,0.009034953012,2.881802321,0.09151338721,1.27369975,0.002530129359,1.2237855,0.1047532958,1.32621541,0.003239764233,1.305741626,0.2429701386,2.328430851,0.008109147508,2.415943221,1,1,0.1073168078,0.165266663,0.1479586789,0.4295330819,0.01050321659,0.03970233648,0.01706037667
San Antonio,501,2024-07-23 03:00:00,2,0.275166883,0.2076752594,0.216037479,0.275166883,0.05659872273,0.1181769615,0.01941696139,0.01660508439,0.0174158093,0.01941696139,0.004651204913,0.009087753889,0.2185681602,4.861715418,0.01476575648,4.174608892,0.05912940396,1.27369975,0.002001152085,1.114904341,0.06749162351,1.324986345,0.002811877001,1.169338314,0.1569899215,2.328430851,0.0103292075,2.13660731,1,1,0.1521064054,0.1231274136,0.1479586789,0.4295330819,0.007825134659,0.03970233648,0.006561683333
San Antonio,502,2024-07-23 11:00:00,2,0.2263881375,0.1704993047,0.1777405841,0.2263881375,0.04745290903,0.09722776927,0.02666119775,0.01286607931,0.01386336678,0.02666119775,0.00730678182,0.006558793585,0.1789352285,4.770795767,0.01935441593,3.648829048,0.04864755341,1.27369975,0.01279783097,1.923140185,0.05588883286,1.327795078,0.01379511844,2.07220841,0.1291603683,2.328430851,0.02010240417,4.064954539,1,1,0.1743211916,0.124190477,0.1479586789,0.4295330819,0.007892695683,0.03970233648,0.4435697933
San Antonio,503,2024-07-24 09:00:00,2,0.2326013993,0.1749058302,0.1825061347,0.2326013993,0.04642572113,0.09839450925,0.01324567891,0.007610635625,0.008086211904,0.01324567891,0.002933242537,0.003974576041,0.1861756781,5.010183872,0.01031243637,4.51571213,0.05009526458,1.274485374,0.005159467003,1.638057358,0.05769556912,1.329866472,0.005635043283,1.740416906,0.13420689,2.363967268,0.009271102866,3.332601709,1,1,0.0637757722,0.1339534857,0.1479586789,0.4295330819,0.008513165612,0.01448938751,0.00393701
San Antonio,504,2024-07-24 11:00:00,2,0.2283557236,0.1719926373,0.1791330515,0.2283557236,0.04478105469,0.09682104416,0.01130580208,0.005733997876,0.006145092835,0.01130580208,0.002717003983,0.002948554892,0.1835746689,5.099382431,0.008588798099,4.161128269,0.04922267205,1.274782747,0.005160709247,1.83980981,0.05636308625,1.32770639,0.005571804207,1.971713685,0.1315346794,2.35853399,0.008357247191,3.834353606,1,1,0.06417011406,0.1283785378,0.1479586789,0.4295330819,0.008158860126,0.01448938751,0.1482940433
San Antonio,505,2024-07-25 17:00:00,2,0.2652445652,0.2003081019,0.2082473245,0.2652445652,0.05173273416,0.1139155861,0.0148264514,0.008975324538,0.00948175563,0.0148264514,0.003492878729,0.004604429194,0.213511831,5.127209483,0.01133357267,4.244765579,0.05699724063,1.27369975,0.005344695771,1.563682084,0.06493646324,1.324182909,0.005851126863,1.651912567,0.151328979,2.328430851,0.01022202221,3.220041134,1,1,0.06805121557,0.1487430447,0.1479586789,0.4295330819,0.009453088635,0.009153059049,0.00393701
San Antonio,506,2024-07-27 11:00:00,2,0.3547858753,0.2418261409,0.2509935159,0.3547858753,0.04649602306,0.1645506526,0.000556691227,0.0001446475068,0.00017666794,0.000556691227,0.0001103955233,0.0001032535072,0.3082898523,7.630456369,0.0004462957037,5.042697477,0.1037923594,1.413526059,0.000380023287,3.151059705,0.1129597344,1.467111347,0.0004120437202,3.848605754,0.1902352227,2.156089141,0.0004534377198,5.391499448,1,1,0.006043985503,0.1548050783,0.1479586789,0.4295330819,0.009838349952,0.002520241673,0.01443570333
San Antonio,507,2024-07-28 05:00:00,2,0.2510294629,0.1895958451,0.1970868432,0.2510294629,0.05887840471,0.1078105724,0.03860999656,0.02565879963,0.02691965495,0.03860999656,0.009996235627,0.01336440306,0.1921510581,4.263523513,0.02861376093,3.862453628,0.05394261968,1.27369975,0.01169034161,1.434267885,0.06143361776,1.324024072,0.01295119693,1.504746797,0.1432188904,2.328430851,0.0252455935,2.889017667,1,1,0.1698329055,0.1430929955,0.1479586789,0.4295330819,0.009094010224,0.02986680471,0.0393701
San Antonio,508,2024-07-28 09:00:00,2,0.240486869,0.1814379489,0.188809701,0.240486869,0.05082840319,0.1032828048,0.03314609235,0.01845128596,0.01956489208,0.03314609235,0.008224161617,0.009421481972,0.1896584658,4.731348102,0.02492193073,4.030330858,0.05167716794,1.27369975,0.01358120027,1.694161778,0.05904892007,1.325449667,0.01469480639,1.796410962,0.1372040642,2.328430851,0.02372461037,3.518139975,1,1,0.1624977201,0.1374346769,0.1479586789,0.4295330819,0.00873440627,0.02986680471,0.56299243
San Antonio,509,2024-07-28 16:00:00,2,0.251967995,0.1898859487,0.1976321654,0.251967995,0.05059921403,0.1070056896,0.01286442813,0.007838622923,0.008273433124,0.01286442813,0.002926760845,0.003958205267,0.2013687809,4.979681993,0.009937667283,4.395449033,0.05433582953,1.27493414,0.004590995004,1.554908094,0.06208204622,1.326943866,0.005025805206,1.6411592,0.1449623053,2.354715865,0.008906222861,3.250065942,1,1,0.05787973292,0.1448580491,0.1479586789,0.4295330819,0.009206184937,0.004199071565,0.01049869333
Austin,478,2024-07-06 17:00:00,3,0.2598248507,0.2006144737,0.2106006984,0.2598248507,0.06410947405,0.1174767981,0.02684246482,0.01468326436,0.01593670393,0.02684246482,0.008312619259,0.007369001342,0.1957153767,4.052830795,0.01852984556,3.229122372,0.04922415233,1.233732142,0.01090576089,1.684317217,0.059210377,1.295145091,0.01215920046,1.828099267,0.1423480526,2.211712057,0.01947346348,3.642619071,1,1,0.1342685328,0.1077933755,0.1493988108,0.4289106436,0.006907263692,0.02623511767,1.27165423
Austin,479,2024-07-12 13:00:00,3,0.3107014393,0.2404727702,0.2518386518,0.3107014393,0.07561108778,0.1404800586,0.0395181553,0.02525274529,0.02700621636,0.0395181553,0.01178986517,0.01275203992,0.2350903515,4.109204727,0.02772829013,3.351875084,0.0588627875,1.233732142,0.01251193894,1.463298478,0.07022866912,1.292044164,0.01426541002,1.564905314,0.1702213807,2.211712057,0.02676611538,3.098967345,1,1,0.1559423619,0.1295473124,0.1493988108,0.4289106436,0.008301228557,0.02521753832,0.01574804
Austin,480,2024-07-12 15:00:00,3,0.2966120088,0.2292972703,0.240418482,0.2966120088,0.06835707539,0.1341096857,0.03000289378,0.0218154263,0.02308824758,0.03000289378,0.008005542308,0.01111201587,0.2282549334,4.339155926,0.02199735147,3.747765314,0.05619352676,1.233732142,0.006914646205,1.299487702,0.06731473852,1.293569733,0.008187467483,1.375306325,0.1625023231,2.211712057,0.01889087792,2.700040582,1,1,0.1171135872,0.1248134854,0.1493988108,0.4289106436,0.007997890891,0.0164342092,0.05118113
Austin,481,2024-07-13 14:00:00,3,0.3367144861,0.2569294583,0.2705034804,0.3367144861,0.07948075905,0.1530793363,0.01268043146,0.007265122672,0.007949113813,0.01268043146,0.00369798492,0.00360472614,0.2572337271,4.23642766,0.008982446539,3.429011132,0.06621100571,1.244769515,0.004731317647,1.595200642,0.07978502779,1.310532814,0.005415308788,1.745384357,0.1836351498,2.199607695,0.00907570532,3.517723946,1,1,0.04695458667,0.1386977466,0.1493988108,0.4289106436,0.008887576856,0.005791424598,0.02755907
Austin,482,2024-07-18 08:00:00,3,0.2666547534,0.2059848103,0.2161366672,0.2666547534,0.06309618448,0.1205648595,0.03899043178,0.02164549291,0.02346187039,0.03899043178,0.01186786562,0.01070614052,0.2035585689,4.22616289,0.02712256616,3.285378603,0.05051808617,1.233732142,0.01552856139,1.661863744,0.06066994304,1.294536005,0.01734493888,1.801318729,0.1460898939,2.211712057,0.02828429126,3.641875586,1,1,0.1898500668,0.110259057,0.1493988108,0.4289106436,0.007065261453,0.04297045833,0.513779805
Austin,483,2024-07-21 17:00:00,3,0.2640177016,0.2034178468,0.2139992083,0.2640177016,0.06551719585,0.119372547,0.01849355748,0.01003904973,0.01096689944,0.01849355748,0.005953549978,0.004990318276,0.1985005057,4.029746666,0.01254000751,3.10630759,0.05001849332,1.233732142,0.007526658048,1.686306836,0.0605998548,1.29790825,0.00845450775,1.842162154,0.1446451545,2.211712057,0.01350323921,3.705887372,1,1,0.09318860247,0.108858347,0.1493988108,0.4289106436,0.006975505725,0.02164519741,0.29133874
Austin,484,2024-07-22 14:00:00,3,0.3151777984,0.2446453038,0.2554669589,0.3151777984,0.07568132734,0.1425039925,0.02830047016,0.02100071993,0.02224319914,0.02830047016,0.008186208928,0.01107952755,0.239496471,4.164538459,0.02011426123,3.457091116,0.05971083949,1.233732142,0.006057271023,1.272320136,0.07053249454,1.288305124,0.007299750227,1.347595237,0.1726738059,2.211712057,0.01722094261,2.554302973,1,1,0.1084480967,0.1310122947,0.1493988108,0.4289106436,0.008395102776,0.01704210899,0.005905515
Austin,485,2024-07-22 23:00:00,3,0.4830919906,0.3734297595,0.3915695913,0.4830919906,0.1147506324,0.2184244504,0.02720674244,0.01511602157,0.01683382064,0.02720674244,0.01034697263,0.007350011521,0.3683413582,4.209928786,0.01685976982,2.629439878,0.09152239929,1.233732142,0.0103729218,1.616195338,0.1096622311,1.293662271,0.01209072087,1.799861314,0.2646675401,2.211712057,0.01985673092,3.701591809,1,1,0.1053035213,0.1831544337,0.1493988108,0.4289106436,0.01173630535,0.03052262292,0.3543309
Austin,486,2024-07-23 03:00:00,3,0.3815759049,0.295601176,0.3092858586,0.3815759049,0.09129318946,0.1725251276,0.04017175966,0.0317944037,0.03421699918,0.04017175966,0.01454178066,0.01732753456,0.2902827154,4.179675473,0.025629979,2.76250623,0.07229004621,1.233732142,0.005954760481,1.174029302,0.08597472882,1.290847046,0.008377355957,1.263485236,0.2090507773,2.211712057,0.0228442251,2.318377119,1,1,0.1806597614,0.1435936695,0.1493988108,0.4289106436,0.009201301427,0.03052262292,0.005905515
Austin,487,2024-07-23 11:00:00,3,0.2629843375,0.2027095559,0.2131616163,0.2629843375,0.0659042454,0.1189053234,0.04913877285,0.02850982058,0.0307211823,0.04913877285,0.01456361781,0.01468180491,0.1970800921,3.990400556,0.03457515504,3.374077341,0.04982272116,1.233732142,0.01841759055,1.599507869,0.06027478158,1.297345536,0.02062895228,1.723573557,0.1440790141,2.211712057,0.03445696794,3.346916347,1,1,0.2254069291,0.1104156935,0.1493988108,0.4289106436,0.007075298524,0.03052262292,0.490157745
Austin,488,2024-07-23 15:00:00,3,0.2831884561,0.2181325823,0.2295240071,0.2831884561,0.06628857842,0.1280241652,0.01690032078,0.009458507034,0.01032331608,0.01690032078,0.00519185542,0.004699432751,0.2168998777,4.272055049,0.01170846536,3.255160133,0.05366444902,1.233807564,0.006577004701,1.63710194,0.06505587378,1.298240057,0.007441813749,1.786785242,0.1551642909,2.211992211,0.01220088803,3.596246968,1,1,0.08044947701,0.1159705655,0.1493988108,0.4289106436,0.007431247723,0.01805766215,0.084645715
Austin,489,2024-07-23 19:00:00,3,0.313847599,0.2386800094,0.2511021304,0.313847599,0.06207385987,0.1380936943,0.009641908992,0.004552978279,0.005019670221,0.009641908992,0.002364539394,0.002168393539,0.2517737391,5.056034853,0.007277369598,4.077711294,0.06274546859,1.249880272,0.004622238771,1.920825187,0.07516758961,1.314930395,0.005088930713,2.117714692,0.1757539047,2.272714917,0.007473515453,4.446567848,1,1,0.03867617163,0.1273058319,0.1493988108,0.4289106436,0.008157597314,0.002355466562,0.12598432
Austin,490,2024-07-25 21:00:00,3,0.4268184457,0.3309646519,0.3459571419,0.4268184457,0.1018413381,0.1929810186,0.02171999343,0.01705692896,0.01805384231,0.02171999343,0.006789143691,0.008770715058,0.3249771076,4.191013723,0.01493084974,3.199224294,0.0808613038,1.233732142,0.003666151126,1.203067639,0.09585379378,1.28961943,0.004663064474,1.273382417,0.2338374271,2.211712057,0.01294927838,2.476422195,1,1,0.06749221661,0.172772258,0.1493988108,0.4289106436,0.01107102862,0.01358562402,0.005905515
Austin,491,2024-07-27 07:00:00,3,0.3773437148,0.2768597921,0.2905524878,0.3773437148,0.06423821414,0.1602413173,0.005750709278,0.002327691722,0.002658543347,0.005750709278,0.001385830082,0.001022927056,0.3131055007,5.874131463,0.004364879196,4.149649624,0.086791227,1.29871101,0.003092165932,2.163105328,0.1004839228,1.362941553,0.003423017557,2.470563101,0.2171023976,2.35484656,0.004727782222,5.62181755,1,1,0.02247193429,0.143484268,0.1493988108,0.4289106436,0.009194291116,0.002076205508,0.005905515
Austin,492,2024-07-28 09:00:00,3,0.2791887369,0.2156329514,0.2262960714,0.2791887369,0.06687307014,0.126231955,0.03281217796,0.02225314134,0.02359254337,0.03281217796,0.008687615405,0.01165139605,0.2123156668,4.174905329,0.02412456255,3.776891175,0.05289266548,1.233732142,0.009219634588,1.390785955,0.06355578548,1.2947406,0.01055903661,1.474496452,0.1529567819,2.211712057,0.02116078191,2.816158495,1,1,0.1299120167,0.1185037345,0.1493988108,0.4289106436,0.007593569999,0.01758517343,0.076771695
Chicago,145,2019-07-02 20:00:00,3,0.2775298345,0.223270512,0.2323737945,0.2775298345,0.05637862401,0.1073712994,0.02382946239,0.01728914036,0.01845494785,0.02382946239,0.007033094457,0.007213859376,0.2211512105,4.922607448,0.01679636794,3.388190296,0.04515603992,1.19432501,0.005374514546,1.291223502,0.05425932245,1.243020549,0.006540322033,1.378290759,0.1701585351,2.584767402,0.01661560302,3.30328901,1,1,0.1258245198,0.1181618565,0.1722164847,0.4584960653,0.0093301288,0.02501185643,1.16141795
Chicago,146,2019-07-02 23:00:00,3,0.3355995245,0.2701980415,0.2822419568,0.3355995245,0.05083132633,0.1202303044,0.007921703413,0.004700763005,0.005171899824,0.007921703413,0.001976752785,0.001693221273,0.2847681982,6.602218529,0.005944950628,4.007432529,0.05335756779,1.189049029,0.002749803589,1.531681526,0.06540148309,1.242050175,0.003220940408,1.685195234,0.2153692202,2.791305622,0.00622848214,4.678480916,1,1,0.04097771244,0.132369494,0.1722164847,0.4584960653,0.01045197211,0.002347054096,0.0393701
