city,event_id,event_start,event_total_precip,event_peak_precip,event_peak_positive_abnormal_deficit,footprint_available,n_units,n_footprint_zones,footprint_signal_total,footprint_zone_hhi,footprint_effective_zone_count,footprint_gini,footprint_top_1pct_zone_share,footprint_top_5pct_zone_share,footprint_top_10pct_zone_share,template_top_5pct_captures_footprint_share,footprint_top_5pct_template_mass,footprint_template_cosine,footprint_template_spearman,footprint_template_pearson,top10_footprint_template_jaccard,top20_footprint_template_jaccard,top5pct_footprint_template_jaccard,mean_mapping_distance_km,max_mapping_distance_km
Houston,60,2019-04-18 05:00:00,0.8622051900000001,0.35826791,0.0527549075025259,True,393,386,4202.5138171177405,0.009532349156348714,104.905934895805,0.5823791770811328,0.12186496946724039,0.3637159758858956,0.4900875715988981,0.043754829446503794,0.04910177624406703,0.5116484401154682,0.07946094210610652,-0.05761340738659578,0.0,0.0,0.0,0.9255096556570267,7.224770152365383
Houston,61,2019-04-24 21:00:00,0.01181103,0.01181103,0.0305704776770383,True,393,386,2042.1114463590584,0.009092537908094108,109.98029484263218,0.58862693371812,0.10898588865229628,0.35337205742386013,0.4970241011457569,0.05341860864063188,0.04910177624406703,0.5250525280812237,0.11290572576067957,-0.04062739986894288,0.0,0.0,0.0,0.9184036971463433,7.19788283443187
Houston,62,2019-04-30 03:00:00,0.01181103,0.01181103,0.0373824011470862,True,393,385,2178.3748551773815,0.00830207272472151,120.4518477683589,0.5708842371548386,0.09991685089100927,0.335546561641424,0.4721860045314391,0.05828823205989455,0.04992903310737705,0.5507292900826688,0.07696073130346544,-0.02287879831602596,0.0,0.02564102564102564,0.02564102564102564,0.9259039221179868,7.180124715322655
Philadelphia,640,2023-07-04 01:00:00,0.005905515,0.005905515,0.0029058013771324,True,642,609,667.1511200153884,0.014842844228843676,67.37253214964882,0.7618101980257981,0.2399553278954304,0.5936420831233263,0.6901507136100816,0.03126704575246903,0.05061617465821009,0.32147711857024486,0.06357799582595804,-0.028300326649914047,0.0,0.0,0.0,0.8454815388252288,9.955011949561476
Philadelphia,641,2023-07-07 11:00:00,0.009842525,0.009842525,0.0014877923585198,True,642,612,1103.1344773865408,0.017280012775389403,57.87032758588138,0.7778127528957135,0.25917091172973006,0.6385569268066318,0.7187594671196167,0.023582264724588232,0.05057550568116502,0.2973304562338902,0.005070546251382078,-0.03579262859059858,0.0,0.0,0.0,0.8609525401637762,10.00522603543419
Philadelphia,642,2023-07-07 17:00:00,0.01574804,0.01574804,0.0008256984963445,True,642,610,761.8215964665467,0.016129327619477413,61.99886465151979,0.7744103458323077,0.24666083790926926,0.6213943370938536,0.7102050168520225,0.03047411248250213,0.05059892428744365,0.30815349931544606,0.057766765322023905,-0.03079885787325012,0.0,0.0,0.0,0.8473979428976586,9.942008823394744
Philadelphia,643,2023-07-08 16:00:00,0.549212895,0.529527845,0.0037394783263113,True,642,611,918.3936377655801,0.017204942639972867,58.122832544449395,0.7864475721827417,0.2665164932613305,0.6267950550862754,0.7290693746611955,0.025908513964560762,0.050591885746773285,0.2984583977442309,0.019268503884789286,-0.028244021622088753,0.0,0.0,0.0,0.8423554289486528,10.295299243207394
Philadelphia,644,2023-07-09 11:00:00,0.8090555549999998,0.494094755,0.0262066883248743,True,642,611,1712.2340383959015,0.019659204131355225,50.86675906707033,0.8140337241346112,0.28145731942497154,0.6556504216394824,0.7641788503342958,0.02509118831354007,0.05058487398270099,0.27895974247833183,0.016573292988824,-0.030179867496717687,0.0,0.0,0.0,0.8482763500391607,10.146878300928211
Philadelphia,645,2023-07-09 18:00:00,0.592520005,0.265748175,0.0262066883248743,True,642,612,1428.991600024276,0.015955988400207975,62.6723945216058,0.7914797798743849,0.2487502933857672,0.6272071379239902,0.7276318799160427,0.028758910826662817,0.050683270742718195,0.3099939417595063,0.015649152424890737,-0.02825096354840568,0.0,0.0,0.0,0.8437820776526608,10.03848510719845
Philadelphia,646,2023-07-14 06:00:00,0.15354339,0.15354339,0.0031291798629221,True,642,612,1335.9427755618137,0.015995959924291592,62.51578553165741,0.7783289194728813,0.2453276571558318,0.6204233876485854,0.7169385371116119,0.021413572034105606,0.0505515838390732,0.3085927051681562,-0.019886690243868996,-0.044396065250377495,0.0,0.0,0.0,0.8629297047196399,9.884138105413163
Philadelphia,647,2023-07-14 08:00:00,0.005905515,0.005905515,0.0017276340092687,True,642,611,1271.7208280571024,0.01598169214365316,62.571596988065615,0.7756326414647523,0.2478665583767492,0.618190544569484,0.716489674022488,0.02020381585602719,0.05057434657967505,0.30861322307081795,-0.021150271578391482,-0.046289312111923074,0.0,0.0,0.0,0.8620217747867098,9.811814399855418
Philadelphia,648,2023-07-16 04:00:00,0.50787429,0.37401595,0.0106927353175036,True,642,611,1464.5843972848975,0.015862158665860555,63.04312175065158,0.7936165570576175,0.25292817851566385,0.6111190871476925,0.7277878538083783,0.030155199382322934,0.05066887265988407,0.31106063779694537,0.034982298164336754,-0.025928474335711382,0.0,0.0,0.0,0.8465364789151282,9.909248725047272
Philadelphia,649,2023-07-16 10:00:00,0.6181105700000001,0.230315085,0.0106927353175036,True,642,612,1576.7591241538228,0.016382881933278505,61.03932165736375,0.7876764374061633,0.25967238205250487,0.6144735508449839,0.7198186626660916,0.02978449975452198,0.05058996419571949,0.30608331556426516,0.02133891635052492,-0.025372346177876946,0.0,0.0,0.0,0.8457865719819663,9.960205436838388
Philadelphia,650,2023-07-16 19:00:00,0.12992133,0.12992133,0.0013189604316347,True,642,610,711.0742578547993,0.016478583121289633,60.684829068103696,0.7825373849896802,0.25860952087035877,0.6260800794079439,0.7153311022116884,0.030907115156033258,0.05054762710189105,0.3058310523547002,0.03819517370547433,-0.0151233006278981,0.0,0.0,0.0,0.8474146135344136,10.127540916493894
Philadelphia,651,2023-07-18 11:00:00,0.01574804,0.01574804,0.0102579136245062,True,642,611,1388.8176581953262,0.015593804455741808,64.12803256820301,0.7795832051574632,0.23966618790494892,0.6215342087314164,0.7156595464815441,0.028673049442022917,0.05047931852654926,0.313780057941176,0.014014820008510186,-0.025306821595119013,0.0,0.0,0.0,0.8635137322869325,9.900567547496076
Philadelphia,652,2023-07-19 06:00:00,0.05118113,0.03543309,0.0134316249752228,True,642,612,1537.908835267172,0.015200987462075585,65.7851999743349,0.7828126432559097,0.2330287490240964,0.6110145616210101,0.7166515420189441,0.03144674060003791,0.05058925068524171,0.31795581796314143,0.01750641995306829,-0.023309506146289263,0.0,0.0,0.0,0.8570323934732598,10.140901367151423
