city,unit,origin_exposure_p,destination_importance,initial_deficit_b0,local_disturbance_h,out_degree,in_degree,origin_exposure_p_rank_pct,origin_exposure_p_top10,origin_exposure_p_top25,destination_importance_rank_pct,destination_importance_top10,destination_importance_top25,initial_deficit_b0_rank_pct,initial_deficit_b0_top10,initial_deficit_b0_top25,local_disturbance_h_rank_pct,local_disturbance_h_top10,local_disturbance_h_top25,out_degree_rank_pct,out_degree_top10,out_degree_top25,in_degree_rank_pct,in_degree_top10,in_degree_top25
Chicago,720,0.0012933821687641381,0.001934771318763084,0.037586305234095486,0.053131356737529147,448,463,0.6643990929705216,False,False,0.8866213151927438,False,True,0.8877551020408163,False,True,0.8877551020408163,False,True,0.7301587301587301,False,False,0.753968253968254,False,True
Chicago,777,0.0013932570022829258,0.0018295682454860945,0.037305210275674475,0.05273400572311128,411,502,0.7006802721088435,False,False,0.8662131519274376,False,True,0.8662131519274376,False,True,0.8662131519274376,False,True,0.6247165532879818,False,False,0.7919501133786848,False,True
Chicago,298,0.00183621251016284,0.0013878447071025348,0.03612926556377631,0.05107171043757213,411,354,0.8492063492063492,False,True,0.7471655328798186,False,False,0.7482993197278912,False,False,0.7482993197278912,False,False,0.6247165532879818,False,False,0.5238095238095238,False,False
Chicago,15,0.0016782988050451917,0.001546729335359324,0.036533627137251,0.05164330902587239,779,792,0.8072562358276644,False,True,0.7970521541950113,False,True,0.7970521541950113,False,True,0.7970521541950113,False,True,0.9886621315192744,True,True,0.9580498866213152,True,True
Chicago,659,0.0013727889215619938,0.0018451605733545695,0.03734024473154705,0.05278352982933767,278,433,0.691609977324263,False,False,0.8696145124716553,False,True,0.8696145124716553,False,True,0.8696145124716553,False,True,0.2046485260770975,False,False,0.7074829931972789,False,False
Chicago,171,0.0013307015477540417,0.0018780376312094536,0.03743212803210688,0.0529134144878552,425,387,0.6768707482993197,False,False,0.8775510204081632,False,True,0.8775510204081632,False,True,0.8775510204081632,False,True,0.6660997732426304,False,False,0.6213151927437641,False,False
Chicago,385,0.0008552056381499818,0.0023340293464182644,0.038645021419390184,0.05462793978750827,319,731,0.427437641723356,False,False,0.9149659863945578,True,True,0.9149659863945578,True,True,0.9149659863945578,True,True,0.31405895691609975,False,False,0.9450113378684807,True,True
Chicago,78,0.0018661815388950095,0.0013170907276729878,0.03594497187119911,0.05081119603308861,449,338,0.8560090702947846,False,True,0.7154195011337868,False,False,0.7142857142857143,False,False,0.7142857142857143,False,False,0.731859410430839,False,False,0.47959183673469385,False,False
Chicago,351,0.001962244682119339,0.001211696911732496,0.03566158954675458,0.050410611637272174,492,303,0.8752834467120182,False,True,0.6825396825396826,False,False,0.68140589569161,False,False,0.68140589569161,False,False,0.840702947845805,False,True,0.36507936507936506,False,False
Chicago,569,0.002069355048181145,0.001095941014650469,0.03535515098290763,0.04997743533668919,476,315,0.9002267573696145,True,True,0.6201814058956916,False,False,0.6201814058956916,False,False,0.6201814058956916,False,False,0.8044217687074829,False,True,0.4064625850340136,False,False
Chicago,394,0.0017596378804701723,0.0014029189792420318,0.036172229015878236,0.05113244283694168,433,445,0.8344671201814059,False,True,0.7528344671201814,False,True,0.753968253968254,False,True,0.753968253968254,False,True,0.6865079365079365,False,False,0.7250566893424036,False,False
Chicago,742,0.0017488628900120316,0.0013964420009012755,0.036152747338496466,0.05110490387176888,382,329,0.8299319727891157,False,True,0.7517006802721088,False,True,0.7528344671201814,False,True,0.7528344671201814,False,True,0.5357142857142857,False,False,0.4523809523809524,False,False
Chicago,481,0.0017561666521784763,0.0013827983834563125,0.036117476628198565,0.05105504580033694,390,381,0.8333333333333334,False,True,0.7426303854875284,False,False,0.7448979591836735,False,False,0.7448979591836735,False,False,0.5600907029478458,False,False,0.6014739229024944,False,False
Chicago,299,0.0023479924546955877,0.0007884214008589624,0.03453951624134431,0.048824468048427716,457,285,0.9444444444444444,True,True,0.42857142857142855,False,False,0.4308390022675737,False,False,0.4308390022675737,False,False,0.7556689342403629,False,True,0.30839002267573695,False,False
Chicago,63,0.0021744533094228743,0.0009558472344950931,0.034982786294092065,0.049451066996021004,504,208,0.9195011337868481,True,True,0.5453514739229025,False,False,0.546485260770975,False,False,0.546485260770975,False,False,0.8639455782312925,False,True,0.12074829931972789,False,False
Chicago,596,0.0019151681997280272,0.0012112771484322979,0.03566486739082434,0.05041524514145718,499,354,0.8662131519274376,False,True,0.68140589569161,False,False,0.6825396825396826,False,False,0.6825396825396826,False,False,0.854875283446712,False,True,0.5238095238095238,False,False
Chicago,723,0.0015299258487285786,0.0015947892276402004,0.036683741878993516,0.051855508651385177,440,553,0.7562358276643991,False,True,0.8106575963718821,False,True,0.8129251700680272,False,True,0.8129251700680272,False,True,0.7052154195011338,False,False,0.8514739229024944,False,True
Chicago,319,0.0017983770123267172,0.0013246216865647107,0.03596496688058528,0.0508394606355828,514,315,0.8424036281179138,False,True,0.719954648526077,False,False,0.719954648526077,False,False,0.719954648526077,False,False,0.8792517006802721,False,True,0.4064625850340136,False,False
Chicago,264,0.002095498600492248,0.0010229408284074554,0.03515646858564661,0.04969658130592995,504,324,0.9036281179138322,True,True,0.5839002267573696,False,False,0.5839002267573696,False,False,0.5839002267573696,False,False,0.8639455782312925,False,True,0.44047619047619047,False,False
Chicago,28,0.0020589120336815033,0.0010503955431619256,0.03523477353910356,0.049807271845756215,446,237,0.8956916099773242,False,True,0.5963718820861678,False,False,0.5975056689342404,False,False,0.5975056689342404,False,False,0.7244897959183674,False,False,0.18424036281179137,False,False
Chicago,219,0.001788600594977817,0.0013194107257203372,0.03594557048021637,0.050812042216533466,229,162,0.8401360544217688,False,True,0.7165532879818595,False,False,0.7154195011337868,False,False,0.7154195011337868,False,False,0.08390022675736962,False,False,0.036281179138321996,False,False
Chicago,689,0.0017092478676837065,0.0014048272170134155,0.036128418301944576,0.05107051276277137,534,547,0.8174603174603174,False,True,0.753968253968254,False,True,0.7471655328798186,False,False,0.7471655328798186,False,False,0.9126984126984127,True,True,0.8463718820861678,False,True
Chicago,837,0.002053080166046152,0.0010098848860484438,0.0351299614453372,0.04965911126680003,520,352,0.8934240362811792,False,True,0.5793650793650794,False,False,0.5793650793650794,False,False,0.5793650793650794,False,False,0.8877551020408163,False,True,0.5164399092970522,False,False
Chicago,545,0.0018164888650818655,0.0012441056451029488,0.03575188609228539,0.0505382532860824,534,373,0.8469387755102041,False,True,0.6972789115646258,False,False,0.6972789115646258,False,False,0.6972789115646258,False,False,0.9126984126984127,True,True,0.5821995464852607,False,False
Chicago,143,0.0008938513780764044,0.002162091506605455,0.03818831432600773,0.05398234646962472,420,826,0.4478458049886621,False,False,0.9036281179138322,True,True,0.9047619047619048,True,True,0.9047619047619048,True,True,0.6519274376417233,False,False,0.9693877551020408,True,True
Chicago,3,0.0012767620329627426,0.0017717555423994221,0.03715237125776795,0.05251795510751528,287,466,0.6587301587301587,False,False,0.8537414965986394,False,True,0.8560090702947846,False,True,0.8560090702947846,False,True,0.23469387755102042,False,False,0.7579365079365079,False,True
Chicago,200,0.001489366587048664,0.0015553412538181972,0.036577269279873766,0.051705000810527445,415,369,0.7414965986394558,False,False,0.7993197278911565,False,True,0.7993197278911565,False,True,0.7993197278911565,False,True,0.6343537414965986,False,False,0.5691609977324263,False,False
Chicago,759,0.0019698703291225676,0.001073797079057005,0.03529712302064789,0.04989540800401118,406,259,0.8764172335600907,False,True,0.6065759637188208,False,False,0.6077097505668935,False,False,0.6077097505668935,False,False,0.6111111111111112,False,False,0.23412698412698413,False,False
Chicago,381,0.001870594727370183,0.0011681351593115254,0.035550017404929364,0.05025289517026737,482,289,0.8582766439909297,False,True,0.6587301587301587,False,False,0.6587301587301587,False,False,0.6587301587301587,False,False,0.8129251700680272,False,True,0.32086167800453513,False,False
Chicago,803,0.0014470429622491217,0.001587197366435813,0.036663682529632896,0.051827153099006075,692,615,0.7256235827664399,False,False,0.808390022675737,False,True,0.808390022675737,False,True,0.808390022675737,False,True,0.9750566893424036,True,True,0.9002267573696145,True,True
Chicago,730,0.001497859786696827,0.0015378511269788125,0.036526669435221114,0.05163347373755872,403,331,0.746031746031746,False,False,0.7959183673469388,False,True,0.7959183673469388,False,True,0.7959183673469388,False,True,0.5975056689342404,False,False,0.4574829931972789,False,False
Chicago,225,0.0013961734299368074,0.0016439670844063253,0.03679581057518191,0.052013927039125336,494,506,0.7052154195011338,False,False,0.8242630385487528,False,True,0.8242630385487528,False,True,0.8242630385487528,False,True,0.8435374149659864,False,True,0.7947845804988662,False,True
Chicago,609,0.0023933561051977027,0.0006362252482510506,0.03413749064325822,0.048256171554891175,610,226,0.9512471655328798,True,True,0.29705215419501135,False,False,0.29705215419501135,False,False,0.29705215419501135,False,False,0.9574829931972789,True,True,0.15476190476190477,False,False
Chicago,638,0.0011466638250585285,0.0018759122347301613,0.03742406562276192,0.052902017604218914,360,422,0.5941043083900227,False,False,0.8764172335600907,False,True,0.8764172335600907,False,True,0.8764172335600907,False,True,0.4546485260770975,False,False,0.6842403628117913,False,False
Chicago,869,0.0015384000905170005,0.001483659594372187,0.03638296907977996,0.051430341378559855,376,334,0.7619047619047619,False,True,0.780045351473923,False,True,0.7789115646258503,False,True,0.7789115646258503,False,True,0.5124716553287982,False,False,0.4688208616780045,False,False
Chicago,652,0.0021224863379877917,0.0008844812732146315,0.034797394734648136,0.0491890006657554,491,313,0.909297052154195,True,True,0.5034013605442177,False,False,0.5034013605442177,False,False,0.5034013605442177,False,False,0.8378684807256236,False,True,0.3979591836734694,False,False
Chicago,364,0.002108830644561377,0.000875096510553393,0.03477190080396755,0.04915296288238734,493,259,0.9058956916099773,True,True,0.49206349206349204,False,False,0.4943310657596372,False,False,0.4943310657596372,False,False,0.8424036281179138,False,True,0.23412698412698413,False,False
Chicago,9,0.0014887811685771217,0.0014471346479509597,0.03629151534166094,0.051301063942144655,416,359,0.7403628117913832,False,False,0.7653061224489796,False,True,0.7653061224489796,False,True,0.7653061224489796,False,True,0.6377551020408163,False,False,0.5413832199546486,False,False
Chicago,302,0.0012034724004434236,0.0017274649701582514,0.03703054900877664,0.0523457492647379,273,465,0.6326530612244898,False,False,0.844671201814059,False,True,0.844671201814059,False,True,0.844671201814059,False,True,0.19047619047619047,False,False,0.7562358276643991,False,True
Chicago,14,0.0015904499946746515,0.0013372043082063084,0.03599950399679563,0.05088828171098856,472,529,0.7755102040816326,False,True,0.7290249433106576,False,False,0.7290249433106576,False,False,0.7290249433106576,False,False,0.7925170068027211,False,True,0.8248299319727891,False,True
Chicago,640,0.0016906361254569776,0.0012348504386123596,0.03573000506208194,0.05050732263689293,521,417,0.8117913832199547,False,True,0.6927437641723356,False,False,0.6927437641723356,False,False,0.6927437641723356,False,False,0.8917233560090703,False,True,0.6757369614512472,False,False
Chicago,445,0.0012388908841335091,0.0016851093712467978,0.036918280193268004,0.05218704799175728,378,462,0.6485260770975056,False,False,0.8356009070294784,False,True,0.8356009070294784,False,True,0.8356009070294784,False,True,0.5209750566893424,False,False,0.7522675736961452,False,True
Chicago,741,0.0020460759045143454,0.0008774184362722682,0.03477538356560803,0.04915788605453741,406,241,0.8888888888888888,False,True,0.4943310657596372,False,False,0.4954648526077097,False,False,0.4954648526077097,False,False,0.6111111111111112,False,False,0.1933106575963719,False,False
Chicago,157,0.0017528051219179923,0.001166829014740429,0.035545972958133214,0.05024717800961022,446,291,0.8310657596371882,False,True,0.6564625850340136,False,False,0.6575963718820862,False,False,0.6575963718820862,False,False,0.7244897959183674,False,False,0.32709750566893425,False,False
Chicago,144,0.0013429205238144823,0.0015766974393267089,0.036630594264150725,0.05178038009415206,426,474,0.6791383219954649,False,False,0.8072562358276644,False,True,0.8072562358276644,False,True,0.8072562358276644,False,True,0.6683673469387755,False,False,0.7647392290249433,False,True
Chicago,649,0.0013065748930117132,0.001606308330321742,0.03671243652641864,0.05189607091307347,469,580,0.6689342403628118,False,False,0.8163265306122449,False,True,0.8163265306122449,False,True,0.8163265306122449,False,True,0.7857142857142857,False,True,0.873015873015873,False,True
Chicago,679,0.001231886487243023,0.0016780733421209702,0.0369052793971111,0.0521686702891823,391,314,0.6462585034013606,False,False,0.8321995464852607,False,True,0.8333333333333334,False,True,0.8333333333333334,False,True,0.564625850340136,False,False,0.40192743764172334,False,False
Chicago,285,0.0009623696240818234,0.0019494000586002314,0.03761570988386933,0.05317292264636605,148,242,0.48412698412698413,False,False,0.8888888888888888,False,True,0.8888888888888888,False,True,0.8888888888888888,False,True,0.013038548752834467,False,False,0.1984126984126984,False,False
