city,event_id,event_start,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,weighted_b0,weighted_h_total,budget_fraction_of_baseline,heuristic,heuristic_label,heuristic_interpretation,candidate_action_count,target_top5_count,heuristic_top5_count,total_value,oracle_top5_value,heuristic_top5_value,top5_relative_to_oracle,top5_share_of_total_value,oracle_top5_share_of_total_value,false_positive_count,false_positive_share,zero_value_count,zero_value_share,target_top5_hit_count,target_top5_precision,target_top5_recall,target_top5_missed_by_top20_count,target_top5_missed_by_top20_share
Chicago,152,2019-07-17 19:00:00,0.02216888903,0.2680336809,0.01334210144,0.27952771,0.000636304742,0.01494387399,135.9427294,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,5711,286,286,462.115457,54.1687761,22.95527414,0.4237731733,0.04967432661,0.1172191392,234,0.8181818182,2,0.006993006993,0,0,0,267,0.9335664336
Chicago,152,2019-07-17 19:00:00,0.02216888903,0.2680336809,0.01334210144,0.27952771,0.000636304742,0.01494387399,135.9427294,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,5711,286,286,462.115457,54.1687761,54.1687761,1,0.1172191392,0.1172191392,0,0,0,0,286,1,1,0,0
Chicago,153,2019-07-18 08:00:00,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.03637311469,0.05141641138,47.17894723,deficit_only,Highest remaining deficit,large local/access remaining loss only,1793,90,90,11.56714516,1.303879045,1.121487628,0.8601163065,0.09695457375,0.1127226318,10,0.1111111111,0,0,48,0.5333333333,0.5333333333,0,0
Chicago,153,2019-07-18 08:00:00,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.03637311469,0.05141641138,47.17894723,exposure_only,Highest OD exposure,large demand exposure only,1793,90,90,11.56714516,1.303879045,1.160732846,0.8902151247,0.1003473918,0.1127226318,6,0.06666666667,0,0,48,0.5333333333,0.5333333333,0,0
Chicago,153,2019-07-18 08:00:00,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.03637311469,0.05141641138,47.17894723,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1793,90,90,11.56714516,1.303879045,0.595686334,0.4568570501,0.05149812905,0.1127226318,86,0.9555555556,0,0,0,0,0,85,0.9444444444
Chicago,153,2019-07-18 08:00:00,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.03637311469,0.05141641138,47.17894723,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1793,90,90,11.56714516,1.303879045,1.303879045,1,0.1127226318,0.1127226318,0,0,0,0,90,1,1,0,0
Chicago,154,2019-07-20 05:00:00,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.003390490092,0.005996996748,75.50774272,deficit_only,Highest remaining deficit,large local/access remaining loss only,2226,112,112,208.7482714,23.40422424,20.3914596,0.8712726126,0.09768444768,0.1121169727,12,0.1071428571,1,0.008928571429,62,0.5535714286,0.5535714286,0,0
Chicago,154,2019-07-20 05:00:00,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.003390490092,0.005996996748,75.50774272,exposure_only,Highest OD exposure,large demand exposure only,2226,112,112,208.7482714,23.40422424,20.77846865,0.8878084758,0.09953839861,0.1121169727,11,0.09821428571,1,0.008928571429,59,0.5267857143,0.5267857143,0,0
Chicago,154,2019-07-20 05:00:00,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.003390490092,0.005996996748,75.50774272,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2226,112,112,208.7482714,23.40422424,10.37615037,0.4433451953,0.04970652114,0.1121169727,106,0.9464285714,1,0.008928571429,0,0,0,105,0.9375
Chicago,154,2019-07-20 05:00:00,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.003390490092,0.005996996748,75.50774272,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2226,112,112,208.7482714,23.40422424,23.40422424,1,0.1121169727,0.1121169727,0,0,0,0,112,1,1,0,0
Chicago,155,2019-07-21 12:00:00,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.02618788377,0.003211771241,39.99941323,deficit_only,Highest remaining deficit,large local/access remaining loss only,1900,95,95,30.61347246,3.452873997,3.01440097,0.8730121552,0.09846648313,0.112789361,7,0.07368421053,0,0,51,0.5368421053,0.5368421053,0,0
Chicago,155,2019-07-21 12:00:00,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.02618788377,0.003211771241,39.99941323,exposure_only,Highest OD exposure,large demand exposure only,1900,95,95,30.61347246,3.452873997,3.077338418,0.8912397096,0.1005223574,0.112789361,7,0.07368421053,0,0,50,0.5263157895,0.5263157895,0,0
Chicago,155,2019-07-21 12:00:00,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.02618788377,0.003211771241,39.99941323,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1900,95,95,30.61347246,3.452873997,1.549992072,0.4488991123,0.05063104403,0.112789361,90,0.9473684211,1,0.01052631579,0,0,0,89,0.9368421053
Chicago,155,2019-07-21 12:00:00,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.02618788377,0.003211771241,39.99941323,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1900,95,95,30.61347246,3.452873997,3.452873997,1,0.112789361,0.112789361,0,0,0,0,95,1,1,0,0
Chicago,156,2019-07-21 15:00:00,0.07596880961,0.1266312759,0.004635041928,0.07086618,0.0138587801,0.002317729544,41.18859508,deficit_only,Highest remaining deficit,large local/access remaining loss only,1753,88,88,53.49009663,6.062657794,5.322509323,0.877916832,0.09950457485,0.1133416871,6,0.06818181818,0,0,49,0.5568181818,0.5568181818,0,0
Chicago,156,2019-07-21 15:00:00,0.07596880961,0.1266312759,0.004635041928,0.07086618,0.0138587801,0.002317729544,41.18859508,exposure_only,Highest OD exposure,large demand exposure only,1753,88,88,53.49009663,6.062657794,5.435620989,0.8965739407,0.101619203,0.1133416871,4,0.04545454545,0,0,48,0.5454545455,0.5454545455,0,0
Chicago,156,2019-07-21 15:00:00,0.07596880961,0.1266312759,0.004635041928,0.07086618,0.0138587801,0.002317729544,41.18859508,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1753,88,88,53.49009663,6.062657794,2.621236945,0.4323577273,0.04900415424,0.1133416871,85,0.9659090909,1,0.01136363636,0,0,0,83,0.9431818182
Chicago,156,2019-07-21 15:00:00,0.07596880961,0.1266312759,0.004635041928,0.07086618,0.0138587801,0.002317729544,41.18859508,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1753,88,88,53.49009663,6.062657794,6.062657794,1,0.1133416871,0.1133416871,0,0,0,0,88,1,1,0,0
Chicago,157,2019-07-29 10:00:00,0.2829050771,0.1347009082,0.03362315382,0.09055123,0.02263651824,0.03980068838,42.69039788,deficit_only,Highest remaining deficit,large local/access remaining loss only,1615,81,81,13.19361951,1.519573909,1.307252125,0.8602754477,0.09908214525,0.1151749077,7,0.08641975309,1,0.01234567901,41,0.5061728395,0.5061728395,0,0
Chicago,157,2019-07-29 10:00:00,0.2829050771,0.1347009082,0.03362315382,0.09055123,0.02263651824,0.03980068838,42.69039788,exposure_only,Highest OD exposure,large demand exposure only,1615,81,81,13.19361951,1.519573909,1.357222808,0.8931601153,0.1028696338,0.1151749077,4,0.04938271605,0,0,41,0.5061728395,0.5061728395,0,0
Chicago,157,2019-07-29 10:00:00,0.2829050771,0.1347009082,0.03362315382,0.09055123,0.02263651824,0.03980068838,42.69039788,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1615,81,81,13.19361951,1.519573909,0.672458773,0.4425311392,0.05096848309,0.1151749077,80,0.987654321,1,0.01234567901,0,0,0,76,0.9382716049
Chicago,157,2019-07-29 10:00:00,0.2829050771,0.1347009082,0.03362315382,0.09055123,0.02263651824,0.03980068838,42.69039788,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1615,81,81,13.19361951,1.519573909,1.519573909,1,0.1151749077,0.1151749077,0,0,0,0,81,1,1,0,0
Chicago,158,2019-07-29 13:00:00,0.2414585392,0.1252282371,0.03362315382,0.41338605,0.03362315382,0.01680543165,40.39817039,deficit_only,Highest remaining deficit,large local/access remaining loss only,1723,87,87,16.49880104,1.889360033,1.639418024,0.8677107569,0.09936588844,0.1145149897,7,0.08045977011,0,0,47,0.5402298851,0.5402298851,0,0
Chicago,158,2019-07-29 13:00:00,0.2414585392,0.1252282371,0.03362315382,0.41338605,0.03362315382,0.01680543165,40.39817039,exposure_only,Highest OD exposure,large demand exposure only,1723,87,87,16.49880104,1.889360033,1.68204441,0.8902720395,0.1019494935,0.1145149897,4,0.04597701149,0,0,46,0.5287356322,0.5287356322,0,0
Chicago,158,2019-07-29 13:00:00,0.2414585392,0.1252282371,0.03362315382,0.41338605,0.03362315382,0.01680543165,40.39817039,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1723,87,87,16.49880104,1.889360033,0.826456147,0.4374265004,0.05009189121,0.1145149897,84,0.9655172414,3,0.03448275862,0,0,0,82,0.9425287356
Chicago,158,2019-07-29 13:00:00,0.2414585392,0.1252282371,0.03362315382,0.41338605,0.03362315382,0.01680543165,40.39817039,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1723,87,87,16.49880104,1.889360033,1.889360033,1,0.1145149897,0.1145149897,0,0,0,0,87,1,1,0,0
Chicago,159,2019-07-29 17:00:00,0.125480708,0.1421212074,0.01848159911,0.18110246,0.02014749818,0.01090841269,47.87345707,deficit_only,Highest remaining deficit,large local/access remaining loss only,2008,101,101,36.5642555,4.116339822,3.569339056,0.8671147695,0.09761826153,0.112578248,10,0.09900990099,0,0,54,0.5346534653,0.5346534653,0,0
Chicago,159,2019-07-29 17:00:00,0.125480708,0.1421212074,0.01848159911,0.18110246,0.02014749818,0.01090841269,47.87345707,exposure_only,Highest OD exposure,large demand exposure only,2008,101,101,36.5642555,4.116339822,3.700553868,0.8989913436,0.1012068704,0.112578248,8,0.07920792079,0,0,54,0.5346534653,0.5346534653,0,0
Chicago,159,2019-07-29 17:00:00,0.125480708,0.1421212074,0.01848159911,0.18110246,0.02014749818,0.01090841269,47.87345707,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2008,101,101,36.5642555,4.116339822,1.840660416,0.44715949,0.05034043195,0.112578248,96,0.9504950495,1,0.009900990099,0,0,0,95,0.9405940594
Chicago,159,2019-07-29 17:00:00,0.125480708,0.1421212074,0.01848159911,0.18110246,0.02014749818,0.01090841269,47.87345707,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2008,101,101,36.5642555,4.116339822,4.116339822,1,0.112578248,0.112578248,0,0,0,0,101,1,1,0,0
Dallas,55,2019-04-17 11:00:00,0.6297233168,0.06413741853,0.04385983862,0.01574804,0.03921793643,0.02586148768,8.29469688,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.15770611,0.8424610386,0.6914361835,0.8207337216,0.08475865325,0.1032718055,18,0.3,0,0,20,0.3333333333,0.3333333333,13,0.2166666667
Dallas,55,2019-04-17 11:00:00,0.6297233168,0.06413741853,0.04385983862,0.01574804,0.03921793643,0.02586148768,8.29469688,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.15770611,0.8424610386,0.7304699091,0.8670666959,0.08954354316,0.1032718055,8,0.1333333333,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,55,2019-04-17 11:00:00,0.6297233168,0.06413741853,0.04385983862,0.01574804,0.03921793643,0.02586148768,8.29469688,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.15770611,0.8424610386,0.5129113568,0.6088250178,0.06287445882,0.1032718055,45,0.75,2,0.03333333333,1,0.01666666667,0.01666666667,54,0.9
Dallas,55,2019-04-17 11:00:00,0.6297233168,0.06413741853,0.04385983862,0.01574804,0.03921793643,0.02586148768,8.29469688,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.15770611,0.8424610386,0.8424610386,1,0.1032718055,0.1032718055,0,0,0,0,60,1,1,0,0
Dallas,56,2019-04-18 02:00:00,0.4273576317,0.08490103523,0.04562321539,0.171259935,0.01389224453,0.04460096281,10.98551862,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,11.96265592,1.241389694,1.039132446,0.8370719132,0.08686469402,0.1037720806,16,0.2666666667,0,0,21,0.35,0.35,12,0.2
Dallas,56,2019-04-18 02:00:00,0.4273576317,0.08490103523,0.04562321539,0.171259935,0.01389224453,0.04460096281,10.98551862,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,11.96265592,1.241389694,1.085692249,0.8745781076,0.09075678984,0.1037720806,7,0.1166666667,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,56,2019-04-18 02:00:00,0.4273576317,0.08490103523,0.04562321539,0.171259935,0.01389224453,0.04460096281,10.98551862,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,11.96265592,1.241389694,0.7534643856,0.606952345,0.06298470764,0.1037720806,45,0.75,2,0.03333333333,1,0.01666666667,0.01666666667,54,0.9
Dallas,56,2019-04-18 02:00:00,0.4273576317,0.08490103523,0.04562321539,0.171259935,0.01389224453,0.04460096281,10.98551862,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,11.96265592,1.241389694,1.241389694,1,0.1037720806,0.1037720806,0,0,0,0,60,1,1,0,0
Dallas,57,2019-04-18 12:00:00,0.5691464883,0.06232289383,0.04057741584,0.09448824,0.04057741584,0.01657757008,8.06002993,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,9.070939275,0.9321279677,0.7688651485,0.8248493502,0.0847613599,0.1027598068,17,0.2833333333,0,0,20,0.3333333333,0.3333333333,13,0.2166666667
Dallas,57,2019-04-18 12:00:00,0.5691464883,0.06232289383,0.04057741584,0.09448824,0.04057741584,0.01657757008,8.06002993,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,9.070939275,0.9321279677,0.8067586465,0.8655020281,0.08893882122,0.1027598068,8,0.1333333333,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,57,2019-04-18 12:00:00,0.5691464883,0.06232289383,0.04057741584,0.09448824,0.04057741584,0.01657757008,8.06002993,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,9.070939275,0.9321279677,0.5782410404,0.6203451247,0.06374654518,0.1027598068,45,0.75,0,0,1,0.01666666667,0.01666666667,54,0.9
Dallas,57,2019-04-18 12:00:00,0.5691464883,0.06232289383,0.04057741584,0.09448824,0.04057741584,0.01657757008,8.06002993,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,9.070939275,0.9321279677,0.9321279677,1,0.1027598068,0.1027598068,0,0,0,0,60,1,1,0,0
Dallas,58,2019-04-18 22:00:00,0.4339111185,0.09364614235,0.03655756319,0.009842525,0.02970149301,0.03610330203,12.17203956,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,11.83348416,1.222640621,1.023438124,0.8370719133,0.08648662643,0.1033204257,16,0.2666666667,0,0,21,0.35,0.35,14,0.2333333333
Dallas,58,2019-04-18 22:00:00,0.4339111185,0.09364614235,0.03655756319,0.009842525,0.02970149301,0.03610330203,12.17203956,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,11.83348416,1.222640621,1.069294721,0.8745781076,0.09036178239,0.1033204257,7,0.1166666667,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,58,2019-04-18 22:00:00,0.4339111185,0.09364614235,0.03655756319,0.009842525,0.02970149301,0.03610330203,12.17203956,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,11.83348416,1.222640621,0.7692090074,0.6291374539,0.06500274956,0.1033204257,45,0.75,0,0,1,0.01666666667,0.01666666667,54,0.9
Dallas,58,2019-04-18 22:00:00,0.4339111185,0.09364614235,0.03655756319,0.009842525,0.02970149301,0.03610330203,12.17203956,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,11.83348416,1.222640621,1.222640621,1,0.1033204257,0.1033204257,0,0,0,0,60,1,1,0,0
Dallas,59,2019-04-23 19:00:00,0.6307852175,0.06568683295,0.06215555493,2.210631115,0.05240720884,0.01435678081,8.495077925,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.109051955,0.8410427905,0.6893264115,0.8196092034,0.08500702861,0.1037165374,17,0.2833333333,1,0.01666666667,20,0.3333333333,0.3333333333,14,0.2333333333
Dallas,59,2019-04-23 19:00:00,0.6307852175,0.06568683295,0.06215555493,2.210631115,0.05240720884,0.01435678081,8.495077925,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.109051955,0.8410427905,0.7235170532,0.8602618813,0.08922338359,0.1037165374,8,0.1333333333,1,0.01666666667,20,0.3333333333,0.3333333333,18,0.3
Dallas,59,2019-04-23 19:00:00,0.6307852175,0.06568683295,0.06215555493,2.210631115,0.05240720884,0.01435678081,8.495077925,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.109051955,0.8410427905,0.5276503264,0.6273763148,0.06506929902,0.1037165374,45,0.75,0,0,1,0.01666666667,0.01666666667,54,0.9
Dallas,59,2019-04-23 19:00:00,0.6307852175,0.06568683295,0.06215555493,2.210631115,0.05240720884,0.01435678081,8.495077925,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.109051955,0.8410427905,0.8410427905,1,0.1037165374,0.1037165374,0,0,0,0,60,1,1,0,0
Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.003069738,0.8245040608,0.6901691916,0.8370719133,0.08623805793,0.1030234757,16,0.2666666667,0,0,21,0.35,0.35,13,0.2166666667
Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.003069738,0.8245040608,0.7210932012,0.8745781076,0.09010207642,0.1030234757,7,0.1166666667,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.003069738,0.8245040608,0.500068859,0.6065086672,0.06248463095,0.1030234757,46,0.7666666667,1,0.01666666667,1,0.01666666667,0.01666666667,54,0.9
Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.003069738,0.8245040608,0.8245040608,1,0.1030234757,0.1030234757,0,0,0,0,60,1,1,0,0
Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,7.356830583,0.7637277662,0.6325538055,0.8282451333,0.08598183666,0.1038120638,17,0.2833333333,0,0,20,0.3333333333,0.3333333333,14,0.2333333333
Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,7.356830583,0.7637277662,0.6679395845,0.8745781076,0.09079175835,0.1038120638,7,0.1166666667,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,7.356830583,0.7637277662,0.4659667088,0.6101214719,0.06333796919,0.1038120638,45,0.75,1,0.01666666667,1,0.01666666667,0.01666666667,54,0.9
Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,7.356830583,0.7637277662,0.7637277662,1,0.1038120638,0.1038120638,0,0,0,0,60,1,1,0,0
Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,29.93168233,3.104874603,2.599003324,0.8370719133,0.08683118094,0.1037320445,16,0.2666666667,0,0,21,0.35,0.35,13,0.2166666667
Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,29.93168233,3.104874603,2.715455354,0.8745781076,0.09072177515,0.1037320445,7,0.1166666667,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,29.93168233,3.104874603,1.863798382,0.6002813707,0.06226841384,0.1037320445,45,0.75,3,0.05,1,0.01666666667,0.01666666667,54,0.9
Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,29.93168233,3.104874603,3.104874603,1,0.1037320445,0.1037320445,0,0,0,0,60,1,1,0,0
Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,15.04949748,1.570507419,1.31462765,0.8370719133,0.08735359116,0.1043561369,16,0.2666666667,0,0,21,0.35,0.35,13,0.2166666667
Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,15.04949748,1.570507419,1.373531406,0.8745781076,0.09126759271,0.1043561369,7,0.1166666667,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,15.04949748,1.570507419,0.9786909998,0.6231686575,0.06503147372,0.1043561369,45,0.75,1,0.01666666667,1,0.01666666667,0.01666666667,54,0.9
Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,15.04949748,1.570507419,1.570507419,1,0.1043561369,0.1043561369,0,0,0,0,60,1,1,0,0
Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.220644287,0.8533456618,0.7143116858,0.8370719133,0.08689242119,0.1038052046,16,0.2666666667,0,0,21,0.35,0.35,13,0.2166666667
Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.220644287,0.8533456618,0.7407551775,0.8680599325,0.09010913886,0.1038052046,8,0.1333333333,0,0,20,0.3333333333,0.3333333333,18,0.3
Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.220644287,0.8533456618,0.534357368,0.6261909938,0.06500188421,0.1038052046,45,0.75,0,0,1,0.01666666667,0.01666666667,54,0.9
Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.220644287,0.8533456618,0.8533456618,1,0.1038052046,0.1038052046,0,0,0,0,60,1,1,0,0
Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,54.59604745,6.75604044,5.630554497,0.8334104194,0.1031311745,0.1237459625,12,0.2,0,0,37,0.6166666667,0.6166666667,10,0.1666666667
Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,54.59604745,6.75604044,6.170359202,0.9133099864,0.1130184233,0.1237459625,3,0.05,0,0,37,0.6166666667,0.6166666667,0,0
Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,54.59604745,6.75604044,3.151674562,0.4664972909,0.05772715626,0.1237459625,52,0.8666666667,1,0.01666666667,0,0,0,46,0.7666666667
Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,54.59604745,6.75604044,6.75604044,1,0.1237459625,0.1237459625,0,0,0,0,60,1,1,0,0
Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,10.67289199,1.323509937,1.100862963,0.8317753663,0.1031457044,0.1240066833,12,0.2,0,0,37,0.6166666667,0.6166666667,10,0.1666666667
Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,10.67289199,1.323509937,1.203408134,0.90925508,0.1127537067,0.1240066833,4,0.06666666667,0,0,37,0.6166666667,0.6166666667,0,0
Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,10.67289199,1.323509937,0.5741328206,0.4337956252,0.05379355671,0.1240066833,52,0.8666666667,2,0.03333333333,0,0,0,46,0.7666666667
Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,10.67289199,1.323509937,1.323509937,1,0.1240066833,0.1240066833,0,0,0,0,60,1,1,0,0
Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,13.64904529,1.68522567,1.408736303,0.8359333282,0.1032113436,0.1234683916,11,0.1833333333,0,0,37,0.6166666667,0.6166666667,10,0.1666666667
Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,13.64904529,1.68522567,1.539133434,0.9133099864,0.1127649151,0.1234683916,3,0.05,0,0,37,0.6166666667,0.6166666667,0,0
