city,hour,mean_deficit,p90_deficit,observation_count
Chicago,2019-07-18 08:00:00,0.3466909176804031,0.5996521724363659,75816
Chicago,2019-07-18 09:00:00,0.3593465304962887,0.603953774056322,75816
Chicago,2019-07-18 10:00:00,0.3396927372075561,0.5711591057635175,75816
Chicago,2019-07-18 11:00:00,0.32802189331832654,0.5489849064449064,75836
Chicago,2019-07-18 12:00:00,0.34889012173704853,0.5723921909633419,75840
Chicago,2019-07-18 13:00:00,0.3406352837640284,0.5675097873808339,75618
Chicago,2019-07-18 14:00:00,0.34315672208856207,0.5765354887218046,75803
Chicago,2019-07-18 15:00:00,0.3556545256371241,0.5961814010921528,75813
Chicago,2019-07-18 16:00:00,0.3658044379299069,0.6120177815252095,75810
Chicago,2019-07-18 17:00:00,0.3713665622981041,0.624522725611984,75810
Chicago,2019-07-18 18:00:00,0.34786146314908456,0.5949298777246146,75810
Chicago,2019-07-18 19:00:00,0.31640350711773435,0.5484876323193715,75825
Chicago,2019-07-18 20:00:00,0.2958635282512268,0.5196609502683913,75828
Chicago,2019-07-18 21:00:00,0.2857722750052695,0.5003235190248349,75648
Chicago,2019-07-18 22:00:00,0.26066357724139705,0.47073252938163446,75592
Chicago,2019-07-18 23:00:00,0.12587506216313443,0.31357598936599806,75583
Chicago,2019-07-19 00:00:00,0.09318260123028263,0.25499670890085524,75582
Chicago,2019-07-19 01:00:00,0.09069610572106088,0.246972491638796,75582
Chicago,2019-07-19 02:00:00,0.09028919296449857,0.24672330815549903,75582
Chicago,2019-07-19 03:00:00,0.09006019977434543,0.24487425404944588,75582
Chicago,2019-07-19 04:00:00,0.09188913083357639,0.25506280972317164,75582
Chicago,2019-07-19 05:00:00,0.10716067031087767,0.3008974386211229,75608
Chicago,2019-07-19 06:00:00,0.1575441206893333,0.3907349683931856,75606
Chicago,2019-07-19 07:00:00,0.22919362704487245,0.4731844753711763,75598
Chicago,2019-07-19 08:00:00,0.2898762030598124,0.5361194623169527,75594
Chicago,2019-07-19 09:00:00,0.2992959311923383,0.5405891025778977,75594
Chicago,2019-07-19 10:00:00,0.30315793505009875,0.5399940660225444,75594
Chicago,2019-07-19 11:00:00,0.31323279116040603,0.5492686237373738,75594
Chicago,2019-07-19 12:00:00,0.32093566330659407,0.5639363354037268,75594
Chicago,2019-07-19 13:00:00,0.3230747541129713,0.5668634099295355,75594
Chicago,2019-07-19 14:00:00,0.3324855864727409,0.587273618547869,75594
Chicago,2019-07-19 15:00:00,0.3421834062383585,0.602079302881027,75769
Chicago,2019-07-19 16:00:00,0.3450670079964104,0.6110608258134667,75804
Chicago,2019-07-19 17:00:00,0.3384175250382312,0.6088699633699634,75789
Chicago,2019-07-19 18:00:00,0.31012861198870306,0.5634492963692654,75783
Chicago,2019-07-19 19:00:00,0.28945974487170884,0.5299566131808695,75768
Chicago,2019-07-19 20:00:00,0.27938081505280365,0.5078785885167465,75768
Chicago,2019-07-19 21:00:00,0.27403666544550814,0.4960549450549451,75781
Chicago,2019-07-19 22:00:00,0.25556966257389613,0.4738149187413893,75780
Chicago,2019-07-19 23:00:00,0.13547739518547347,0.34038583797155236,75775
Chicago,2019-07-20 00:00:00,0.09594487631049732,0.2804574404761905,75774
Chicago,2019-07-20 01:00:00,0.09041846491598816,0.26590320396270395,75809
Chicago,2019-07-20 02:00:00,0.08875684431183896,0.25808587721568343,75774
Chicago,2019-07-20 03:00:00,0.08874183949764022,0.2461874440474821,75774
Chicago,2019-07-20 04:00:00,0.08853193866575423,0.2592828672177072,75774
Chicago,2019-07-20 05:00:00,0.08972366370537838,0.2638886723009726,75768
Chicago,2019-07-20 06:00:00,0.10529942975996702,0.30645894379023364,75768
Chicago,2019-07-20 07:00:00,0.17773669032997227,0.395972847805789,75768
Chicago,2019-07-20 08:00:00,0.23950707803242513,0.45742423223834994,75774
Chicago,2019-07-20 09:00:00,0.25325179792696384,0.4772554960045448,75774
Chicago,2019-07-20 10:00:00,0.26431228351877467,0.4972111156000862,75774
Chicago,2019-07-20 11:00:00,0.2744698014805588,0.5143415728715729,75774
Chicago,2019-07-20 12:00:00,0.28360058363870094,0.5256498367641138,75774
Chicago,2019-07-20 13:00:00,0.28190019055985754,0.5325477380952381,75774
Chicago,2019-07-20 14:00:00,0.2822594820945978,0.5367140584539839,75774
Chicago,2019-07-20 15:00:00,0.28116656339427665,0.5198211941291353,75774
Chicago,2019-07-20 16:00:00,0.27819854333068667,0.5097664238745105,75774
Chicago,2019-07-20 17:00:00,0.28628909704955974,0.5297132695148998,75774
Chicago,2019-07-20 18:00:00,0.2726884974501066,0.5199343197243933,75774
Chicago,2019-07-20 19:00:00,0.2590909877291868,0.48611170124963665,75774
Chicago,2019-07-20 20:00:00,0.25406358495420817,0.484113135878947,75769
Chicago,2019-07-20 21:00:00,0.2526992637656152,0.47182993317953076,75768
Chicago,2019-07-20 22:00:00,0.23671820020275164,0.4441002121905555,75768
Chicago,2019-07-20 23:00:00,0.13108370543101483,0.33515947193157736,75768
Chicago,2019-07-21 00:00:00,0.09445351897763657,0.2670024610513103,75698
Chicago,2019-07-21 01:00:00,0.08875180511729631,0.2505891120957989,75763
Chicago,2019-07-21 02:00:00,0.08687149239734368,0.240960641066882,75762
Chicago,2019-07-21 03:00:00,0.08681562840550132,0.24144804669521278,75762
Chicago,2019-07-21 04:00:00,0.08679621766114586,0.24294377984270626,75760
Chicago,2019-07-21 05:00:00,0.08775277330725055,0.24605065297021828,75750
Chicago,2019-07-21 06:00:00,0.09070837817364395,0.25308366995323545,75754
Chicago,2019-07-21 07:00:00,0.12326982191832811,0.31680322793148885,75766
Chicago,2019-07-21 08:00:00,0.22323159981120916,0.4383867189802535,75773
Chicago,2019-07-21 09:00:00,0.23076037872356062,0.45250223267706113,75774
Chicago,2019-07-21 10:00:00,0.2379463446223625,0.4611667939903234,75774
Chicago,2019-07-21 11:00:00,0.2586371159291896,0.4886611954022989,75774
Chicago,2019-07-21 12:00:00,0.2784030237486926,0.5111677518037518,75774
Chicago,2019-07-21 13:00:00,0.2828164785212635,0.5180924130036629,75774
Chicago,2019-07-21 14:00:00,0.2761996122073125,0.5118405388471178,75774
Chicago,2019-07-21 15:00:00,0.26486969401502325,0.502401519076596,75774
Chicago,2019-07-21 16:00:00,0.2558266774308985,0.4903181155940034,75774
Chicago,2019-07-21 17:00:00,0.2519069864923132,0.4845802628406076,75774
Chicago,2019-07-21 18:00:00,0.24724682343594348,0.4797081968612046,75774
Chicago,2019-07-21 19:00:00,0.23875477782663004,0.4598472917570621,75774
Chicago,2019-07-21 20:00:00,0.2375164976044986,0.4514880036630037,75774
Chicago,2019-07-21 21:00:00,0.23733413366423717,0.4440543540669856,75774
Chicago,2019-07-21 22:00:00,0.22388112788075812,0.42471817996686134,75759
Chicago,2019-07-21 23:00:00,0.11286962521270151,0.28702772212850497,75756
Chicago,2019-07-22 00:00:00,0.08564510668678384,0.23939864140122452,75769
Chicago,2019-07-22 01:00:00,0.08727510508136246,0.23770228545963845,75768
Chicago,2019-07-22 02:00:00,0.08771863209093317,0.23956219402415074,75768
Chicago,2019-07-22 03:00:00,0.08807124256715923,0.24285714285714285,75768
Chicago,2019-07-22 04:00:00,0.09090226629710477,0.2535885014376385,75780
Chicago,2019-07-22 05:00:00,0.10742697160191532,0.2996160409816101,75810
Chicago,2019-07-22 06:00:00,0.16149824973758595,0.39914188490550057,75816
Chicago,2019-07-22 07:00:00,0.23887141889654637,0.49289078450285345,75816
Chicago,2019-07-22 08:00:00,0.30101108152362493,0.5475541125541126,75828
Chicago,2019-07-22 09:00:00,0.2993046599507036,0.5444361550285464,75828
Chicago,2019-07-22 10:00:00,0.3000681523461698,0.5290421580707623,75828
Chicago,2019-07-22 11:00:00,0.30750259004895314,0.533376586009898,75828
Chicago,2019-07-22 12:00:00,0.30917380639259867,0.5350712471050493,75828
Chicago,2019-07-22 13:00:00,0.30883813913874847,0.536760250437968,75828
Chicago,2019-07-22 14:00:00,0.3174030806237475,0.5529905557070249,75828
Chicago,2019-07-22 15:00:00,0.3236402918718099,0.5681648193760263,75863
Chicago,2019-07-22 16:00:00,0.32989175687316247,0.5787227845683728,75828
Chicago,2019-07-22 17:00:00,0.3346938417990251,0.5916231684981685,75828
Chicago,2019-07-22 18:00:00,0.30894060326258077,0.5571930905695611,75828
Chicago,2019-07-22 19:00:00,0.2791916203423496,0.5089630681818182,75828
Chicago,2019-07-22 20:00:00,0.2744009484573469,0.4918457253530783,75828
Chicago,2019-07-22 21:00:00,0.2637202602018406,0.4766947366891421,75821
Chicago,2019-07-22 22:00:00,0.24638849297847715,0.4551493881118882,75798
Chicago,2019-07-22 23:00:00,0.11915970030432324,0.29725247881991307,75803
Chicago,2019-07-23 00:00:00,0.08914808824097069,0.25539934668052516,75828
Chicago,2019-07-23 01:00:00,0.08774956775234646,0.2480174825174825,75828
Chicago,2019-07-23 02:00:00,0.08723737290202514,0.2458165971959075,75653
Chicago,2019-07-23 03:00:00,0.08900560886986572,0.2551031598759747,75618
Chicago,2019-07-23 04:00:00,0.0921004229642335,0.26721609314823125,75618
Chicago,2019-07-23 05:00:00,0.10991006903782609,0.3064312723154039,75618
Chicago,2019-07-23 06:00:00,0.16825273273514413,0.42167245303715883,75618
Chicago,2019-07-23 07:00:00,0.24872896132204086,0.5229227582899367,75828
Chicago,2019-07-23 08:00:00,0.30549345369899766,0.5689486292106587,75828
Chicago,2019-07-23 09:00:00,0.30802559951779573,0.5558685213414634,75828
Chicago,2019-07-23 10:00:00,0.30369576425718947,0.538517345928925,75828
Chicago,2019-07-23 11:00:00,0.3161827918559611,0.5411994182288301,75828
Chicago,2019-07-23 12:00:00,0.3322028527661541,0.5620746477052359,75828
Chicago,2019-07-23 13:00:00,0.33740183580632505,0.569647702807744,75758
Chicago,2019-07-23 14:00:00,0.3423463443303468,0.5916146941357188,75828
Chicago,2019-07-23 15:00:00,0.35023324961197916,0.6066042868175632,75828
Chicago,2019-07-23 16:00:00,0.35753794805746275,0.6224837716306683,75828
Chicago,2019-07-23 17:00:00,0.3651172575780285,0.6451684703903373,75828
Chicago,2019-07-23 18:00:00,0.32774906312756946,0.5899068838763576,75828
Chicago,2019-07-23 19:00:00,0.2919263201443324,0.531062924519647,75828
Chicago,2019-07-23 20:00:00,0.2749839256624065,0.5075691027625626,75828
Chicago,2019-07-23 21:00:00,0.26864806780456335,0.49312577639751554,75828
Chicago,2019-07-23 22:00:00,0.2471216415728305,0.4660681818181819,75828
Chicago,2019-07-23 23:00:00,0.12116482234190444,0.3102393341904225,75828
Chicago,2019-07-24 00:00:00,0.08894308301061114,0.247845117330476,75824
Chicago,2019-07-24 01:00:00,0.08877601701746161,0.24344085914085917,75826
Chicago,2019-07-24 02:00:00,0.0900895667211288,0.248900355693011,75828
Chicago,2019-07-24 03:00:00,0.08934269403386613,0.24922541407867477,75820
Chicago,2019-07-24 04:00:00,0.09202294045906352,0.26263157894736844,75804
Chicago,2019-07-24 05:00:00,0.11164944269541362,0.31192595864705364,75822
Chicago,2019-07-24 06:00:00,0.17667568332680864,0.4316894997308881,75824
Chicago,2019-07-24 07:00:00,0.2663997291685376,0.5337133205055424,75828
Chicago,2019-07-24 08:00:00,0.32972523717197294,0.5860425541795666,75828
Chicago,2019-07-24 09:00:00,0.33203559909547886,0.5802788863310603,75828
Chicago,2019-07-24 10:00:00,0.32923871644924696,0.5646912627369789,75828
Chicago,2019-07-24 11:00:00,0.3355685377420468,0.5648324606765784,75826
Chicago,2019-07-24 12:00:00,0.3429576710949221,0.5833423268157193,75787
Chicago,2019-07-24 13:00:00,0.3384320487420398,0.5782281763851231,75787
Chicago,2019-07-24 14:00:00,0.34456706586185043,0.5883356466795446,75822
Chicago,2019-07-24 15:00:00,0.3549719865989241,0.6062890713344629,75822
Chicago,2019-07-24 16:00:00,0.362325715316721,0.6222551193350051,75822
Chicago,2019-07-24 17:00:00,0.36783475778748814,0.6353219452024623,75822
Chicago,2019-07-24 18:00:00,0.3343223401024019,0.5888686786897314,75822
Chicago,2019-07-24 19:00:00,0.2955733925752193,0.5308501283962561,75822
Chicago,2019-07-24 20:00:00,0.2788731092996167,0.4991017911947388,75822
Chicago,2019-07-24 21:00:00,0.2738601549915869,0.49208854545454556,75822
Chicago,2019-07-24 22:00:00,0.251793999453404,0.464938376171583,75717
Chicago,2019-07-24 23:00:00,0.12252487597520421,0.3088793305282534,75612
Chicago,2019-07-25 00:00:00,0.09063885824558936,0.2528817637073073,75612
Chicago,2019-07-25 01:00:00,0.08879465115913013,0.24365984377940905,75612
Chicago,2019-07-25 02:00:00,0.08892888451258263,0.2435927361298571,75612
Chicago,2019-07-25 03:00:00,0.08921522737004849,0.24580952034235792,75612
Chicago,2019-07-25 04:00:00,0.09158945230880042,0.25519963144963154,75612
Chicago,2019-07-25 05:00:00,0.11144945207352763,0.30856309141838567,75772
Chicago,2019-07-25 06:00:00,0.17588843613182678,0.4297717532110629,75804
Chicago,2019-07-25 07:00:00,0.26390247001855455,0.52849001393534,75804
Chicago,2019-07-25 08:00:00,0.3288440308894741,0.5863323325864247,75804
Chicago,2019-07-25 09:00:00,0.33142130598596387,0.5809297545246516,75804
Chicago,2019-07-25 10:00:00,0.32496796541028317,0.5645964940323956,75804
Chicago,2019-07-25 11:00:00,0.3381789552932609,0.5769784335677532,75802
Chicago,2019-07-25 12:00:00,0.34660615305401027,0.5934583961789844,75734
Chicago,2019-07-25 13:00:00,0.341360145428134,0.5862226248214153,75594
Chicago,2019-07-25 14:00:00,0.3453229547438217,0.5946325848987615,75594
Chicago,2019-07-25 15:00:00,0.35435000076245,0.6143595622119816,75594
Chicago,2019-07-25 16:00:00,0.3657104634906485,0.6378678340630959,75594
Chicago,2019-07-25 17:00:00,0.37228949469980954,0.6521731540624764,75590
Chicago,2019-07-25 18:00:00,0.3373986614575716,0.6059595887712592,75588
Chicago,2019-07-25 19:00:00,0.2997475452908319,0.5427717405487562,75588
Chicago,2019-07-25 20:00:00,0.2840672104903362,0.5145403386429199,75588
Chicago,2019-07-25 21:00:00,0.27664551671446924,0.49738502209595964,75588
Chicago,2019-07-25 22:00:00,0.2534960206514591,0.4706073127863746,75588
Chicago,2019-07-25 23:00:00,0.12464711711615571,0.3176581300088165,75588
Chicago,2019-07-26 00:00:00,0.09068180314790265,0.2537497860593514,75588
Chicago,2019-07-26 01:00:00,0.08822642302601748,0.24393108548168252,75588
Chicago,2019-07-26 02:00:00,0.0876610847361652,0.24132259164535377,75588
Chicago,2019-07-26 03:00:00,0.08865690610336842,0.24561904761904763,75588
Chicago,2019-07-26 04:00:00,0.09238118174563593,0.25950685672514623,75588
Chicago,2019-07-26 05:00:00,0.1074653376212212,0.304298061358931,75588
Chicago,2019-07-26 06:00:00,0.1683709429848965,0.41729062525879923,75683
Chicago,2019-07-26 07:00:00,0.25200475846383075,0.5122553328855053,75780
Chicago,2019-07-26 08:00:00,0.31707685835525257,0.5737357647058824,75780
Chicago,2019-07-26 09:00:00,0.32432463909027354,0.5758351879699248,75782
Chicago,2019-07-26 10:00:00,0.32695801430593313,0.5691363082558659,75786
Chicago,2019-07-26 11:00:00,0.33333283343961445,0.578287087283426,75786
Chicago,2019-07-26 12:00:00,0.3465175340834556,0.5967719110599546,75786
Chicago,2019-07-26 13:00:00,0.35176627242284203,0.6054069598822233,75821
Chicago,2019-07-26 14:00:00,0.36051206774027006,0.627617111515935,75751
Chicago,2019-07-26 15:00:00,0.37167253325501204,0.6457612069204632,75786
Chicago,2019-07-26 16:00:00,0.3739420912597465,0.6527597916502463,75794
Chicago,2019-07-26 17:00:00,0.36674558921179884,0.6436645967086061,75798
Chicago,2019-07-26 18:00:00,0.3340296441923394,0.5924140358372497,75798
Chicago,2019-07-26 19:00:00,0.3054333402321402,0.5511746031746032,75798
Chicago,2019-07-26 20:00:00,0.2887852343188746,0.5201762771329268,75798
Chicago,2019-07-26 21:00:00,0.2800348632410461,0.5060752571349486,75798
Chicago,2019-07-26 22:00:00,0.25794861991102247,0.4813708938120703,75798
Chicago,2019-07-26 23:00:00,0.13361898138367556,0.3363152989180268,75798
Chicago,2019-07-27 00:00:00,0.09148288792118306,0.26365071428571435,75658
Chicago,2019-07-27 01:00:00,0.08875006654788446,0.25028326316172395,75588
Chicago,2019-07-27 02:00:00,0.08621396928569762,0.24878075065031585,75588
Chicago,2019-07-27 03:00:00,0.08505679595566865,0.2450338787878788,75588
Chicago,2019-07-27 04:00:00,0.08479269883154478,0.24376545977136868,75588
Chicago,2019-07-27 05:00:00,0.08873217413336659,0.2588854034969688,75588
Chicago,2019-07-27 06:00:00,0.10764830411649712,0.2984555974025974,75588
Chicago,2019-07-27 07:00:00,0.18624114367471453,0.40509043480630336,75588
Chicago,2019-07-27 08:00:00,0.25030845350387826,0.48122981366459633,75693
Chicago,2019-07-27 09:00:00,0.26621546677049956,0.5083244285714287,75792
Chicago,2019-07-27 10:00:00,0.2802774820646534,0.5274798461200635,75783
Chicago,2019-07-27 11:00:00,0.2926625599703077,0.542437240444565,75789
Chicago,2019-07-27 12:00:00,0.30036777572084794,0.5553765404040403,75788
Chicago,2019-07-27 13:00:00,0.3021716097734615,0.5591590540178776,75786
Chicago,2019-07-27 14:00:00,0.30229118910044195,0.5659946051759186,75786
Chicago,2019-07-27 15:00:00,0.30085736867791985,0.5670354805936499,75786
Chicago,2019-07-27 16:00:00,0.2965390939592995,0.5569088288904078,75786
Chicago,2019-07-27 17:00:00,0.2895525503093916,0.5458524707415144,75786
Chicago,2019-07-27 18:00:00,0.280357488682981,0.5352802951824006,75786
Chicago,2019-07-27 19:00:00,0.26860230686915715,0.5105196109637489,75786
Chicago,2019-07-27 20:00:00,0.25929200624974014,0.4932858181818183,75786
Chicago,2019-07-27 21:00:00,0.26000629283524623,0.4879705775565359,75786
Chicago,2019-07-27 22:00:00,0.24737961976070394,0.47874953568217665,75786
Chicago,2019-07-27 23:00:00,0.13997313835199038,0.35707492466460267,75786
Chicago,2019-07-28 00:00:00,0.09783109195578889,0.2769719964924719,75786
Chicago,2019-07-28 01:00:00,0.08821617448406338,0.2498080194063929,75774
Chicago,2019-07-28 02:00:00,0.08605609901461796,0.24087451875127291,75784
Chicago,2019-07-28 03:00:00,0.08622741976340585,0.2387963856919579,75786
Chicago,2019-07-28 04:00:00,0.0870241157490695,0.2396239973262032,75786
Chicago,2019-07-28 05:00:00,0.08542768911148403,0.2397320192089018,75786
Chicago,2019-07-28 06:00:00,0.0887832606353908,0.2503249543678613,75786
Chicago,2019-07-28 07:00:00,0.12196529774704681,0.3131820762623089,75786
Chicago,2019-07-28 08:00:00,0.22260184387149495,0.4478384426563775,75786
Chicago,2019-07-28 09:00:00,0.2337837973064021,0.4638743022328549,75786
Chicago,2019-07-28 10:00:00,0.24487727978669313,0.48142265786749505,75786
Chicago,2019-07-28 11:00:00,0.25587844178621516,0.5024848948854781,75786
Chicago,2019-07-28 12:00:00,0.26647892873087237,0.516511493260997,75786
Chicago,2019-07-28 13:00:00,0.26918528492300803,0.527479277329661,75786
Chicago,2019-07-28 14:00:00,0.272405572792581,0.5300353706847766,75821
Chicago,2019-07-28 15:00:00,0.2718175980932529,0.5269735294117647,75786
Chicago,2019-07-28 16:00:00,0.2673764785790316,0.5218916679653005,75786
Chicago,2019-07-28 17:00:00,0.26298672907530823,0.5116671444497531,75786
Chicago,2019-07-28 18:00:00,0.2568529197966839,0.501588068181818,75786
Chicago,2019-07-28 19:00:00,0.24978041402281476,0.4820801524562395,75786
Chicago,2019-07-28 20:00:00,0.24612633140742995,0.4712288838612368,75786
Chicago,2019-07-28 21:00:00,0.24473283293138015,0.4641950213099594,75785
Chicago,2019-07-28 22:00:00,0.22984389913035658,0.43901050420168064,75785
Chicago,2019-07-28 23:00:00,0.11530551711224962,0.29412285411956457,75788
Chicago,2019-07-29 00:00:00,0.08593777805650546,0.24321125663977963,75798
Chicago,2019-07-29 01:00:00,0.0866781832031786,0.2414630216729922,75810
