split_family,heldout_period,split_role,model_id,family,description,n_features,n_train_events,n_test_events,n_train_cities,n_test_cities,city,event_id,event_start,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Chicago,149,2019-07-13 20:00:00,1200,0.8430932463,0.8263112685,0.8309413155,0.4166666667
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Chicago,150,2019-07-16 04:00:00,1593,0.7882091575,0.869171855,0.8629625037,0.5125
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Chicago,152,2019-07-17 19:00:00,5711,0.4682250603,0.8618921296,0.8314624161,0.5839160839
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Chicago,153,2019-07-18 08:00:00,1793,0.7533398521,0.8573742478,0.8525640851,0.5222222222
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Chicago,154,2019-07-20 05:00:00,2226,0.700107962,0.8666834867,0.8586672512,0.5446428571
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Dallas,55,2019-04-17 11:00:00,1200,0.7797888113,0.8207337216,0.7905789757,0.3333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Dallas,56,2019-04-18 02:00:00,1200,0.7936522223,0.8370719132,0.8024048471,0.35
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Dallas,57,2019-04-18 12:00:00,1200,0.7753688988,0.8279958338,0.7962222219,0.35
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Dallas,58,2019-04-18 22:00:00,1200,0.7764442765,0.8370719133,0.8024048472,0.35
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Houston,60,2019-04-18 05:00:00,1200,0.7968362237,0.8132537897,0.8151099219,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,103,2019-06-11 01:00:00,2050,0.758984603,0.9269367295,0.9154672346,0.7184466019
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,104,2019-06-11 05:00:00,2311,0.7402450378,0.929729231,0.9181927523,0.7327586207
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,105,2019-06-13 08:00:00,2026,0.7672779458,0.9367880421,0.9249518634,0.7352941176
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,106,2019-06-13 22:00:00,3249,0.6790458219,0.9109498236,0.9005364122,0.6993865031
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,107,2019-06-16 03:00:00,2148,0.7406209398,0.9221611338,0.910881525,0.7222222222
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,108,2019-06-16 19:00:00,2346,0.7276035955,0.9227621463,0.9126092284,0.7203389831
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,109,2019-06-18 07:00:00,2181,0.7378311024,0.9266546082,0.9157196671,0.7272727273
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,110,2019-06-18 13:00:00,1947,0.7648845712,0.9439099463,0.9305057968,0.7448979592
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,111,2019-06-18 23:00:00,2098,0.7632269271,0.9443988984,0.9313877175,0.7333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,112,2019-06-19 07:00:00,1462,0.8161902192,0.9064246248,0.9024968357,0.6486486486
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,113,2019-06-19 10:00:00,1360,0.8278609268,0.9216196702,0.9129652892,0.6470588235
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,115,2019-06-20 01:00:00,1320,0.7582189391,0.8931153458,0.8773592954,0.6363636364
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,116,2019-06-20 04:00:00,1230,0.8212089882,0.9050250826,0.8801282917,0.6290322581
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,117,2019-06-20 07:00:00,1284,0.8371239716,0.9215475286,0.9126735279,0.6307692308
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,New York,119,2019-06-20 21:00:00,2182,0.4554365842,0.6117245533,0.5569530145,0.1818181818
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,646,2023-07-14 06:00:00,1200,0.7606897291,0.8330810019,0.8395114574,0.5333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,647,2023-07-14 08:00:00,1200,0.7385971631,0.8456978816,0.8499381227,0.55
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,648,2023-07-16 04:00:00,1764,0.6649967375,0.8178912371,0.8185408514,0.4943820225
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,649,2023-07-16 10:00:00,1768,0.6559260106,0.8280998966,0.8286704563,0.5168539326
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,650,2023-07-16 19:00:00,1368,0.7173923309,0.8348595988,0.8389510583,0.5217391304
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,651,2023-07-18 11:00:00,1705,0.6717139175,0.8187028318,0.8210678475,0.488372093
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,652,2023-07-19 06:00:00,1898,0.631402396,0.8285047004,0.8061520539,0.5157894737
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,653,2023-07-19 11:00:00,2136,0.6351072845,0.8443966582,0.8393992837,0.5046728972
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,Philadelphia,654,2023-07-20 18:00:00,2425,0.6021418958,0.8340359759,0.829864556,0.4754098361
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,San Antonio,494,2024-07-12 13:00:00,1200,0.6939889347,0.8543236065,0.8590411198,0.55
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,San Antonio,495,2024-07-13 13:00:00,1200,0.7072696765,0.8578959044,0.8605267683,0.55
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,San Antonio,496,2024-07-18 12:00:00,1200,0.6694797956,0.8609040667,0.8022624161,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H1_deficit_only,heuristic,deficit-only one-factor score,0,63,42,7,7,San Antonio,497,2024-07-19 12:00:00,1200,0.6999249917,0.8772416625,0.8693192344,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Austin,479,2024-07-12 13:00:00,1200,0.8978781519,0.9267438645,0.9273791995,0.7
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Austin,480,2024-07-12 15:00:00,1200,0.8722529917,0.8930997072,0.9031777802,0.65
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Austin,481,2024-07-13 14:00:00,1200,0.8843594939,0.9267438645,0.9273791995,0.7
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Austin,482,2024-07-18 08:00:00,1200,0.9040446809,0.9115074442,0.9161895792,0.6833333333
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Chicago,149,2019-07-13 20:00:00,1200,0.8985685426,0.8616026056,0.8755419238,0.5
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Chicago,150,2019-07-16 04:00:00,1593,0.902736835,0.8961689426,0.8992992125,0.525
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Chicago,152,2019-07-17 19:00:00,5711,0.9029157624,0.9168835038,0.9114115795,0.6153846154
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Chicago,153,2019-07-18 08:00:00,1793,0.9019128062,0.8902151247,0.8934158838,0.5333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Chicago,154,2019-07-20 05:00:00,2226,0.9250963431,0.8908731259,0.8914026023,0.5178571429
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Dallas,55,2019-04-17 11:00:00,1200,0.8729452298,0.8602611516,0.8312784836,0.3166666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Dallas,56,2019-04-18 02:00:00,1200,0.8795434837,0.8730022698,0.8398275421,0.3333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Dallas,57,2019-04-18 12:00:00,1200,0.8733701128,0.8586964838,0.8302712474,0.3166666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Dallas,58,2019-04-18 22:00:00,1200,0.8750832902,0.8730022698,0.8398275421,0.3333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Houston,60,2019-04-18 05:00:00,1200,0.9160666463,0.9152002806,0.9121477537,0.6333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,103,2019-06-11 01:00:00,2050,0.8688460454,0.8894943236,0.8841736468,0.572815534
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,104,2019-06-11 05:00:00,2311,0.8731405677,0.8867371918,0.8822028826,0.5603448276
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,105,2019-06-13 08:00:00,2026,0.8740914269,0.891417713,0.8869455105,0.5784313725
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,106,2019-06-13 22:00:00,3249,0.8645769143,0.9020380144,0.8922457314,0.5521472393
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,107,2019-06-16 03:00:00,2148,0.8705445741,0.8934207415,0.8870585552,0.5740740741
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,108,2019-06-16 19:00:00,2346,0.869143916,0.8794285522,0.8563423703,0.5508474576
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,109,2019-06-18 07:00:00,2181,0.8683099458,0.8916156691,0.8858715418,0.5727272727
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,110,2019-06-18 13:00:00,1947,0.8713827284,0.8964977972,0.8905377062,0.5816326531
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,111,2019-06-18 23:00:00,2098,0.8827119345,0.9017214446,0.8944257492,0.580952381
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,112,2019-06-19 07:00:00,1462,0.8923790065,0.8833602513,0.881150783,0.5675675676
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,113,2019-06-19 10:00:00,1360,0.9167455642,0.8795420852,0.8784894126,0.5441176471
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,115,2019-06-20 01:00:00,1320,0.8968645772,0.8800202439,0.8654466974,0.5454545455
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,116,2019-06-20 04:00:00,1230,0.9131194269,0.8679273201,0.8526870875,0.5161290323
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,117,2019-06-20 07:00:00,1284,0.9184228218,0.8748255298,0.8753095939,0.5230769231
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,New York,119,2019-06-20 21:00:00,2182,0.7040598452,0.6960935106,0.6271077793,0.2818181818
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,646,2023-07-14 06:00:00,1200,0.8919342105,0.7896990328,0.7974297512,0.35
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,647,2023-07-14 08:00:00,1200,0.8879982356,0.8002834861,0.8054448579,0.3666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,648,2023-07-16 04:00:00,1764,0.9200309928,0.8152449747,0.8131183363,0.3595505618
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,649,2023-07-16 10:00:00,1768,0.9178397746,0.8176863073,0.8157615872,0.3595505618
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,650,2023-07-16 19:00:00,1368,0.9016835494,0.8076934746,0.8100296725,0.3623188406
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,651,2023-07-18 11:00:00,1705,0.9086859206,0.7991193099,0.8018434679,0.3372093023
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,652,2023-07-19 06:00:00,1898,0.9258330229,0.8222790181,0.818966826,0.3684210526
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,653,2023-07-19 11:00:00,2136,0.9301544282,0.823992784,0.8193269885,0.3644859813
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,Philadelphia,654,2023-07-20 18:00:00,2425,0.9234805154,0.8251485956,0.8183418557,0.3524590164
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,San Antonio,494,2024-07-12 13:00:00,1200,0.893506341,0.8948687747,0.8903364546,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,San Antonio,495,2024-07-13 13:00:00,1200,0.9125186536,0.8915193963,0.888058612,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,San Antonio,496,2024-07-18 12:00:00,1200,0.8854039406,0.8725269633,0.8117754273,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,63,42,7,7,San Antonio,497,2024-07-19 12:00:00,1200,0.8959474872,0.8948687747,0.8903364546,0.5666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Austin,479,2024-07-12 13:00:00,1200,0.02543725642,0.5018128653,0.4836170421,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Austin,480,2024-07-12 15:00:00,1200,0.03942671019,0.489299658,0.4757091823,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Austin,481,2024-07-13 14:00:00,1200,0.01472062755,0.5011242375,0.4872141968,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Austin,482,2024-07-18 08:00:00,1200,0.01876211995,0.4921957473,0.4805186934,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Chicago,149,2019-07-13 20:00:00,1200,-0.4651064125,0.3653884346,0.3785572635,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Chicago,150,2019-07-16 04:00:00,1593,-0.4408145982,0.4473389205,0.4413351917,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Chicago,152,2019-07-17 19:00:00,5711,-0.2895765359,0.4237731733,0.4039653538,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Chicago,153,2019-07-18 08:00:00,1793,-0.4037944786,0.4568570501,0.4484485908,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Chicago,154,2019-07-20 05:00:00,2226,-0.3635203563,0.4433451953,0.4386102535,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Dallas,55,2019-04-17 11:00:00,1200,-0.07952871002,0.6088250178,0.5572825297,0.01666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Dallas,56,2019-04-18 02:00:00,1200,-0.08103732939,0.606952345,0.5923745129,0.01666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Dallas,57,2019-04-18 12:00:00,1200,-0.06650167858,0.6203451247,0.6009573474,0.01666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Dallas,58,2019-04-18 22:00:00,1200,-0.06266929465,0.6291374539,0.6074362741,0.01666666667
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Houston,60,2019-04-18 05:00:00,1200,-0.1059577637,0.4337956252,0.4190266525,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,103,2019-06-11 01:00:00,2050,-0.08437432977,0.5286460371,0.4994778322,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,104,2019-06-11 05:00:00,2311,-0.07145472996,0.5448131785,0.5123538671,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,105,2019-06-13 08:00:00,2026,-0.08089158022,0.5449331226,0.5162872414,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,106,2019-06-13 22:00:00,3249,-0.1088986494,0.513581443,0.4838336027,0.006134969325
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,107,2019-06-16 03:00:00,2148,-0.08991579512,0.5378274508,0.5096963869,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,108,2019-06-16 19:00:00,2346,-0.0840032598,0.5426283855,0.5153996147,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,109,2019-06-18 07:00:00,2181,-0.09541129431,0.5355984724,0.5080994713,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,110,2019-06-18 13:00:00,1947,-0.09925842239,0.5390386107,0.5127646565,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,111,2019-06-18 23:00:00,2098,-0.09656541115,0.5166335748,0.4896242794,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,112,2019-06-19 07:00:00,1462,-0.07687317843,0.5432583545,0.5123616754,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,113,2019-06-19 10:00:00,1360,-0.06758235266,0.5406034973,0.5189291511,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,115,2019-06-20 01:00:00,1320,-0.1175865907,0.5232248682,0.5044280199,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,116,2019-06-20 04:00:00,1230,-0.08009832882,0.5112970444,0.4658661044,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,117,2019-06-20 07:00:00,1284,-0.07838425561,0.5509768748,0.5193446707,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,New York,119,2019-06-20 21:00:00,2182,-0.09931096627,0.4184883905,0.3771568356,0.03636363636
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,646,2023-07-14 06:00:00,1200,-0.3273207244,0.3785223025,0.361361496,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,647,2023-07-14 08:00:00,1200,-0.3396192438,0.3781329787,0.3707376449,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,648,2023-07-16 04:00:00,1764,-0.3300692435,0.4307812412,0.4159393196,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,649,2023-07-16 10:00:00,1768,-0.3275563932,0.4122159265,0.3992058743,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,650,2023-07-16 19:00:00,1368,-0.3534756583,0.4065053465,0.391005564,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,651,2023-07-18 11:00:00,1705,-0.3286539361,0.4245294633,0.4079428819,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,652,2023-07-19 06:00:00,1898,-0.3183158002,0.4164288886,0.4041464341,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,653,2023-07-19 11:00:00,2136,-0.3081548672,0.4477695478,0.42853329,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,Philadelphia,654,2023-07-20 18:00:00,2425,-0.2981578222,0.4393474658,0.4162714141,0
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,San Antonio,494,2024-07-12 13:00:00,1200,-0.02848489722,0.5889268674,0.5895874422,0.03333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,San Antonio,495,2024-07-13 13:00:00,1200,-0.01351056941,0.5934612679,0.5985156447,0.03333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,San Antonio,496,2024-07-18 12:00:00,1200,-0.02855308046,0.5787447592,0.5863166491,0.03333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H3_structure_only,heuristic,static structure-only one-factor score,0,63,42,7,7,San Antonio,497,2024-07-19 12:00:00,1200,-0.01626469208,0.5850387218,0.5908987484,0.03333333333
calendar_day_phase,middle_month,supporting_calendar_phase,H4_activated_law,direct_law,hand-built activated bottleneck score,0,63,42,7,7,Austin,479,2024-07-12 13:00:00,1200,1,1,1,1
calendar_day_phase,middle_month,supporting_calendar_phase,H4_activated_law,direct_law,hand-built activated bottleneck score,0,63,42,7,7,Austin,480,2024-07-12 15:00:00,1200,1,1,1,1
calendar_day_phase,middle_month,supporting_calendar_phase,H4_activated_law,direct_law,hand-built activated bottleneck score,0,63,42,7,7,Austin,481,2024-07-13 14:00:00,1200,1,1,1,1
calendar_day_phase,middle_month,supporting_calendar_phase,H4_activated_law,direct_law,hand-built activated bottleneck score,0,63,42,7,7,Austin,482,2024-07-18 08:00:00,1200,1,1,1,1
calendar_day_phase,middle_month,supporting_calendar_phase,H4_activated_law,direct_law,hand-built activated bottleneck score,0,63,42,7,7,Chicago,149,2019-07-13 20:00:00,1200,1,1,1,1
