model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,658,1386,91.83634687,0.7972922189,0.6097487482,0.6256913358,0.07142857143,0.3902512518,0.6481518144,0.6412321159,0.1714285714,0.3518481856,0.7484282651,0.7150287589,0.3165467626,0.2515717349
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,659,1619,89.42180204,0.7522696748,0.5048443673,0.5185557088,0,0.4951556327,0.5436574297,0.5397060084,0,0.4563425703,0.719469933,0.6710445566,0.1851851852,0.280530067
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,491,1205,92.94227661,0.8266694313,0.5700985991,0.5406051002,0,0.4299014009,0.7193237835,0.6631975738,0.2786885246,0.2806762165,0.8386034706,0.7656200401,0.479338843,0.1613965294
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,492,1259,59.10501874,0.8197442801,0.570098599,0.5406051002,0,0.429901401,0.7114647658,0.656938999,0.2857142857,0.2885352342,0.8092906962,0.7431022153,0.4126984127,0.1907093038
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,493,1258,76.7174194,0.8177713819,0.5700985991,0.5406051002,0,0.4299014009,0.717622851,0.6641995625,0.2857142857,0.282377149,0.8322721948,0.7623745009,0.4523809524,0.1677278052
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,494,1200,50.00318665,0.8313731524,0.5548986809,0.5300082776,0,0.4451013191,0.7013312441,0.6507124324,0.2666666667,0.2986687559,0.8430741056,0.767703362,0.4833333333,0.1569258944
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,495,1200,161.590779,0.823285825,0.5548986809,0.5300082776,0,0.4451013191,0.7200217117,0.6642631189,0.2833333333,0.2799782883,0.8417979256,0.7687043922,0.4916666667,0.1582020744
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,496,1200,47.24113587,0.8291140839,0.5548986808,0.5300082775,0,0.4451013192,0.721758293,0.6644588267,0.2833333333,0.278241707,0.8418754614,0.7678148923,0.4833333333,0.1581245386
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,497,1200,78.96833936,0.8188907988,0.554898681,0.5300082777,0,0.445101319,0.6965738946,0.6466795039,0.2666666667,0.3034261054,0.8199044845,0.7512005252,0.4583333333,0.1800955155
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,498,1205,98.11009511,0.805867122,0.570098599,0.5406051002,0,0.429901401,0.7064336568,0.6535977585,0.262295082,0.2935663432,0.8112580395,0.7450892902,0.4380165289,0.1887419605
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",San Antonio,San Antonio,499,1200,249.4745481,0.8225591689,0.5548986809,0.5300082776,0,0.4451013191,0.6935531492,0.6440811618,0.25,0.3064468508,0.8110244126,0.7436567478,0.4333333333,0.1889755874
