comparison,observed_model,baseline_or_shuffled_model,city,event_id,top_5pct_value_capture_observed,top_5pct_value_capture_baseline,delta_top5_capture,top_5pct_ndcg_observed,top_5pct_ndcg_baseline,delta_top5_ndcg
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,106,0.9424407653,0.5099847441,0.4324560212,0.9052223194,0.4810090077,0.4242133117
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,107,0.9786950393,0.5901948754,0.3885001639,0.924529736,0.554172602,0.370357134
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,108,0.9788139324,0.5251089726,0.4537049598,0.927341255,0.5028714752,0.4244697798
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,109,0.9778179176,0.5759932549,0.4018246627,0.9244992331,0.5429096256,0.3815896075
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,110,0.9776703195,0.6511507356,0.3265195839,0.9206237273,0.6108254814,0.3097982459
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,111,0.9773372584,0.5795009579,0.3978363006,0.9226859167,0.5464867626,0.3761991541
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,112,0.9984849948,0.7497852624,0.2486997325,0.9976742831,0.6913884306,0.3062858524
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,113,0.9989321487,0.8109816596,0.1879504892,0.9979324996,0.7356400997,0.2622923999
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,115,0.9741479196,0.6957086198,0.2784392998,0.9782803697,0.6574874409,0.3207929288
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,116,0.9920294222,0.7529053605,0.2391240617,0.9902273647,0.7130184027,0.2772089619
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,117,0.9986356393,0.7739064077,0.2247292316,0.9977069059,0.701670839,0.2960360669
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,119,0.9859961308,0.693992393,0.2920037379,0.9883620516,0.6316232107,0.3567388409
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,120,0.9829351535,0.7040174946,0.2789176589,0.9849351811,0.6687259816,0.3162091995
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,121,0.978699474,0.6302884486,0.3484110254,0.9233191601,0.5880887645,0.3352303955
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,122,0.9776703195,0.6535057906,0.3241645289,0.9206237273,0.6163093023,0.304314425
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,123,0.9776703195,0.6502159001,0.3274544194,0.9206237273,0.6109541165,0.3096696108
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,640,0.9926402503,0.704307319,0.2883329313,0.9946616196,0.6556620374,0.3389995822
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,641,0.9954632021,0.7238159301,0.271647272,0.9966294121,0.6732265854,0.3234028267
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,642,0.9954632021,0.7354389334,0.2600242687,0.9966248889,0.6826277824,0.3139971065
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,643,0.9936349053,0.7213279843,0.2723069211,0.9953690894,0.6712373388,0.3241317505
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,644,0.9899634379,0.5629554519,0.4270079859,0.9924696145,0.5528403621,0.4396292524
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,645,0.9857667477,0.5460139333,0.4397528144,0.9893078988,0.5400638951,0.4492440038
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,646,0.9954632021,0.7585592435,0.2369039586,0.9966294121,0.7015989694,0.2950304427
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,647,0.9954632021,0.7353957887,0.2600674134,0.9966294121,0.682421147,0.3142082651
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,648,0.9937639017,0.590352244,0.4034116577,0.995140483,0.5725944522,0.4225460308
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,649,0.9937639017,0.5796087516,0.4141551501,0.995140483,0.5647798611,0.4303606218
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,650,0.9921910665,0.6623218152,0.3298692513,0.9943212792,0.6237613255,0.3705599536
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,651,0.9926854683,0.5851396142,0.4075458541,0.9944435197,0.5693541998,0.4250893199
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,652,0.9910837829,0.5600590438,0.4310247391,0.9932583605,0.5505150891,0.4427432714
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,653,0.988984158,0.5649077634,0.4240763946,0.991595382,0.5534242547,0.4381711273
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,654,0.9857449022,0.538512075,0.4472328271,0.9891917926,0.5345113128,0.4546804798
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,655,0.9879387524,0.5295130904,0.458425662,0.9910106506,0.5288724407,0.4621382099
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,656,0.9899455329,0.5670143004,0.4229312325,0.9924302393,0.5549811483,0.437449091
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,657,0.8440874964,0.5116650955,0.3324224009,0.823359877,0.4744736981,0.3488861788
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,658,0.9482036646,0.7509419118,0.1972617529,0.9575634576,0.7094989002,0.2480645574
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Philadelphia,659,0.9495470375,0.6089963256,0.3405507119,0.9394691742,0.557187393,0.3822817812
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,491,0.8836695009,0.6711893571,0.2124801437,0.8501589904,0.6092147748,0.2409442156
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,492,0.9869194677,0.6904756136,0.296443854,0.9902379933,0.6437831106,0.3464548826
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,493,0.9744688802,0.720832808,0.2536360722,0.9813231321,0.6668153968,0.3145077353
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,494,0.9731631838,0.7103741861,0.2627889977,0.980662638,0.657393799,0.323268839
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,495,0.9861245565,0.7864805359,0.1996440206,0.9891574168,0.7150363831,0.2741210338
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,496,0.9731631838,0.7125659727,0.2605972111,0.980662638,0.6588976266,0.3217650114
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,497,0.9684114549,0.7071662284,0.2612452265,0.9775254319,0.6547648584,0.3227605735
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,498,0.8569808943,0.6291104482,0.2278704461,0.8314224087,0.5796855847,0.251736824
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,499,0.9861245565,0.7511631742,0.2349613824,0.9891574168,0.6872914039,0.3018660129
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,500,0.9617724389,0.5940597098,0.3677127291,0.9693533532,0.5747428142,0.3946105391
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,501,0.9659940251,0.54857538,0.4174186451,0.9740795323,0.5435252684,0.430554264
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,502,0.9744688802,0.7010120837,0.2734567965,0.9813231321,0.6517866267,0.3295365053
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,503,0.8481928964,0.5437717069,0.3044211895,0.8716139532,0.4912260832,0.3803878699
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,504,0.8329621306,0.5489011815,0.2840609491,0.8660589106,0.4991677607,0.3668911499
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,505,0.9731631838,0.7087190554,0.2644441284,0.980662638,0.6573979368,0.3232647012
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,506,0.9861245565,0.7789131219,0.2072114346,0.9891574168,0.7070941927,0.2820632241
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,507,0.9731631838,0.7043726525,0.2687905313,0.980662638,0.6517569309,0.3289057071
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,508,0.9731631838,0.7262861056,0.2468770782,0.980662638,0.6695144949,0.3111481431
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,San Antonio,509,0.834571293,0.5486086235,0.2859626695,0.8665248087,0.5060446241,0.3604801846
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,478,0.9596157869,0.7513734493,0.2082423376,0.9634544686,0.6613416578,0.3021128108
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,479,0.9596157869,0.7542796966,0.2053360903,0.9634544686,0.6682437451,0.2952107235
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,480,0.9596157869,0.7627641746,0.1968516123,0.9634544686,0.6819653379,0.2814891308
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,481,0.9596157869,0.73958402,0.2200317669,0.9634544686,0.6686121144,0.2948423542
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,482,0.9596157869,0.7587629713,0.2008528156,0.9634544686,0.6680038221,0.2954506465
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,483,0.9596157869,0.7587604522,0.2008553347,0.9634544686,0.6842479216,0.279206547
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,484,0.9596157869,0.7532499382,0.2063658487,0.9634544687,0.6731068466,0.290347622
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,485,0.9596305576,0.7473968059,0.2122337517,0.9634295109,0.6648654346,0.2985640764
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,486,0.9596157869,0.7358646254,0.2237511615,0.9634544686,0.6426327518,0.3208217168
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,487,0.9596157869,0.7306929325,0.2289228544,0.9634544686,0.6468543006,0.316600168
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,488,0.9596157869,0.7292658802,0.2303499067,0.9634544687,0.6600900014,0.3033644672
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,489,0.9596157869,0.742233779,0.2173820078,0.9634544686,0.6680125015,0.2954419672
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,490,0.9596157869,0.7729285243,0.1866872626,0.9634544686,0.6884352259,0.2750192427
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,491,0.9596157869,0.7615865197,0.1980292672,0.9634544686,0.6803645487,0.28308992
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Austin,492,0.9596157869,0.761482818,0.1981329689,0.9634544686,0.6848805134,0.2785739553
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,145,0.9731293477,0.6475574778,0.3255718699,0.978038015,0.6913698347,0.2866681803
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,146,0.9772519791,0.633738253,0.3435137261,0.9816561176,0.6930331564,0.2886229612
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,147,0.9772519791,0.6331326201,0.344119359,0.9816561176,0.6921318557,0.2895242619
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,149,0.9733152507,0.6444306592,0.3288845915,0.9793483466,0.7047483844,0.2745999622
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,150,0.9752824487,0.4910095869,0.4842728618,0.9799509776,0.4851865533,0.4947644242
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,152,0.9578615054,0.5062249417,0.4516365637,0.9620900409,0.4856813779,0.4764086629
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,153,0.974127131,0.6344360721,0.3396910589,0.9788684741,0.6825936373,0.2962748368
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,154,0.9611907487,0.6389568454,0.3222339034,0.967951255,0.6814976583,0.2864535967
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,155,0.9696705602,0.6475574778,0.3221130824,0.9752188194,0.6913218032,0.2838970161
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,156,0.9756122409,0.5471418618,0.4284703791,0.9799398485,0.5310611071,0.4488787414
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,157,0.9757438587,0.6246969792,0.3510468794,0.9802323643,0.6782053551,0.3020270092
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,158,0.9751091449,0.6320348375,0.3430743074,0.979625625,0.6823470183,0.2972786068
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Chicago,159,0.9630454614,0.6423054348,0.3207400266,0.9698098263,0.6848272239,0.2849826024
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,55,0.8297309824,0.6507477242,0.1789832582,0.7829067157,0.6507510407,0.132155675
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,56,0.8297309824,0.6589173582,0.1708136241,0.7829067156,0.6560398084,0.1268669073
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,57,0.8297309824,0.6485576675,0.181173315,0.7829067157,0.6482210047,0.134685711
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,58,0.8249194729,0.652183915,0.172735558,0.7795266481,0.651416628,0.1281100201
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,59,0.8297309824,0.6609594579,0.1687715245,0.7829067157,0.6585595327,0.124347183
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,60,0.8297309824,0.6389176917,0.1908132907,0.7829067157,0.6416417761,0.1412649396
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,61,0.8297309825,0.6606276539,0.1691033286,0.7829067157,0.6584095779,0.1244971378
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,62,0.8297309824,0.6569997808,0.1727312016,0.7829067157,0.6552062295,0.1277004862
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,63,0.8297309824,0.6531283115,0.176602671,0.7829067157,0.6519573389,0.1309493768
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Dallas,64,0.8297309824,0.6475408608,0.1821901217,0.7829067157,0.6469442737,0.1359624419
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Houston,52,0.9497992813,0.5103047148,0.4394945665,0.9605456983,0.476831223,0.4837144753
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Houston,60,0.9497992813,0.6228307204,0.3269685609,0.9605456983,0.5582822655,0.4022634328
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Houston,61,0.9497992813,0.6228307204,0.3269685609,0.9605456983,0.5583383552,0.4022073431
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Houston,62,0.9497992813,0.620957688,0.3288415933,0.9605456983,0.5555142493,0.405031449
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,98,0.9328036718,0.5693001442,0.3635035276,0.9440428552,0.5292118364,0.4148310188
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,99,0.8948937864,0.5082022888,0.3866914975,0.8991901998,0.4751816432,0.4240085565
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,100,0.9031027022,0.4934048599,0.4096978422,0.9125835359,0.4580014943,0.4545820415
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,101,0.9060657658,0.5907086342,0.3153571316,0.9067959958,0.5495680224,0.3572279734
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,102,0.9085927125,0.6438454241,0.2647472884,0.9085538881,0.6042479994,0.3043058887
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,103,0.9060657658,0.6284484229,0.2776173429,0.9067959958,0.5857250967,0.321070899
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,104,0.9035039074,0.5669477513,0.3365561561,0.9049404993,0.5355381718,0.3694023275
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,105,0.9067814604,0.7154508953,0.1913305651,0.9072948694,0.6534794561,0.2538154133
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,106,0.9070272741,0.5099847441,0.39704253,0.9071726883,0.4810090077,0.4261636806
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,107,0.9043842794,0.5901948754,0.314189404,0.9055995265,0.554172602,0.3514269245
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,108,0.9036433246,0.5251089726,0.378534352,0.9050241695,0.5028714752,0.4021526943
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,109,0.9055184618,0.5759932549,0.3295252069,0.906375681,0.5429096256,0.3634660555
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,110,0.9085927125,0.6511507356,0.2574419768,0.9085538881,0.6108254814,0.2977284066
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,111,0.903985886,0.5795009579,0.3244849281,0.9053444347,0.5464867626,0.3588576721
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,112,0.9309442365,0.7497852624,0.1811589742,0.9233548493,0.6913884306,0.2319664186
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,113,0.9317010966,0.8109816596,0.120719437,0.9234563423,0.7356400997,0.1878162425
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,115,0.9210817512,0.6957086198,0.2253731313,0.9376335571,0.6574874409,0.2801461162
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,116,0.9091703784,0.7529053605,0.156265018,0.902615474,0.7130184027,0.1895970712
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,117,0.9323697535,0.7739064077,0.1584633458,0.923679114,0.701670839,0.222008275
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,119,0.8946001692,0.693992393,0.2006077762,0.9104814675,0.6316232107,0.2788582567
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,120,0.8880140766,0.7040174946,0.183996582,0.8982184861,0.6687259816,0.2294925045
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,121,0.9055154379,0.6302884486,0.2752269893,0.9064103281,0.5880887645,0.3183215636
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,122,0.9085927125,0.6535057906,0.2550869219,0.9085538881,0.6163093023,0.2922445857
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,New York,123,0.9085927125,0.6502159001,0.2583768124,0.9085538881,0.6109541165,0.2975997716
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,640,0.9775747402,0.704307319,0.2732674213,0.9803342582,0.6556620374,0.3246722208
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,641,0.981676153,0.7238159301,0.2578602229,0.9831787211,0.6732265854,0.3099521357
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,642,0.981676153,0.7354389334,0.2462372197,0.9831787211,0.6826277824,0.3005509387
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,643,0.9765705646,0.7213279843,0.2552425803,0.9796923081,0.6712373388,0.3084549693
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,644,0.9674571401,0.5629554519,0.4045016882,0.9715637695,0.5528403621,0.4187234074
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,645,0.9575184368,0.5460139333,0.4115045035,0.9640085451,0.5400638951,0.42394465
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,646,0.981676153,0.7585592435,0.2231169096,0.9831787211,0.7015989694,0.2815797517
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,647,0.981676153,0.7353957887,0.2462803643,0.9831787211,0.682421147,0.3007575742
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,648,0.9638347974,0.590352244,0.3734825534,0.9693585722,0.5725944522,0.3967641201
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,649,0.9638347974,0.5796087516,0.3842260457,0.9693585722,0.5647798611,0.4045787111
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,650,0.9807861825,0.6623218152,0.3184643673,0.9824019528,0.6237613255,0.3586406272
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,651,0.9675039795,0.5851396142,0.3823643653,0.9719330095,0.5693541998,0.4025788097
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,652,0.9651716692,0.5600590438,0.4051126254,0.9700636033,0.5505150891,0.4195485142
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,653,0.9603262946,0.5649077634,0.3954185312,0.9663329487,0.5534242547,0.412908694
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,654,0.9602448857,0.538512075,0.4217328107,0.96570607,0.5345113128,0.4311947572
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,655,0.9669553903,0.5295130904,0.4374422999,0.9710845297,0.5288724407,0.4422120891
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,656,0.9663112702,0.5670143004,0.3992969698,0.9707378301,0.5549811483,0.4157566818
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,657,0.9669553903,0.5116650955,0.4552902947,0.9710845297,0.4744736981,0.4966108316
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,658,0.8699049679,0.7509419118,0.1189630561,0.878824534,0.7094989002,0.1693256338
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,Philadelphia,659,0.9683855444,0.6089963256,0.3593892188,0.9726735599,0.557187393,0.4154861669
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,491,0.9505627426,0.6711893571,0.2793733854,0.9606685776,0.6092147748,0.3514538028
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,492,0.9614452223,0.6904756136,0.2709696086,0.9680133853,0.6437831106,0.3242302747
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,493,0.9614452223,0.720832808,0.2406124142,0.9680133853,0.6668153968,0.3011979885
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,494,0.9573749683,0.7103741861,0.2470007822,0.9655437493,0.657393799,0.3081499503
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,495,0.9494820951,0.7864805359,0.1630015592,0.9600558078,0.7150363831,0.2450194248
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,496,0.9573749683,0.7125659727,0.2448089957,0.9655437493,0.6588976266,0.3066461227
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,497,0.9573749684,0.7071662284,0.25020874,0.9655437493,0.6547648584,0.3107788909
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,498,0.9588422526,0.6291104482,0.3297318045,0.9664327301,0.5796855847,0.3867471454
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,499,0.9573749684,0.7511631742,0.2062117942,0.9655437493,0.6872914039,0.2782523454
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,500,0.9608209173,0.5940597098,0.3667612075,0.9635021253,0.5747428142,0.3887593111
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,501,0.9668696839,0.54857538,0.4182943038,0.9684471041,0.5435252684,0.4249218357
factorized_observed_over_no_graph,G8_factorized_observed_od,G1_local_dynamic_no_graph,San Antonio,502,0.9614452223,0.7010120837,0.2604331386,0.9680133853,0.6517866267,0.3162267585
