score_id,selected_cost_capture_top20pct_actions,selected_action_recall_top20pct_actions,selected_cost_capture_top5pct_actions,finite_value_capture_top20pct_actions,small_signal_value_capture_top20pct_actions,top5pct_units_footprint_mass,top5pct_units_selected_share,top5pct_units_count,mean_top5pct_unit_footprint_rank,mean_top5pct_unit_small_signal_rank,mean_top5pct_unit_finite_rank,city,event_id,event_start,v34_delta_finite_top5pct_units_footprint_mass,v35_delta_selected_unit_footprint_mass
small_plus_2p0_finite,0.9999999999999999,1.0,0.9999999999999999,0.4963528990731171,0.4516216908861578,0.037488691074101306,1.0,20,0.5951653944020355,0.9758269720101781,0.949236641221374,Houston,52,2019-04-04 01:00:00,0.1599274858247343,0.0019621629881539
activation_plus_2p0_footprint,0.9999999999999999,1.0,0.8705732816190623,0.5054813123532176,0.4323976851516523,0.052763214960590686,0.95,20,0.7410941475826973,0.9650127226463103,0.9571246819338423,Houston,52,2019-04-04 01:00:00,0.1599274858247343,0.0019621629881539
small_plus_4p0_footprint,0.992367906603195,0.9873417721518988,0.8548267160645171,0.5029926430488096,0.4224162180700814,0.05995669051524912,0.9,20,0.7634860050890585,0.9597964376590331,0.9592875318066159,Houston,52,2019-04-04 01:00:00,0.1599274858247343,0.0019621629881539
small_plus_4p0_finite,1.0,1.0,0.9982830984356652,0.4965534016679258,0.4498951539356963,0.03777174557674641,1.0,20,0.5986005089058525,0.9755725190839694,0.9510178117048346,Houston,52,2019-04-04 01:00:00,0.1599274858247343,0.0019621629881539
activation_plus_4p0_footprint,0.992367906603195,0.9873417721518988,0.8548267160645171,0.5029926430488096,0.4224162180700814,0.05995669051524912,0.9,20,0.7634860050890585,0.9597964376590331,0.9592875318066159,Houston,52,2019-04-04 01:00:00,0.1599274858247343,0.0019621629881539
small_signal,1.0,1.0,1.0,0.511708079252788,0.4605908610128464,0.021229122586946342,1.0,33,0.5266685547059379,0.9750778816199376,0.916595865193996,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
finite_value,0.8866343850332894,0.7507788161993769,0.4450255627209003,0.6925971827873442,0.37897677762614435,0.5109490789380331,0.3333333333333333,33,0.8971490607004625,0.6744548286604362,0.9750778816199376,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
footprint_only,0.2876597830084379,0.22274143302180685,0.0031403372720756094,0.3758515117749571,0.21116840077151716,0.6385569268066469,0.030303030303030304,33,0.9750778816199376,0.3981402813178514,0.9218823751534031,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_x_finite_rank,0.9999999999999999,1.0,0.9690185009965468,0.5262344563715984,0.4453738246164398,0.023889267163268266,1.0,33,0.5722175021240442,0.974653072783914,0.9274048900217124,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_x_footprint_rank,0.864625392759455,0.8068535825545171,0.6794406850006941,0.5316363535289644,0.3959690662699346,0.12956554774168846,0.8181818181818182,33,0.8133673180402152,0.9380251109223071,0.94505805720759,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
finite_x_small_rank,0.9708608086455648,0.8862928348909658,0.6145283319799697,0.6530030291673777,0.4151227660502308,0.2518052580681095,0.6666666666666666,33,0.815916171056358,0.882516756348532,0.9650712734824883,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_no_eta,1.0,1.0,0.7115930951473305,0.38613221889744975,0.38196670857130816,0.024094926223612617,1.0,33,0.5704238648163882,0.9738978570754271,0.9213631643538186,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_x_footprint,0.8430761126182764,0.7663551401869159,0.5910700853357199,0.45680927094470497,0.3504324281724714,0.10007057311574616,0.8787878787878788,33,0.7934485037288775,0.9435476257906164,0.9387331256490135,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_0p1_footprint,1.0,1.0,1.0,0.5195658166657188,0.46033991639426486,0.024511432995525884,1.0,33,0.5867082035306335,0.9744642688567923,0.9283489096573209,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_0p1_finite,1.0,1.0,1.0,0.5151006910178503,0.4604719054383804,0.021229122586946342,1.0,33,0.5266685547059379,0.9750778816199376,0.916595865193996,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_plus_0p1_footprint,1.0,1.0,1.0,0.5195658166657188,0.46033991639426486,0.024511432995525884,1.0,33,0.5867082035306335,0.9744642688567923,0.9283489096573209,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_0p25_footprint,1.0,1.0,0.9873215561134454,0.5247298244938353,0.45939757597648073,0.024511432995525884,1.0,33,0.5867082035306335,0.9744642688567923,0.9283489096573209,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_0p25_finite,0.9999999999999999,1.0,0.9999999999999999,0.517245264738557,0.46004997439595424,0.02349662942077136,1.0,33,0.5683470216180496,0.9747946757292554,0.926555272349665,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_plus_0p25_footprint,1.0,1.0,0.9873215561134454,0.5247298244938353,0.45939757597648073,0.024511432995525884,1.0,33,0.5867082035306335,0.9744642688567923,0.9283489096573209,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_0p5_footprint,1.0,1.0,0.9662789365749379,0.5297821005023482,0.45674791264895803,0.0250540542023669,1.0,33,0.599546870574908,0.9737562541300859,0.9300009440196356,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_0p5_finite,1.0,1.0,1.0,0.5213186689019419,0.4588918136333566,0.02349662942077136,1.0,33,0.5683470216180496,0.9747946757292554,0.926555272349665,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_plus_0p5_footprint,1.0,1.0,0.9662789365749379,0.5297821005023482,0.45674791264895803,0.0250540542023669,1.0,33,0.599546870574908,0.9737562541300859,0.9300009440196356,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_1p0_footprint,0.9999999999999999,1.0,0.9333389511061903,0.5417066682454678,0.44965861907520427,0.04171522601367471,1.0,33,0.686443878032663,0.9652128764278298,0.9371754932502596,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_1p0_finite,0.9999999999999999,1.0,0.9993002687324485,0.5189089007526494,0.45724556723377313,0.023889267163268266,1.0,33,0.5722175021240442,0.974653072783914,0.9274048900217124,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_plus_1p0_footprint,0.9999999999999999,1.0,0.9333389511061903,0.5417066682454678,0.44965861907520427,0.04171522601367471,1.0,33,0.686443878032663,0.9652128764278298,0.9371754932502596,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_2p0_footprint,0.9876398700123422,0.9813084112149533,0.860385597207748,0.5419459290287441,0.4344833502511044,0.0715726382949994,0.9696969696969697,33,0.7341640706126688,0.9578495232700841,0.9423676012461059,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_2p0_finite,0.9999999999999999,1.0,0.9924825339041989,0.5251503514941674,0.45397529825392374,0.023889267163268266,1.0,33,0.5722175021240442,0.974653072783914,0.9274048900217124,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_plus_2p0_footprint,0.9876398700123422,0.9813084112149533,0.860385597207748,0.5419459290287441,0.4344833502511044,0.0715726382949994,0.9696969696969697,33,0.7341640706126688,0.9578495232700841,0.9423676012461059,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_4p0_footprint,0.9592683816476509,0.9345794392523364,0.7721746530455262,0.5410766152561587,0.4192230498114921,0.07626744221091362,0.8787878787878788,33,0.7889172094779571,0.946993297460587,0.9395827433210611,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_plus_4p0_finite,1.0,1.0,0.9804379750824121,0.5276502798138599,0.4508618055547453,0.023889267163268266,1.0,33,0.5722175021240442,0.974653072783914,0.9274048900217124,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
activation_plus_4p0_footprint,0.9592683816476509,0.9345794392523364,0.7721746530455262,0.5410766152561587,0.4192230498114921,0.07626744221091362,0.8787878787878788,33,0.7889172094779571,0.946993297460587,0.9395827433210611,Philadelphia,641,2023-07-07 11:00:00,0.4902347870135203,0.009621350624773
small_signal,1.0,1.0,1.0,0.5729091184353777,0.4518981384459127,0.061429196846496455,1.0,16,0.6258223684210525,0.975328947368421,0.938733552631579,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
finite_value,0.9745945878643021,0.7926509186351706,0.7856238739269853,0.7589650780440953,0.36941880510607744,0.2433372654998271,0.75,16,0.8643092105263158,0.885279605263158,0.975328947368421,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
footprint_only,0.4261098633376388,0.3779527559055118,0.11859123385884968,0.36821510777335775,0.24911768969925313,0.3874615247801995,0.25,16,0.9753289473684208,0.5256990131578948,0.8624588815789473,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_x_finite_rank,1.0,1.0,0.9299474143668932,0.55208744630651,0.4429403452780693,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_x_footprint_rank,0.8708916102799344,0.8320209973753281,0.7168159224576395,0.5387131719740362,0.4019030669591193,0.11856218978362204,0.875,16,0.8643092105263157,0.953125,0.9638157894736842,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
finite_x_small_rank,0.9918834402290491,0.9133858267716536,0.8787432775589478,0.7262584964863767,0.4017504646760478,0.20094933669653073,0.875,16,0.8289473684210527,0.9372944078947367,0.9743009868421052,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_no_eta,1.0000000000000002,1.0,0.8086945648337921,0.4296201806121271,0.3753703938703492,0.06142919684649646,1.0,16,0.6258223684210525,0.975328947368421,0.938733552631579,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_x_footprint,0.8486665886665942,0.7874015748031497,0.6140505363014392,0.4557578833230819,0.35792069180565883,0.1095686014240882,1.0,16,0.8427220394736842,0.9541529605263158,0.9592927631578946,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_0p1_footprint,1.0000000000000002,1.0,1.0000000000000002,0.581043291625317,0.45164073830157536,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_0p1_finite,1.0000000000000002,1.0,1.0000000000000002,0.5750325844980348,0.4517794035021768,0.08303498062172779,1.0,16,0.6638569078947367,0.975123355263158,0.946751644736842,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_plus_0p1_footprint,1.0000000000000002,1.0,1.0000000000000002,0.581043291625317,0.45164073830157536,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_0p25_footprint,1.0000000000000002,1.0,0.9872107931765417,0.579790900415025,0.45063206448368565,0.096871562405833,1.0,16,0.751233552631579,0.9730674342105262,0.959498355263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_0p25_finite,1.0,1.0,1.0,0.574160000350995,0.45143639101125427,0.0830349806217278,1.0,16,0.6638569078947367,0.975123355263158,0.946751644736842,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_plus_0p25_footprint,1.0000000000000002,1.0,0.9872107931765417,0.579790900415025,0.45063206448368565,0.096871562405833,1.0,16,0.751233552631579,0.9730674342105262,0.959498355263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_0p5_footprint,1.0,1.0,0.9382997971294706,0.5821331550633795,0.44811709715506043,0.096871562405833,1.0,16,0.751233552631579,0.9730674342105262,0.959498355263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_0p5_finite,1.0000000000000002,1.0,1.0000000000000002,0.5739984669974344,0.4503898695600877,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_plus_0p5_footprint,1.0,1.0,0.9382997971294706,0.5821331550633795,0.44811709715506043,0.096871562405833,1.0,16,0.751233552631579,0.9730674342105262,0.959498355263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_1p0_footprint,1.0,1.0,0.8784296385655511,0.5821691491282462,0.44258814511719996,0.10250296950822219,0.875,16,0.8026315789473684,0.9658717105263156,0.9642269736842104,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_1p0_finite,1.0000000000000002,1.0,0.9965814618556709,0.5676774543990658,0.44862035876218415,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_plus_1p0_footprint,1.0,1.0,0.8784296385655511,0.5821691491282462,0.44258814511719996,0.10250296950822219,0.875,16,0.8026315789473684,0.9658717105263156,0.9642269736842104,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_2p0_footprint,0.9957877771800777,0.9868766404199475,0.8746689685233497,0.5756727445196601,0.433186263231166,0.11492294328281519,0.875,16,0.856702302631579,0.9566200657894738,0.963404605263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_2p0_finite,1.0000000000000002,1.0,0.995518439172177,0.5613102082712746,0.4469710910273535,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_plus_2p0_footprint,0.9957877771800777,0.9868766404199475,0.8746689685233497,0.5756727445196601,0.433186263231166,0.11492294328281519,0.875,16,0.856702302631579,0.9566200657894738,0.963404605263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_4p0_footprint,0.9478521678027734,0.9133858267716536,0.8097902127984246,0.561865003887944,0.4199370362903053,0.11492294328281519,0.875,16,0.856702302631579,0.9566200657894738,0.963404605263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
small_plus_4p0_finite,1.0000000000000002,1.0,0.978072672812038,0.5583778591386442,0.44548359126107917,0.09298920042174555,1.0,16,0.7142269736842104,0.9745065789473684,0.9566200657894738,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
activation_plus_4p0_footprint,0.9478521678027734,0.9133858267716536,0.8097902127984246,0.561865003887944,0.4199370362903053,0.11492294328281519,0.875,16,0.856702302631579,0.9566200657894738,0.963404605263158,San Antonio,499,2024-07-22 20:00:00,0.1819080686533278,0.0138382709053264
